date,symbol,name,weight_percent,shares
2026-08-05,2330.TW,台積電,9.5,12134000
2026-08-05,2383.TW,台光電,8.31,4863000
2026-08-05,2454.TW,聯發科,7.1,5448000
2026-08-05,3037.TW,欣興,6.38,20210000
2026-08-05,6669.TW,緯穎,5.45,2708000
2026-08-05,3017.TW,奇鋐,5.16,5801000
2026-08-05,2345.TW,智邦,4.99,6419000
2026-08-05,6223.TW,旺矽,4.97,2443000
2026-08-05,2327.TW,國巨*,4.79,25437000
2026-08-05,3665.TW,貿聯-KY,3.94,5130848
2026-08-05,2303.TW,聯電,3.49,87718000
2026-08-05,3711.TW,日月光投控,3.37,17439000
2026-08-05,3653.TW,健策,3.36,2375000
2026-08-05,8046.TW,南電,3.29,9519000
2026-08-05,2308.TW,台達電,3.19,5932000
2026-08-05,6274.TW,台燿,2.63,5499000
2026-08-05,5274.TW,信驊,2.37,454900
2026-08-05,2368.TW,金像電,1.7,5556000
2026-08-05,6805.TW,富世達,1.02,1957000
2026-08-05,2449.TW,京元電子,0.91,11295450
2026-08-05,8210.TW,勤誠,0.88,2297000
2026-08-05,6187.TW,萬潤,0.46,1334000
2026-08-05,4979.TW,華星光,0.3,1874000
2026-08-05,2360.TW,致茂,0.29,472000
2026-08-05,4958.TW,臻鼎-KY,0.27,1682000
2026-08-05,1590.TW,亞德客-KY,0.26,528000
2026-08-05,8996.TW,高力,0.24,712000
2026-08-05,6510.TW,精測,0.23,261000
2026-08-05,6515.TW,穎崴,0.21,93000
2026-08-05,6278.TW,台表科,0.18,3250000
2026-08-05,6271.TW,同欣電,0.14,2224000
2026-08-05,2408.TW,南亞科,0.14,940000
2026-08-05,2049.TW,上銀,0.13,1080000
2026-08-05,6191.TW,精成科,0.11,3988000
2026-08-05,3264.TW,欣銓,0.1,1508000
2026-08-05,3376.TW,新日興,0.1,1741000
2026-08-05,4966.TW,譜瑞-KY,0.03,140000
2026-08-05,2002.TW,中鋼,0.03,5163000
2026-08-05,2313.TW,華通,0.0,1000
2026-08-05,2317.TW,鴻海,0.0,1000
2026-08-05,2439.TW,美律,0.0,1000
2026-08-05,2481.TW,強茂,0.0,5000
2026-08-05,3008.TW,大立光,0.0,1000
2026-08-05,2382.TW,廣達,0.0,1000
2026-08-05,5347.TW,世界,0.0,1000
2026-08-05,3443.TW,創意,0.0,1000
2026-08-05,3533.TW,嘉澤,0.0,1000
2026-08-05,3661.TW,世芯-KY,0.0,1000
2026-08-05,6488.TW,環球晶,0.0,1000
2026-08-05,8358.TW,金居,0.0,1000
2026-08-05,8150.TW,南茂,0.0,1000
