date,symbol,name,weight_percent,shares
2026-05-28,2330.TW,台積電,9.75,11960000
2026-05-28,2383.TW,台光電,8.48,4723000
2026-05-28,2454.TW,聯發科,6.68,4263000
2026-05-28,2308.TW,台達電,5.58,6572000
2026-05-28,2345.TW,智邦,5.39,6231000
2026-05-28,2327.TW,國巨*,4.83,18313000
2026-05-28,3017.TW,奇鋐,4.71,5141000
2026-05-28,6223.TW,旺矽,4.56,2169000
2026-05-28,3037.TW,欣興,4.54,12466000
2026-05-28,6669.TW,緯穎,4.12,2344000
2026-05-28,3711.TW,日月光投控,4.0,17948000
2026-05-28,2368.TW,金像電,3.6,7769000
2026-05-28,2303.TW,聯電,3.59,71190000
2026-05-28,3665.TW,貿聯-KY,3.53,4703848
2026-05-28,8046.TW,南電,3.44,11398000
2026-05-28,3653.TW,健策,2.82,2267000
2026-05-28,5274.TW,信驊,2.67,422000
2026-05-28,6274.TW,台燿,2.27,4151000
2026-05-28,6515.TW,穎崴,1.43,442000
2026-05-28,6805.TW,富世達,1.1,1761000
2026-05-28,6510.TW,精測,1.08,930000
2026-05-28,8210.TW,勤誠,1.02,2167000
2026-05-28,2449.TW,京元電子,0.94,8268000
2026-05-28,3533.TW,嘉澤,0.75,852000
2026-05-28,2404.TW,漢唐,0.71,1715000
2026-05-28,6187.TW,萬潤,0.59,1334000
2026-05-28,3264.TW,欣銓,0.52,6217000
2026-05-28,5439.TW,高技,0.46,3528000
2026-05-28,6147.TW,頎邦,0.46,4631000
2026-05-28,8150.TW,南茂,0.43,11635000
2026-05-28,8996.TW,高力,0.4,1034000
2026-05-28,3008.TW,大立光,0.4,329000
2026-05-28,8358.TW,金居,0.39,1980000
2026-05-28,4966.TW,譜瑞-KY,0.31,1036000
2026-05-28,6278.TW,台表科,0.3,3734000
2026-05-28,1590.TW,亞德客-KY,0.26,530000
2026-05-28,3443.TW,創意,0.16,96000
2026-05-28,6191.TW,精成科,0.14,3988000
2026-05-28,3376.TW,新日興,0.13,1741000
2026-05-28,6271.TW,同欣電,0.06,686000
2026-05-28,2002.TW,中鋼,0.03,5163000
2026-05-28,2313.TW,華通,0.03,329000
2026-05-28,1319.TW,東陽,0.02,511000
2026-05-28,1815.TW,富喬,0.0,107000
2026-05-28,2317.TW,鴻海,0.0,1000
2026-05-28,2439.TW,美律,0.0,18000
2026-05-28,2357.TW,華碩,0.0,1000
2026-05-28,2481.TW,強茂,0.0,5000
2026-05-28,3661.TW,世芯-KY,0.0,1000
2026-05-28,5347.TW,世界,0.0,1000
