date,symbol,name,weight_percent,shares
2026-07-17,2330.TW,台積電,10.81,11960000
2026-07-17,2383.TW,台光電,8.26,4653000
2026-07-17,2327.TW,國巨*,6.93,25098000
2026-07-17,2454.TW,聯發科,6.83,5131000
2026-07-17,6223.TW,旺矽,5.4,2443000
2026-07-17,2345.TW,智邦,5.23,6334000
2026-07-17,3037.TW,欣興,5.21,16607000
2026-07-17,2303.TW,聯電,4.92,86550000
2026-07-17,3017.TW,奇鋐,4.51,5191000
2026-07-17,6669.TW,緯穎,4.41,2417000
2026-07-17,8046.TW,南電,4.32,9519000
2026-07-17,3711.TW,日月光投控,3.91,16135000
2026-07-17,2308.TW,台達電,3.56,5181000
2026-07-17,3665.TW,貿聯-KY,3.37,4833848
2026-07-17,2368.TW,金像電,3.04,8315000
2026-07-17,3653.TW,健策,2.87,2267000
2026-07-17,6274.TW,台燿,2.38,5160000
2026-07-17,5274.TW,信驊,2.3,448900
2026-07-17,8210.TW,勤誠,0.98,2267000
2026-07-17,6805.TW,富世達,0.96,1811000
2026-07-17,2449.TW,京元電子,0.59,5193000
2026-07-17,6187.TW,萬潤,0.51,1334000
2026-07-17,6147.TW,頎邦,0.44,6275000
2026-07-17,5439.TW,高技,0.36,3528000
2026-07-17,6510.TW,精測,0.36,349000
2026-07-17,6515.TW,穎崴,0.31,130000
2026-07-17,6278.TW,台表科,0.28,4334000
2026-07-17,1590.TW,亞德客-KY,0.26,528000
2026-07-17,6271.TW,同欣電,0.24,2966000
2026-07-17,6191.TW,精成科,0.14,3988000
2026-07-17,3264.TW,欣銓,0.13,1508000
2026-07-17,3376.TW,新日興,0.13,1741000
2026-07-17,2002.TW,中鋼,0.04,5163000
2026-07-17,4966.TW,譜瑞-KY,0.03,140000
