date,symbol,name,weight_percent,shares
2026-07-22,2330.TW,台積電,10.21,11840000
2026-07-22,2383.TW,台光電,8.57,4653000
2026-07-22,2454.TW,聯發科,7.1,5131000
2026-07-22,2327.TW,國巨*,6.34,25098000
2026-07-22,3037.TW,欣興,5.53,16971000
2026-07-22,6223.TW,旺矽,5.27,2443000
2026-07-22,2345.TW,智邦,5.2,6334000
2026-07-22,6669.TW,緯穎,4.78,2417000
2026-07-22,8046.TW,南電,4.46,9519000
2026-07-22,3017.TW,奇鋐,4.41,5423000
2026-07-22,2303.TW,聯電,4.32,86550000
2026-07-22,3711.TW,日月光投控,3.85,16327000
2026-07-22,2308.TW,台達電,3.76,5567000
2026-07-22,3665.TW,貿聯-KY,3.67,4833848
2026-07-22,3653.TW,健策,2.85,2267000
2026-07-22,2368.TW,金像電,2.81,8315000
2026-07-22,6274.TW,台燿,2.51,5160000
2026-07-22,5274.TW,信驊,2.5,448900
2026-07-22,8210.TW,勤誠,0.94,2267000
2026-07-22,6805.TW,富世達,0.94,1881000
2026-07-22,2449.TW,京元電子,0.75,7089000
2026-07-22,6187.TW,萬潤,0.51,1334000
2026-07-22,6147.TW,頎邦,0.36,5229000
2026-07-22,4958.TW,臻鼎-KY,0.34,1682000
2026-07-22,6510.TW,精測,0.34,349000
2026-07-22,1590.TW,亞德客-KY,0.27,528000
2026-07-22,6278.TW,台表科,0.26,4334000
2026-07-22,5439.TW,高技,0.24,2646000
2026-07-22,6271.TW,同欣電,0.22,2966000
2026-07-22,6515.TW,穎崴,0.22,93000
2026-07-22,2408.TW,南亞科,0.15,940000
2026-07-22,6191.TW,精成科,0.13,3988000
2026-07-22,3264.TW,欣銓,0.12,1508000
2026-07-22,3376.TW,新日興,0.12,1741000
2026-07-22,2002.TW,中鋼,0.03,5163000
2026-07-22,4966.TW,譜瑞-KY,0.03,140000
