date,symbol,name,weight_percent,shares
2026-07-31,2330.TW,台積電,9.04,10740000
2026-07-31,2383.TW,台光電,7.77,4715000
2026-07-31,2454.TW,聯發科,6.42,5200000
2026-07-31,3037.TW,欣興,4.87,17833000
2026-07-31,6669.TW,緯穎,4.8,2564000
2026-07-31,2345.TW,智邦,4.74,6419000
2026-07-31,3017.TW,奇鋐,4.56,5666000
2026-07-31,6223.TW,旺矽,4.48,2443000
2026-07-31,2327.TW,國巨*,4.43,25437000
2026-07-31,3665.TW,貿聯-KY,3.74,5130848
2026-07-31,2303.TW,聯電,3.69,87718000
2026-07-31,2308.TW,台達電,3.38,5932000
2026-07-31,3711.TW,日月光投控,3.15,16327000
2026-07-31,8046.TW,南電,3.04,9519000
2026-07-31,3653.TW,健策,2.84,2375000
2026-07-31,5274.TW,信驊,2.29,454900
2026-07-31,2368.TW,金像電,2.09,7579000
2026-07-31,6274.TW,台燿,2.02,5229000
2026-07-31,6805.TW,富世達,0.92,1957000
2026-07-31,8210.TW,勤誠,0.83,2297000
2026-07-31,2449.TW,京元電子,0.59,7543450
2026-07-31,6187.TW,萬潤,0.43,1334000
2026-07-31,2360.TW,致茂,0.25,348000
2026-07-31,1590.TW,亞德客-KY,0.24,528000
2026-07-31,4979.TW,華星光,0.24,1874000
2026-07-31,4958.TW,臻鼎-KY,0.24,1682000
2026-07-31,6510.TW,精測,0.23,261000
2026-07-31,6515.TW,穎崴,0.19,93000
2026-07-31,6278.TW,台表科,0.16,3250000
2026-07-31,6271.TW,同欣電,0.12,2224000
2026-07-31,2408.TW,南亞科,0.12,940000
2026-07-31,6191.TW,精成科,0.11,3988000
2026-07-31,3376.TW,新日興,0.1,1741000
2026-07-31,3264.TW,欣銓,0.09,1508000
2026-07-31,6147.TW,頎邦,0.08,1880000
2026-07-31,4966.TW,譜瑞-KY,0.03,140000
2026-07-31,2002.TW,中鋼,0.03,5163000
