date,symbol,name,weight_percent,shares
2026-06-05,2330.TW,台積電,10.11,11960000
2026-06-05,2383.TW,台光電,7.83,4486000
2026-06-05,2454.TW,聯發科,6.55,4263000
2026-06-05,2345.TW,智邦,5.63,6334000
2026-06-05,2308.TW,台達電,5.4,6572000
2026-06-05,6669.TW,緯穎,5.04,2492000
2026-06-05,2327.TW,國巨*,5.03,18313000
2026-06-05,3017.TW,奇鋐,4.82,5191000
2026-06-05,6223.TW,旺矽,4.47,2169000
2026-06-05,3037.TW,欣興,4.16,12466000
2026-06-05,3665.TW,貿聯-KY,3.7,4703848
2026-06-05,3711.TW,日月光投控,3.7,17948000
2026-06-05,2368.TW,金像電,3.65,7769000
2026-06-05,2303.TW,聯電,3.37,71690000
2026-06-05,8046.TW,南電,3.27,10828000
2026-06-05,3653.TW,健策,2.93,2267000
2026-06-05,5274.TW,信驊,2.64,422000
2026-06-05,6274.TW,台燿,2.53,4400000
2026-06-05,6515.TW,穎崴,1.33,442000
2026-06-05,6805.TW,富世達,1.23,1761000
2026-06-05,6510.TW,精測,1.1,930000
2026-06-05,8210.TW,勤誠,1.06,2167000
2026-06-05,2382.TW,廣達,0.76,5441000
2026-06-05,2317.TW,鴻海,0.74,7307000
2026-06-05,3533.TW,嘉澤,0.72,852000
2026-06-05,6147.TW,頎邦,0.56,5775000
2026-06-05,6187.TW,萬潤,0.53,1334000
2026-06-05,2404.TW,漢唐,0.52,1200000
2026-06-05,5439.TW,高技,0.46,3528000
2026-06-05,4966.TW,譜瑞-KY,0.43,1642000
2026-06-05,8996.TW,高力,0.42,1034000
2026-06-05,8150.TW,南茂,0.4,11635000
2026-06-05,2449.TW,京元電子,0.4,3645000
2026-06-05,6278.TW,台表科,0.28,3734000
2026-06-05,3443.TW,創意,0.26,167000
2026-06-05,1590.TW,亞德客-KY,0.25,530000
2026-06-05,8358.TW,金居,0.21,980000
2026-06-05,3376.TW,新日興,0.15,1741000
2026-06-05,6191.TW,精成科,0.14,3988000
2026-06-05,6271.TW,同欣電,0.06,686000
2026-06-05,2002.TW,中鋼,0.04,5163000
2026-06-05,2313.TW,華通,0.03,329000
2026-06-05,1319.TW,東陽,0.02,511000
2026-06-05,1815.TW,富喬,0.0,107000
2026-06-05,2439.TW,美律,0.0,18000
2026-06-05,5347.TW,世界,0.0,1000
2026-06-05,3661.TW,世芯-KY,0.0,1000
2026-06-05,3264.TW,欣銓,0.0,1000
2026-06-05,2481.TW,強茂,0.0,5000
2026-06-05,3008.TW,大立光,0.0,1000
