date,symbol,name,weight_percent,shares
2026-06-23,2330.TW,台積電,10.13,11960000
2026-06-23,2383.TW,台光電,8.7,4486000
2026-06-23,2327.TW,國巨*,8.29,23892000
2026-06-23,2454.TW,聯發科,7.68,4977000
2026-06-23,2345.TW,智邦,5.25,6334000
2026-06-23,6223.TW,旺矽,5.18,2279000
2026-06-23,2303.TW,聯電,4.48,77390000
2026-06-23,3037.TW,欣興,4.41,13307000
2026-06-23,2308.TW,台達電,4.4,6222000
2026-06-23,3017.TW,奇鋐,4.28,5191000
2026-06-23,3711.TW,日月光投控,4.04,17948000
2026-06-23,6669.TW,緯穎,3.85,2417000
2026-06-23,2368.TW,金像電,3.58,8315000
2026-06-23,3665.TW,貿聯-KY,3.29,4833848
2026-06-23,6274.TW,台燿,2.99,5058000
2026-06-23,3653.TW,健策,2.96,2267000
2026-06-23,8046.TW,南電,2.76,8917000
2026-06-23,5274.TW,信驊,2.66,422000
2026-06-23,6510.TW,精測,1.16,930000
2026-06-23,6515.TW,穎崴,1.12,348000
2026-06-23,6805.TW,富世達,1.09,1811000
2026-06-23,8210.TW,勤誠,1.01,2267000
2026-06-23,2449.TW,京元電子,0.73,6484000
2026-06-23,2317.TW,鴻海,0.65,7307000
2026-06-23,3533.TW,嘉澤,0.65,852000
2026-06-23,6147.TW,頎邦,0.55,6275000
2026-06-23,6187.TW,萬潤,0.53,1334000
2026-06-23,5439.TW,高技,0.39,3528000
2026-06-23,4966.TW,譜瑞-KY,0.37,1642000
2026-06-23,6278.TW,台表科,0.3,4334000
2026-06-23,6271.TW,同欣電,0.25,2966000
2026-06-23,1590.TW,亞德客-KY,0.25,530000
2026-06-23,8358.TW,金居,0.22,980000
2026-06-23,8996.TW,高力,0.17,354000
2026-06-23,6191.TW,精成科,0.13,3988000
2026-06-23,3264.TW,欣銓,0.12,1508000
2026-06-23,3376.TW,新日興,0.12,1741000
2026-06-23,6488.TW,環球晶,0.12,350000
2026-06-23,8150.TW,南茂,0.05,1444000
2026-06-23,2002.TW,中鋼,0.03,5163000
2026-06-23,2439.TW,美律,0.0,18000
2026-06-23,2481.TW,強茂,0.0,5000
2026-06-23,3008.TW,大立光,0.0,1000
2026-06-23,1815.TW,富喬,0.0,107000
2026-06-23,2313.TW,華通,0.0,1000
2026-06-23,2382.TW,廣達,0.0,1000
2026-06-23,3443.TW,創意,0.0,1000
2026-06-23,3661.TW,世芯-KY,0.0,1000
2026-06-23,5347.TW,世界,0.0,1000
2026-06-23,4958.TW,臻鼎-KY,0.0,1000
