date,symbol,name,weight_percent,shares
2026-05-20,2330.TW,台積電,10.28,11657000
2026-05-20,2383.TW,台光電,8.38,4723000
2026-05-20,2345.TW,智邦,5.92,6231000
2026-05-20,2454.TW,聯發科,5.56,4263000
2026-05-20,2308.TW,台達電,5.08,6572000
2026-05-20,6223.TW,旺矽,4.97,2169000
2026-05-20,3017.TW,奇鋐,4.65,4925000
2026-05-20,6669.TW,緯穎,4.55,2294000
2026-05-20,8046.TW,南電,4.23,12658000
2026-05-20,2327.TW,國巨*,3.84,18313000
2026-05-20,3665.TW,貿聯-KY,3.73,4703848
2026-05-20,3037.TW,欣興,3.59,10822000
2026-05-20,2368.TW,金像電,3.5,7018000
2026-05-20,2303.TW,聯電,2.89,66190000
2026-05-20,3711.TW,日月光投控,2.88,14998000
2026-05-20,3653.TW,健策,2.77,2267000
2026-05-20,5274.TW,信驊,2.65,422000
2026-05-20,6274.TW,台燿,2.02,4151000
2026-05-20,6515.TW,穎崴,1.62,442000
2026-05-20,2449.TW,京元電子,1.45,12919000
2026-05-20,6510.TW,精測,1.27,930000
2026-05-20,6805.TW,富世達,1.22,1761000
2026-05-20,8210.TW,勤誠,1.02,1967000
2026-05-20,3533.TW,嘉澤,0.59,624000
2026-05-20,2404.TW,漢唐,0.58,1394000
2026-05-20,6187.TW,萬潤,0.54,1224000
2026-05-20,5439.TW,高技,0.52,3528000
2026-05-20,3264.TW,欣銓,0.52,6217000
2026-05-20,3008.TW,大立光,0.42,329000
2026-05-20,2357.TW,華碩,0.42,1622000
2026-05-20,2313.TW,華通,0.42,4124000
2026-05-20,8996.TW,高力,0.41,1034000
2026-05-20,8358.TW,金居,0.37,1980000
2026-05-20,8150.TW,南茂,0.34,11334000
2026-05-20,4966.TW,譜瑞-KY,0.32,1036000
2026-05-20,6278.TW,台表科,0.31,3734000
2026-05-20,1590.TW,亞德客-KY,0.3,530000
2026-05-20,6147.TW,頎邦,0.28,3201000
2026-05-20,6415.TW,矽力*-KY,0.21,1038000
2026-05-20,3443.TW,創意,0.18,96000
2026-05-20,6191.TW,精成科,0.15,3988000
2026-05-20,3376.TW,新日興,0.14,1741000
2026-05-20,3036.TW,文曄,0.14,1200000
2026-05-20,2481.TW,強茂,0.11,2056000
2026-05-20,3217.TW,優群,0.07,874000
2026-05-20,2002.TW,中鋼,0.04,5163000
2026-05-20,1319.TW,東陽,0.02,511000
2026-05-20,1815.TW,富喬,0.0,107000
2026-05-20,2317.TW,鴻海,0.0,1000
2026-05-20,2439.TW,美律,0.0,18000
2026-05-20,5347.TW,世界,0.0,1000
2026-05-20,3661.TW,世芯-KY,0.0,1000
