date,symbol,name,weight_percent,shares
2026-07-29,2330.TW,台積電,9.86,10740000
2026-07-29,2383.TW,台光電,7.96,4653000
2026-07-29,2454.TW,聯發科,6.75,5131000
2026-07-29,2327.TW,國巨*,5.31,25098000
2026-07-29,6669.TW,緯穎,5.18,2417000
2026-07-29,2345.TW,智邦,5.05,6334000
2026-07-29,6223.TW,旺矽,4.88,2443000
2026-07-29,3037.TW,欣興,4.87,16971000
2026-07-29,3017.TW,奇鋐,4.74,5423000
2026-07-29,3665.TW,貿聯-KY,4.22,4833848
2026-07-29,2303.TW,聯電,3.7,86550000
2026-07-29,8046.TW,南電,3.49,9519000
2026-07-29,2308.TW,台達電,3.47,5567000
2026-07-29,3711.TW,日月光投控,3.4,16327000
2026-07-29,3653.TW,健策,3.13,2267000
2026-07-29,5274.TW,信驊,2.42,448900
2026-07-29,2368.TW,金像電,2.28,7478000
2026-07-29,6274.TW,台燿,2.2,5160000
2026-07-29,6805.TW,富世達,1.02,1931000
2026-07-29,8210.TW,勤誠,0.93,2267000
2026-07-29,2449.TW,京元電子,0.66,7443450
2026-07-29,6187.TW,萬潤,0.5,1334000
2026-07-29,6510.TW,精測,0.32,319000
2026-07-29,4979.TW,華星光,0.3,1874000
2026-07-29,1590.TW,亞德客-KY,0.29,528000
2026-07-29,4958.TW,臻鼎-KY,0.28,1682000
2026-07-29,6278.TW,台表科,0.23,3972000
2026-07-29,6515.TW,穎崴,0.21,93000
2026-07-29,6147.TW,頎邦,0.2,3764000
2026-07-29,6271.TW,同欣電,0.17,2718000
2026-07-29,2408.TW,南亞科,0.14,940000
2026-07-29,6191.TW,精成科,0.13,3988000
2026-07-29,3376.TW,新日興,0.12,1741000
2026-07-29,3264.TW,欣銓,0.11,1508000
2026-07-29,5439.TW,高技,0.09,1056000
2026-07-29,2002.TW,中鋼,0.04,5163000
2026-07-29,4966.TW,譜瑞-KY,0.03,140000
