date,symbol,name,weight_percent,shares
2026-09-23,2330.TW,台積電,10.12,11864000
2026-09-23,2454.TW,聯發科,9.18,5186000
2026-09-23,2383.TW,台光電,8.14,4750000
2026-09-23,3037.TW,欣興,8.04,20300000
2026-09-23,3017.TW,奇鋐,7.05,5949000
2026-09-23,3653.TW,健策,5.5,2512000
2026-09-23,2327.TW,國巨*,4.91,25107000
2026-09-23,6223.TW,旺矽,4.88,2544000
2026-09-23,2303.TW,聯電,4.87,89118000
2026-09-23,2308.TW,台達電,4.81,7420000
2026-09-23,2345.TW,智邦,4.17,6464000
2026-09-23,8046.TW,南電,3.73,9037000
2026-09-23,6669.TW,緯穎,3.69,5138561
2026-09-23,3711.TW,日月光投控,3.66,15466000
2026-09-23,3665.TW,貿聯-KY,3.15,3943848
2026-09-23,6274.TW,台燿,2.96,5936000
2026-09-23,6805.TW,"台指期貨 2026/10(FITXN*1.TF)2.24679
			
				富世達",1.57,1773000
2026-09-23,5274.TW,信驊,1.44,207900
2026-09-23,2449.TW,京元電子,1.36,13138450
2026-09-23,3443.TW,創意,1.18,413000
2026-09-23,2368.TW,金像電,0.65,1663000
2026-09-23,4958.TW,臻鼎-KY,0.57,3543000
2026-09-23,3264.TW,欣銓,0.45,5182000
2026-09-23,8210.TW,勤誠,0.35,1159000
2026-09-23,6510.TW,精測,0.3,256000
2026-09-23,8996.TW,高力,0.25,485000
2026-09-23,6278.TW,台表科,0.23,3248000
2026-09-23,6515.TW,穎崴,0.19,95000
2026-09-23,6271.TW,同欣電,0.17,2222000
2026-09-23,6191.TW,精成科,0.11,3988000
2026-09-23,3376.TW,新日興,0.1,1740000
2026-09-23,2313.TW,華通,0.04,501000
2026-09-23,2002.TW,中鋼,0.03,5163000
2026-09-23,1590.TW,亞德客-KY,0.0,1000
2026-09-23,2360.TW,致茂,0.0,1000
2026-09-23,2317.TW,鴻海,0.0,1000
2026-09-23,2382.TW,廣達,0.0,1000
2026-09-23,2408.TW,南亞科,0.0,1000
2026-09-23,2439.TW,美律,0.0,1000
2026-09-23,2481.TW,強茂,0.0,5000
2026-09-23,2637.TW,慧洋-KY,0.0,1000
2026-09-23,3008.TW,大立光,0.0,1000
2026-09-23,3661.TW,世芯-KY,0.0,1000
2026-09-23,5347.TW,世界,0.0,1000
2026-09-23,6187.TW,萬潤,0.0,1000
2026-09-23,4966.TW,譜瑞-KY,0.0,1000
2026-09-23,4979.TW,華星光,0.0,1000
2026-09-23,6488.TW,環球晶,0.0,1000
2026-09-23,8358.TW,金居,0.0,1000
2026-09-23,8150.TW,南茂,0.0,1000
