date,symbol,name,weight_percent,shares
2026-07-28,2330.TW,台積電,9.71,10740000
2026-07-28,2383.TW,台光電,8.14,4653000
2026-07-28,2454.TW,聯發科,6.75,5131000
2026-07-28,2327.TW,國巨*,5.61,25098000
2026-07-28,3037.TW,欣興,5.14,16971000
2026-07-28,2345.TW,智邦,5.13,6334000
2026-07-28,6669.TW,緯穎,5.1,2417000
2026-07-28,6223.TW,旺矽,5.01,2443000
2026-07-28,3017.TW,奇鋐,4.82,5423000
2026-07-28,3665.TW,貿聯-KY,4.25,4833848
2026-07-28,2303.TW,聯電,3.9,86550000
2026-07-28,8046.TW,南電,3.69,9519000
2026-07-28,3711.TW,日月光投控,3.59,16327000
2026-07-28,2308.TW,台達電,3.49,5567000
2026-07-28,3653.TW,健策,3.03,2267000
2026-07-28,2368.TW,金像電,2.4,7478000
2026-07-28,5274.TW,信驊,2.36,448900
2026-07-28,6274.TW,台燿,2.31,5160000
2026-07-28,6805.TW,富世達,1.03,1931000
2026-07-28,8210.TW,勤誠,0.92,2267000
2026-07-28,2449.TW,京元電子,0.7,7443450
2026-07-28,6187.TW,萬潤,0.51,1334000
2026-07-28,6510.TW,精測,0.34,349000
2026-07-28,4979.TW,華星光,0.32,1874000
2026-07-28,4958.TW,臻鼎-KY,0.29,1682000
2026-07-28,1590.TW,亞德客-KY,0.29,528000
2026-07-28,6147.TW,頎邦,0.26,4706000
2026-07-28,6278.TW,台表科,0.25,4334000
2026-07-28,6515.TW,穎崴,0.22,93000
2026-07-28,6271.TW,同欣電,0.19,2966000
2026-07-28,2408.TW,南亞科,0.15,940000
2026-07-28,6191.TW,精成科,0.13,3988000
2026-07-28,5439.TW,高技,0.13,1586000
2026-07-28,3376.TW,新日興,0.12,1741000
2026-07-28,3264.TW,欣銓,0.11,1508000
2026-07-28,2002.TW,中鋼,0.04,5163000
2026-07-28,4966.TW,譜瑞-KY,0.03,140000
