date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-05-29,1319.TW,東陽,511000,511000,0,0.02,0.02,unchanged
2026-05-29,1590.TW,亞德客-KY,530000,530000,0,0.26,0.26,unchanged
2026-05-29,1815.TW,富喬,107000,107000,0,0.0,0.0,unchanged
2026-05-29,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-05-29,2303.TW,聯電,71190000,71190000,0,3.59,3.6,unchanged
2026-05-29,2308.TW,台達電,6572000,6572000,0,5.58,5.62,unchanged
2026-05-29,2313.TW,華通,329000,329000,0,0.03,0.03,unchanged
2026-05-29,2317.TW,鴻海,1000,7307000,7306000,0.0,0.74,increased
2026-05-29,2327.TW,國巨*,18313000,18313000,0,4.83,4.72,unchanged
2026-05-29,2330.TW,台積電,11960000,11960000,0,9.75,9.85,unchanged
2026-05-29,2345.TW,智邦,6231000,6231000,0,5.39,5.29,unchanged
2026-05-29,2357.TW,華碩,1000,1000,0,0.0,0.0,unchanged
2026-05-29,2368.TW,金像電,7769000,7769000,0,3.6,3.59,unchanged
2026-05-29,2382.TW,廣達,0,2491000,2491000,,0.3,added
2026-05-29,2383.TW,台光電,4723000,4723000,0,8.48,8.45,unchanged
2026-05-29,2404.TW,漢唐,1715000,1715000,0,0.71,0.69,unchanged
2026-05-29,2439.TW,美律,18000,18000,0,0.0,0.0,unchanged
2026-05-29,2449.TW,京元電子,8268000,5208000,-3060000,0.94,0.6,decreased
2026-05-29,2454.TW,聯發科,4263000,4263000,0,6.68,6.42,unchanged
2026-05-29,2481.TW,強茂,5000,5000,0,0.0,0.0,unchanged
2026-05-29,3008.TW,大立光,329000,329000,0,0.4,0.4,unchanged
2026-05-29,3017.TW,奇鋐,5141000,5191000,50000,4.71,4.84,increased
2026-05-29,3037.TW,欣興,12466000,12466000,0,4.54,4.6,unchanged
2026-05-29,3264.TW,欣銓,6217000,6217000,0,0.52,0.53,unchanged
2026-05-29,3376.TW,新日興,1741000,1741000,0,0.13,0.12,unchanged
2026-05-29,3443.TW,創意,96000,96000,0,0.16,0.16,unchanged
2026-05-29,3533.TW,嘉澤,852000,852000,0,0.75,0.79,unchanged
2026-05-29,3653.TW,健策,2267000,2267000,0,2.82,2.81,unchanged
2026-05-29,3661.TW,世芯-KY,1000,1000,0,0.0,0.0,unchanged
2026-05-29,3665.TW,貿聯-KY,4703848,4703848,0,3.53,3.43,unchanged
2026-05-29,3711.TW,日月光投控,17948000,17948000,0,4.0,3.83,unchanged
2026-05-29,4966.TW,譜瑞-KY,1036000,1642000,606000,0.31,0.48,increased
2026-05-29,5274.TW,信驊,422000,422000,0,2.67,2.8,unchanged
2026-05-29,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-05-29,5439.TW,高技,3528000,3528000,0,0.46,0.47,unchanged
2026-05-29,6147.TW,頎邦,4631000,4631000,0,0.46,0.49,unchanged
2026-05-29,6187.TW,萬潤,1334000,1334000,0,0.59,0.52,unchanged
2026-05-29,6191.TW,精成科,3988000,3988000,0,0.14,0.14,unchanged
2026-05-29,6223.TW,旺矽,2169000,2169000,0,4.56,4.52,unchanged
2026-05-29,6271.TW,同欣電,686000,686000,0,0.06,0.06,unchanged
2026-05-29,6274.TW,台燿,4151000,4400000,249000,2.27,2.6,increased
2026-05-29,6278.TW,台表科,3734000,3734000,0,0.3,0.29,unchanged
2026-05-29,6510.TW,精測,930000,930000,0,1.08,1.02,unchanged
2026-05-29,6515.TW,穎崴,442000,442000,0,1.43,1.34,unchanged
2026-05-29,6669.TW,緯穎,2344000,2437000,93000,4.12,4.64,increased
2026-05-29,6805.TW,富世達,1761000,1761000,0,1.1,1.19,unchanged
2026-05-29,8046.TW,南電,11398000,10828000,-570000,3.44,3.21,decreased
2026-05-29,8150.TW,南茂,11635000,11635000,0,0.43,0.46,unchanged
2026-05-29,8210.TW,勤誠,2167000,2167000,0,1.02,1.03,unchanged
2026-05-29,8358.TW,金居,1980000,1980000,0,0.39,0.42,unchanged
2026-05-29,8996.TW,高力,1034000,1034000,0,0.4,0.39,unchanged
