date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-05,1319.TW,東陽,511000,511000,0,0.02,0.02,unchanged
2026-06-05,1590.TW,亞德客-KY,530000,530000,0,0.24,0.25,unchanged
2026-06-05,1815.TW,富喬,107000,107000,0,0.0,0.0,unchanged
2026-06-05,2002.TW,中鋼,5163000,5163000,0,0.03,0.04,unchanged
2026-06-05,2303.TW,聯電,71690000,71690000,0,3.15,3.37,unchanged
2026-06-05,2308.TW,台達電,6572000,6572000,0,5.6,5.4,unchanged
2026-06-05,2313.TW,華通,329000,329000,0,0.03,0.03,unchanged
2026-06-05,2317.TW,鴻海,7307000,7307000,0,0.75,0.74,unchanged
2026-06-05,2327.TW,國巨*,18313000,18313000,0,4.79,5.03,unchanged
2026-06-05,2330.TW,台積電,11960000,11960000,0,10.03,10.11,unchanged
2026-06-05,2345.TW,智邦,6231000,6334000,103000,5.5,5.63,increased
2026-06-05,2368.TW,金像電,7769000,7769000,0,3.69,3.65,unchanged
2026-06-05,2382.TW,廣達,5441000,5441000,0,0.77,0.76,unchanged
2026-06-05,2383.TW,台光電,4486000,4486000,0,7.62,7.83,unchanged
2026-06-05,2404.TW,漢唐,1200000,1200000,0,0.52,0.52,unchanged
2026-06-05,2439.TW,美律,18000,18000,0,0.0,0.0,unchanged
2026-06-05,2449.TW,京元電子,3645000,3645000,0,0.41,0.4,unchanged
2026-06-05,2454.TW,聯發科,4263000,4263000,0,6.64,6.55,unchanged
2026-06-05,2481.TW,強茂,5000,5000,0,0.0,0.0,unchanged
2026-06-05,3008.TW,大立光,161000,1000,-160000,0.22,0.0,decreased
2026-06-05,3017.TW,奇鋐,5191000,5191000,0,4.95,4.82,unchanged
2026-06-05,3037.TW,欣興,12466000,12466000,0,4.26,4.16,unchanged
2026-06-05,3264.TW,欣銓,1000,1000,0,0.0,0.0,unchanged
2026-06-05,3376.TW,新日興,1741000,1741000,0,0.13,0.15,unchanged
2026-06-05,3443.TW,創意,167000,167000,0,0.26,0.26,unchanged
2026-06-05,3533.TW,嘉澤,852000,852000,0,0.72,0.72,unchanged
2026-06-05,3653.TW,健策,2267000,2267000,0,2.97,2.93,unchanged
2026-06-05,3661.TW,世芯-KY,1000,1000,0,0.0,0.0,unchanged
2026-06-05,3665.TW,貿聯-KY,4703848,4703848,0,3.56,3.7,unchanged
2026-06-05,3711.TW,日月光投控,17948000,17948000,0,3.74,3.7,unchanged
2026-06-05,4966.TW,譜瑞-KY,1642000,1642000,0,0.44,0.43,unchanged
2026-06-05,5274.TW,信驊,422000,422000,0,2.71,2.64,unchanged
2026-06-05,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-06-05,5439.TW,高技,3528000,3528000,0,0.45,0.46,unchanged
2026-06-05,6147.TW,頎邦,5775000,5775000,0,0.55,0.56,unchanged
2026-06-05,6187.TW,萬潤,1334000,1334000,0,0.52,0.53,unchanged
2026-06-05,6191.TW,精成科,3988000,3988000,0,0.14,0.14,unchanged
2026-06-05,6223.TW,旺矽,2169000,2169000,0,4.63,4.47,unchanged
2026-06-05,6271.TW,同欣電,686000,686000,0,0.06,0.06,unchanged
2026-06-05,6274.TW,台燿,4400000,4400000,0,2.62,2.53,unchanged
2026-06-05,6278.TW,台表科,3734000,3734000,0,0.28,0.28,unchanged
2026-06-05,6510.TW,精測,930000,930000,0,1.15,1.1,unchanged
2026-06-05,6515.TW,穎崴,442000,442000,0,1.34,1.33,unchanged
2026-06-05,6669.TW,緯穎,2437000,2492000,55000,4.77,5.04,increased
2026-06-05,6805.TW,富世達,1761000,1761000,0,1.23,1.23,unchanged
2026-06-05,8046.TW,南電,10828000,10828000,0,3.34,3.27,unchanged
2026-06-05,8150.TW,南茂,11635000,11635000,0,0.41,0.4,unchanged
2026-06-05,8210.TW,勤誠,2167000,2167000,0,1.08,1.06,unchanged
2026-06-05,8358.TW,金居,980000,980000,0,0.19,0.21,unchanged
2026-06-05,8996.TW,高力,1034000,1034000,0,0.41,0.42,unchanged
