date,symbol,name,weight_percent,shares
2026-06-12,2330.TW,台積電,9.75,11960000
2026-06-12,2383.TW,台光電,7.64,4486000
2026-06-12,2454.TW,聯發科,6.86,4649000
2026-06-12,2327.TW,國巨*,6.39,21168000
2026-06-12,2345.TW,智邦,5.22,6334000
2026-06-12,6223.TW,旺矽,5.21,2279000
2026-06-12,2308.TW,台達電,5.14,6572000
2026-06-12,3017.TW,奇鋐,4.4,5191000
2026-06-12,6669.TW,緯穎,4.26,2492000
2026-06-12,3037.TW,欣興,3.97,12466000
2026-06-12,3665.TW,貿聯-KY,3.94,4833848
2026-06-12,2368.TW,金像電,3.87,8315000
2026-06-12,3711.TW,日月光投控,3.74,17948000
2026-06-12,2303.TW,聯電,3.57,75890000
2026-06-12,8046.TW,南電,3.13,10828000
2026-06-12,3653.TW,健策,2.95,2267000
2026-06-12,5274.TW,信驊,2.75,422000
2026-06-12,6274.TW,台燿,2.4,4763000
2026-06-12,6515.TW,穎崴,1.5,442000
2026-06-12,6510.TW,精測,1.18,930000
2026-06-12,8210.TW,勤誠,1.18,2267000
2026-06-12,6805.TW,富世達,1.17,1811000
2026-06-12,3533.TW,嘉澤,0.67,852000
2026-06-12,2317.TW,鴻海,0.67,7307000
2026-06-12,2404.TW,漢唐,0.55,1200000
2026-06-12,6187.TW,萬潤,0.51,1334000
2026-06-12,6147.TW,頎邦,0.46,5775000
2026-06-12,8996.TW,高力,0.42,1034000
2026-06-12,5439.TW,高技,0.41,3528000
2026-06-12,3443.TW,創意,0.4,258000
2026-06-12,8150.TW,南茂,0.4,11635000
2026-06-12,4966.TW,譜瑞-KY,0.39,1642000
2026-06-12,2449.TW,京元電子,0.36,3645000
2026-06-12,6278.TW,台表科,0.32,4334000
2026-06-12,4958.TW,臻鼎-KY,0.28,1428000
2026-06-12,1590.TW,亞德客-KY,0.24,530000
2026-06-12,8358.TW,金居,0.2,980000
2026-06-12,6191.TW,精成科,0.13,3988000
2026-06-12,3376.TW,新日興,0.12,1741000
2026-06-12,6271.TW,同欣電,0.09,1066000
2026-06-12,2002.TW,中鋼,0.03,5163000
2026-06-12,2313.TW,華通,0.03,329000
2026-06-12,1319.TW,東陽,0.01,278000
2026-06-12,1815.TW,富喬,0.0,107000
2026-06-12,2439.TW,美律,0.0,18000
2026-06-12,2382.TW,廣達,0.0,1000
2026-06-12,3661.TW,世芯-KY,0.0,1000
2026-06-12,3264.TW,欣銓,0.0,1000
2026-06-12,2481.TW,強茂,0.0,5000
2026-06-12,3008.TW,大立光,0.0,1000
2026-06-12,5347.TW,世界,0.0,1000
