date,symbol,name,weight_percent,shares
2026-05-25,2330.TW,台積電,9.44,11657000
2026-05-25,2383.TW,台光電,9.12,4723000
2026-05-25,2454.TW,聯發科,6.35,4263000
2026-05-25,2345.TW,智邦,5.55,6231000
2026-05-25,2308.TW,台達電,5.28,6572000
2026-05-25,6223.TW,旺矽,4.72,2169000
2026-05-25,6669.TW,緯穎,4.61,2344000
2026-05-25,3017.TW,奇鋐,4.55,5041000
2026-05-25,2327.TW,國巨*,4.44,18313000
2026-05-25,3665.TW,貿聯-KY,3.93,4703848
2026-05-25,2368.TW,金像電,3.83,7669000
2026-05-25,3037.TW,欣興,3.76,10822000
2026-05-25,8046.TW,南電,3.53,11398000
2026-05-25,3711.TW,日月光投控,3.25,14998000
2026-05-25,3653.TW,健策,3.0,2267000
2026-05-25,2303.TW,聯電,2.9,66190000
2026-05-25,5274.TW,信驊,2.62,422000
2026-05-25,6274.TW,台燿,2.33,4151000
2026-05-25,2449.TW,京元電子,1.44,12919000
2026-05-25,6515.TW,穎崴,1.37,442000
2026-05-25,6510.TW,精測,1.13,930000
2026-05-25,6805.TW,富世達,1.08,1761000
2026-05-25,8210.TW,勤誠,0.99,1967000
2026-05-25,2404.TW,漢唐,0.75,1715000
2026-05-25,3533.TW,嘉澤,0.7,772000
2026-05-25,6187.TW,萬潤,0.52,1224000
2026-05-25,3264.TW,欣銓,0.49,6217000
2026-05-25,5439.TW,高技,0.48,3528000
2026-05-25,3008.TW,大立光,0.44,329000
2026-05-25,2313.TW,華通,0.43,4124000
2026-05-25,8996.TW,高力,0.41,1034000
2026-05-25,8358.TW,金居,0.38,1980000
2026-05-25,8150.TW,南茂,0.35,11334000
2026-05-25,6278.TW,台表科,0.31,3734000
2026-05-25,4966.TW,譜瑞-KY,0.3,1036000
2026-05-25,6147.TW,頎邦,0.27,3201000
2026-05-25,1590.TW,亞德客-KY,0.27,530000
2026-05-25,6415.TW,矽力*-KY,0.23,1038000
2026-05-25,3443.TW,創意,0.18,96000
2026-05-25,6191.TW,精成科,0.14,3988000
2026-05-25,3376.TW,新日興,0.13,1741000
2026-05-25,2481.TW,強茂,0.1,2056000
2026-05-25,2357.TW,華碩,0.07,273000
2026-05-25,6271.TW,同欣電,0.06,686000
2026-05-25,2002.TW,中鋼,0.04,5163000
2026-05-25,3217.TW,優群,0.03,382000
2026-05-25,1319.TW,東陽,0.01,511000
2026-05-25,1815.TW,富喬,0.0,107000
2026-05-25,2317.TW,鴻海,0.0,1000
2026-05-25,2439.TW,美律,0.0,18000
2026-05-25,3661.TW,世芯-KY,0.0,1000
2026-05-25,5347.TW,世界,0.0,1000
