date,symbol,name,weight_percent,shares
2026-06-10,2330.TW,台積電,9.9,11960000
2026-06-10,2383.TW,台光電,8.13,4486000
2026-06-10,2454.TW,聯發科,7.09,4649000
2026-06-10,2327.TW,國巨*,5.86,19513000
2026-06-10,2345.TW,智邦,5.5,6334000
2026-06-10,2308.TW,台達電,5.31,6572000
2026-06-10,6669.TW,緯穎,4.63,2492000
2026-06-10,6223.TW,旺矽,4.59,2169000
2026-06-10,3017.TW,奇鋐,4.5,5191000
2026-06-10,2368.TW,金像電,4.33,8315000
2026-06-10,3037.TW,欣興,4.04,12466000
2026-06-10,3665.TW,貿聯-KY,3.72,4703848
2026-06-10,3711.TW,日月光投控,3.55,17948000
2026-06-10,8046.TW,南電,3.37,10828000
2026-06-10,2303.TW,聯電,3.2,73690000
2026-06-10,3653.TW,健策,3.16,2267000
2026-06-10,6274.TW,台燿,2.62,4763000
2026-06-10,5274.TW,信驊,2.61,422000
2026-06-10,6515.TW,穎崴,1.32,442000
2026-06-10,8210.TW,勤誠,1.2,2267000
2026-06-10,6805.TW,富世達,1.13,1761000
2026-06-10,6510.TW,精測,1.09,930000
2026-06-10,2317.TW,鴻海,0.71,7307000
2026-06-10,3533.TW,嘉澤,0.68,852000
2026-06-10,6187.TW,萬潤,0.52,1334000
2026-06-10,2404.TW,漢唐,0.51,1200000
2026-06-10,6147.TW,頎邦,0.48,5775000
2026-06-10,8996.TW,高力,0.46,1034000
2026-06-10,5439.TW,高技,0.46,3528000
2026-06-10,4966.TW,譜瑞-KY,0.4,1642000
2026-06-10,8150.TW,南茂,0.38,11635000
2026-06-10,2449.TW,京元電子,0.36,3645000
2026-06-10,6278.TW,台表科,0.26,3734000
2026-06-10,1590.TW,亞德客-KY,0.25,530000
2026-06-10,3443.TW,創意,0.25,167000
2026-06-10,8358.TW,金居,0.2,980000
2026-06-10,3376.TW,新日興,0.14,1741000
2026-06-10,6191.TW,精成科,0.14,3988000
2026-06-10,6271.TW,同欣電,0.06,686000
2026-06-10,2002.TW,中鋼,0.04,5163000
2026-06-10,2313.TW,華通,0.03,329000
2026-06-10,1319.TW,東陽,0.02,511000
2026-06-10,1815.TW,富喬,0.0,107000
2026-06-10,2439.TW,美律,0.0,18000
2026-06-10,2382.TW,廣達,0.0,1000
2026-06-10,5347.TW,世界,0.0,1000
2026-06-10,3661.TW,世芯-KY,0.0,1000
2026-06-10,3264.TW,欣銓,0.0,1000
2026-06-10,2481.TW,強茂,0.0,5000
2026-06-10,3008.TW,大立光,0.0,1000
