date,symbol,name,weight_percent,shares
2026-05-26,2330.TW,台積電,9.24,11657000
2026-05-26,2383.TW,台光電,8.72,4723000
2026-05-26,2454.TW,聯發科,6.35,4263000
2026-05-26,2345.TW,智邦,5.7,6231000
2026-05-26,2308.TW,台達電,5.39,6572000
2026-05-26,3017.TW,奇鋐,4.89,5141000
2026-05-26,6223.TW,旺矽,4.73,2169000
2026-05-26,3037.TW,欣興,4.57,12076000
2026-05-26,6669.TW,緯穎,4.32,2344000
2026-05-26,2327.TW,國巨*,4.23,18313000
2026-05-26,2368.TW,金像電,3.87,7669000
2026-05-26,3665.TW,貿聯-KY,3.72,4703848
2026-05-26,8046.TW,南電,3.67,11398000
2026-05-26,3711.TW,日月光投控,3.34,15640000
2026-05-26,2303.TW,聯電,3.02,66190000
2026-05-26,3653.TW,健策,2.9,2267000
2026-05-26,5274.TW,信驊,2.54,422000
2026-05-26,6274.TW,台燿,2.29,4151000
2026-05-26,2449.TW,京元電子,1.53,12919000
2026-05-26,6515.TW,穎崴,1.37,442000
2026-05-26,6510.TW,精測,1.11,930000
2026-05-26,6805.TW,富世達,1.1,1761000
2026-05-26,8210.TW,勤誠,1.09,2167000
2026-05-26,2404.TW,漢唐,0.76,1715000
2026-05-26,3533.TW,嘉澤,0.71,772000
2026-05-26,3264.TW,欣銓,0.5,6217000
2026-05-26,6187.TW,萬潤,0.49,1224000
2026-05-26,5439.TW,高技,0.48,3528000
2026-05-26,8996.TW,高力,0.45,1034000
2026-05-26,3008.TW,大立光,0.42,329000
2026-05-26,8358.TW,金居,0.37,1980000
2026-05-26,8150.TW,南茂,0.34,11334000
2026-05-26,6278.TW,台表科,0.32,3734000
2026-05-26,6147.TW,頎邦,0.29,3201000
2026-05-26,4966.TW,譜瑞-KY,0.29,1036000
2026-05-26,1590.TW,亞德客-KY,0.27,530000
2026-05-26,6415.TW,矽力*-KY,0.23,1038000
2026-05-26,3443.TW,創意,0.18,96000
2026-05-26,2313.TW,華通,0.16,1649000
2026-05-26,3376.TW,新日興,0.13,1741000
2026-05-26,6191.TW,精成科,0.13,3988000
2026-05-26,2481.TW,強茂,0.11,2056000
2026-05-26,6271.TW,同欣電,0.06,686000
2026-05-26,2002.TW,中鋼,0.04,5163000
2026-05-26,1319.TW,東陽,0.01,511000
2026-05-26,1815.TW,富喬,0.0,107000
2026-05-26,2317.TW,鴻海,0.0,1000
2026-05-26,2439.TW,美律,0.0,18000
2026-05-26,2357.TW,華碩,0.0,1000
2026-05-26,5347.TW,世界,0.0,1000
2026-05-26,3661.TW,世芯-KY,0.0,1000
