date,symbol,name,weight_percent,shares
2026-06-18,2330.TW,台積電,9.68,11960000
2026-06-18,2327.TW,國巨*,8.67,23892000
2026-06-18,2383.TW,台光電,8.44,4486000
2026-06-18,2454.TW,聯發科,7.17,4861000
2026-06-18,2345.TW,智邦,5.18,6334000
2026-06-18,6223.TW,旺矽,4.91,2279000
2026-06-18,2308.TW,台達電,4.75,6572000
2026-06-18,6669.TW,緯穎,4.29,2492000
2026-06-18,3017.TW,奇鋐,4.18,5191000
2026-06-18,3037.TW,欣興,4.05,12466000
2026-06-18,2303.TW,聯電,3.78,77390000
2026-06-18,2368.TW,金像電,3.78,8315000
2026-06-18,3711.TW,日月光投控,3.7,17948000
2026-06-18,3665.TW,貿聯-KY,3.41,4833848
2026-06-18,8046.TW,南電,3.18,10828000
2026-06-18,6274.TW,台燿,3.12,5058000
2026-06-18,3653.TW,健策,3.02,2267000
2026-06-18,5274.TW,信驊,2.69,422000
2026-06-18,6515.TW,穎崴,1.38,436000
2026-06-18,6510.TW,精測,1.13,930000
2026-06-18,6805.TW,富世達,1.07,1811000
2026-06-18,8210.TW,勤誠,1.04,2267000
2026-06-18,2449.TW,京元電子,0.67,6484000
2026-06-18,3533.TW,嘉澤,0.66,852000
2026-06-18,2317.TW,鴻海,0.66,7307000
2026-06-18,8996.TW,高力,0.55,1034000
2026-06-18,6187.TW,萬潤,0.55,1334000
2026-06-18,6147.TW,頎邦,0.53,6275000
2026-06-18,3443.TW,創意,0.42,258000
2026-06-18,8150.TW,南茂,0.41,11635000
2026-06-18,5439.TW,高技,0.39,3528000
2026-06-18,4966.TW,譜瑞-KY,0.38,1642000
2026-06-18,4958.TW,臻鼎-KY,0.31,1428000
2026-06-18,6278.TW,台表科,0.3,4334000
2026-06-18,1590.TW,亞德客-KY,0.25,530000
2026-06-18,8358.TW,金居,0.23,980000
2026-06-18,6271.TW,同欣電,0.16,1966000
2026-06-18,6191.TW,精成科,0.13,3988000
2026-06-18,6488.TW,環球晶,0.13,350000
2026-06-18,3264.TW,欣銓,0.12,1508000
2026-06-18,3376.TW,新日興,0.12,1741000
2026-06-18,2002.TW,中鋼,0.03,5163000
2026-06-18,2313.TW,華通,0.03,329000
2026-06-18,1815.TW,富喬,0.0,107000
2026-06-18,2382.TW,廣達,0.0,1000
2026-06-18,2481.TW,強茂,0.0,5000
2026-06-18,3008.TW,大立光,0.0,1000
2026-06-18,2439.TW,美律,0.0,18000
2026-06-18,3661.TW,世芯-KY,0.0,1000
2026-06-18,5347.TW,世界,0.0,1000
