date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-03,1303.TW,南亞,4587000,4587000,0,0.44,0.44,unchanged
2026-08-03,1560.TW,中砂,1113000,1350000,237000,0.43,0.53,increased
2026-08-03,1717.TW,長興,200000,500000,300000,0.01,0.02,increased
2026-08-03,2049.TW,上銀,1010000,1010000,0,0.18,0.19,unchanged
2026-08-03,2303.TW,聯電,76000000,77800000,1800000,5.52,5.33,increased
2026-08-03,2308.TW,台達電,3040000,3040000,0,2.99,2.79,unchanged
2026-08-03,2317.TW,鴻海,3200000,3200000,0,0.48,0.47,unchanged
2026-08-03,2327.TW,國巨*,6000000,6000000,0,1.81,1.92,unchanged
2026-08-03,2330.TW,台積電,12680000,12680000,0,18.45,17.45,unchanged
2026-08-03,2337.TW,旺宏,7498000,7498000,0,0.45,0.48,unchanged
2026-08-03,2344.TW,華邦電,40000000,40000000,0,3.12,3.32,unchanged
2026-08-03,2345.TW,智邦,2290000,2307000,17000,2.92,3.13,increased
2026-08-03,2360.TW,致茂,897000,897000,0,1.13,1.02,unchanged
2026-08-03,2383.TW,台光電,1405000,1495000,90000,4.0,4.32,increased
2026-08-03,2404.TW,漢唐,220000,250000,30000,0.15,0.16,increased
2026-08-03,2454.TW,聯發科,1795000,1795000,0,3.83,4.08,unchanged
2026-08-03,2455.TW,全新,336000,336000,0,0.06,0.06,unchanged
2026-08-03,2481.TW,強茂,869000,869000,0,0.06,0.07,unchanged
2026-08-03,3008.TW,大立光,140000,170000,30000,0.34,0.39,increased
2026-08-03,3017.TW,奇鋐,3450000,3450000,0,4.8,5.11,unchanged
2026-08-03,3037.TW,欣興,7600000,7600000,0,3.59,3.82,unchanged
2026-08-03,3189.TW,景碩,3217000,3217000,0,1.23,1.3,unchanged
2026-08-03,3211.TW,順達,2000000,2000000,0,0.35,0.36,unchanged
2026-08-03,3264.TW,欣銓,700000,700000,0,0.07,0.08,unchanged
2026-08-03,3443.TW,創意,510000,510000,0,1.16,1.24,unchanged
2026-08-03,3450.TW,聯鈞,300000,337000,37000,0.07,0.08,increased
2026-08-03,3533.TW,嘉澤,1240000,1240000,0,1.38,1.44,unchanged
2026-08-03,3583.TW,辛耘,900000,900000,0,0.35,0.35,unchanged
2026-08-03,3653.TW,健策,990000,1030000,40000,2.05,2.25,increased
2026-08-03,3665.TW,貿聯-KY,880000,1010000,130000,1.11,1.23,increased
2026-08-03,3711.TW,日月光投控,6400000,6400000,0,2.13,2.27,unchanged
2026-08-03,4958.TW,臻鼎-KY,6154000,6154000,0,1.53,1.51,unchanged
2026-08-03,4966.TW,譜瑞-KY,800000,800000,0,0.27,0.27,unchanged
2026-08-03,5274.TW,信驊,144500,158500,14000,1.26,1.47,increased
2026-08-03,6223.TW,旺矽,1000000,1000000,0,3.17,3.37,unchanged
2026-08-03,6239.TW,力成,3026000,3740000,714000,0.43,0.52,increased
2026-08-03,6274.TW,台燿,1680000,1680000,0,1.12,1.19,unchanged
2026-08-03,6285.TW,啟碁,250000,250000,0,0.03,0.03,unchanged
2026-08-03,6415.TW,矽力*-KY,624000,624000,0,0.15,0.15,unchanged
2026-08-03,6442.TW,光聖,225000,225000,0,0.16,0.17,unchanged
2026-08-03,6488.TW,環球晶,2411000,2600000,189000,1.24,1.31,increased
2026-08-03,6515.TW,穎崴,59000,29000,-30000,0.21,0.11,decreased
2026-08-03,6669.TW,緯穎,600000,600000,0,1.94,2.06,unchanged
2026-08-03,6805.TW,富世達,700000,700000,0,0.57,0.6,unchanged
2026-08-03,7769.TW,鴻勁,300000,300000,0,1.11,1.12,unchanged
2026-08-03,8046.TW,南電,1750000,1750000,0,0.97,0.97,unchanged
2026-08-03,8358.TW,金居,1312000,1312000,0,0.23,0.25,unchanged
2026-08-03,8996.TW,高力,1600000,1600000,0,0.82,0.87,unchanged
