date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-18,1303.TW,南亞,13500000,13500000,0,2.13,2.07,unchanged
2026-09-18,1560.TW,中砂,191000,191000,0,0.1,0.11,unchanged
2026-09-18,1717.TW,長興,1500000,1500000,0,0.07,0.07,unchanged
2026-09-18,2049.TW,上銀,1000,1000,0,0.0,0.0,unchanged
2026-09-18,2059.TW,川湖,55000,55000,0,0.45,0.44,unchanged
2026-09-18,2301.TW,光寶科,300000,300000,0,0.06,0.05,unchanged
2026-09-18,2303.TW,聯電,58000000,60000000,2000000,5.71,6.04,increased
2026-09-18,2308.TW,台達電,2750000,2750000,0,3.09,3.08,unchanged
2026-09-18,2317.TW,鴻海,3200000,3200000,0,0.53,0.52,unchanged
2026-09-18,2327.TW,國巨*,8000000,8000000,0,2.82,2.84,unchanged
2026-09-18,2330.TW,台積電,9800000,9700000,-100000,15.86,15.41,decreased
2026-09-18,2337.TW,旺宏,1000,1000,0,0.0,0.0,unchanged
2026-09-18,2344.TW,華邦電,1000,1000,0,0.0,0.0,unchanged
2026-09-18,2345.TW,智邦,2307000,2307000,0,2.77,2.76,unchanged
2026-09-18,2360.TW,致茂,1000000,1000000,0,1.39,1.48,unchanged
2026-09-18,2383.TW,台光電,1600000,1600000,0,5.01,5.05,unchanged
2026-09-18,2404.TW,漢唐,250000,250000,0,0.17,0.18,unchanged
2026-09-18,2408.TW,南亞科,1200000,2000000,800000,0.39,0.68,increased
2026-09-18,2449.TW,京元電子,2600000,2600000,0,0.46,0.49,unchanged
2026-09-18,2454.TW,聯發科,2210000,2210000,0,6.64,6.72,unchanged
2026-09-18,2455.TW,全新,386000,386000,0,0.14,0.14,unchanged
2026-09-18,2481.TW,強茂,3000000,3000000,0,0.33,0.33,unchanged
2026-09-18,2882.TW,國泰金,4000000,4000000,0,0.3,0.29,unchanged
2026-09-18,3008.TW,大立光,280000,280000,0,1.12,1.16,unchanged
2026-09-18,3017.TW,奇鋐,2850000,2850000,0,6.06,6.31,unchanged
2026-09-18,3037.TW,欣興,8460000,8460000,0,5.31,5.36,unchanged
2026-09-18,3189.TW,景碩,3850000,4000000,150000,2.07,2.15,increased
2026-09-18,3211.TW,順達,2000000,2000000,0,0.48,0.48,unchanged
2026-09-18,3264.TW,欣銓,700000,1000,-699000,0.11,0.0,decreased
2026-09-18,3443.TW,創意,620000,620000,0,2.69,2.86,unchanged
2026-09-18,3450.TW,聯鈞,1300000,1300000,0,0.46,0.45,unchanged
2026-09-18,3533.TW,嘉澤,120000,80000,-40000,0.12,0.08,decreased
2026-09-18,3583.TW,辛耘,800000,800000,0,0.37,0.36,unchanged
2026-09-18,3653.TW,健策,1115000,1115000,0,3.98,3.98,unchanged
2026-09-18,3665.TW,貿聯-KY,1293000,1293000,0,1.73,1.85,unchanged
2026-09-18,3711.TW,日月光投控,1000000,1000000,0,0.41,0.41,unchanged
2026-09-18,5274.TW,信驊,120500,120500,0,1.47,1.5,unchanged
2026-09-18,6196.TW,帆宣,1000,1000,0,0.0,0.0,unchanged
2026-09-18,6223.TW,旺矽,1100000,1100000,0,4.04,4.12,unchanged
2026-09-18,6239.TW,力成,5360000,2800000,-2560000,0.98,0.51,decreased
2026-09-18,6274.TW,台燿,1900000,1900000,0,1.67,1.68,unchanged
2026-09-18,6285.TW,啟碁,350000,350000,0,0.05,0.05,unchanged
2026-09-18,6442.TW,光聖,350000,350000,0,0.35,0.36,unchanged
2026-09-18,6488.TW,環球晶,2800000,2800000,0,1.7,1.71,unchanged
2026-09-18,6669.TW,緯穎,1987956,1987956,0,2.83,2.75,unchanged
2026-09-18,6805.TW,富世達,760000,762000,2000,1.06,1.13,increased
2026-09-18,7769.TW,鴻勁,130000,130000,0,0.53,0.55,unchanged
2026-09-18,8046.TW,南電,2770000,2770000,0,1.97,1.97,unchanged
2026-09-18,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-09-18,8358.TW,金居,100000,100000,0,0.03,0.03,unchanged
2026-09-18,8996.TW,高力,1580000,1580000,0,1.37,1.46,unchanged
