date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-05,1303.TW,南亞,4587000,2000000,-2587000,0.45,0.2,decreased
2026-08-05,1560.TW,中砂,1500000,1500000,0,0.58,0.57,unchanged
2026-08-05,1717.TW,長興,700000,1058000,358000,0.03,0.04,increased
2026-08-05,2049.TW,上銀,1010000,1010000,0,0.19,0.21,unchanged
2026-08-05,2303.TW,聯電,77800000,79000000,1200000,5.28,5.39,increased
2026-08-05,2308.TW,台達電,3040000,3040000,0,2.82,2.8,unchanged
2026-08-05,2317.TW,鴻海,3200000,3200000,0,0.46,0.46,unchanged
2026-08-05,2327.TW,國巨*,7000000,8000000,1000000,2.27,2.58,increased
2026-08-05,2330.TW,台積電,12680000,12680000,0,16.85,17.04,unchanged
2026-08-05,2337.TW,旺宏,7498000,7498000,0,0.52,0.49,unchanged
2026-08-05,2344.TW,華邦電,41155000,42300000,1145000,3.7,4.0,increased
2026-08-05,2345.TW,智邦,2307000,2307000,0,3.07,3.08,unchanged
2026-08-05,2360.TW,致茂,897000,897000,0,0.99,0.95,unchanged
2026-08-05,2383.TW,台光電,1495000,1495000,0,4.4,4.38,unchanged
2026-08-05,2404.TW,漢唐,250000,250000,0,0.16,0.16,unchanged
2026-08-05,2454.TW,聯發科,1910000,1910000,0,4.23,4.27,unchanged
2026-08-05,2455.TW,全新,336000,336000,0,0.07,0.07,unchanged
2026-08-05,2481.TW,強茂,1100000,1100000,0,0.08,0.08,unchanged
2026-08-05,3008.TW,大立光,172000,260000,88000,0.43,0.66,increased
2026-08-05,3017.TW,奇鋐,3450000,3450000,0,5.14,5.26,unchanged
2026-08-05,3037.TW,欣興,8060000,8460000,400000,4.27,4.58,increased
2026-08-05,3189.TW,景碩,3226000,3850000,624000,1.42,1.78,increased
2026-08-05,3211.TW,順達,2000000,2000000,0,0.37,0.36,unchanged
2026-08-05,3264.TW,欣銓,700000,700000,0,0.08,0.08,unchanged
2026-08-05,3443.TW,創意,510000,510000,0,1.21,1.25,unchanged
2026-08-05,3450.TW,聯鈞,650000,1000000,350000,0.16,0.27,increased
2026-08-05,3533.TW,嘉澤,1240000,1240000,0,1.43,1.35,unchanged
2026-08-05,3583.TW,辛耘,900000,900000,0,0.36,0.35,unchanged
2026-08-05,3653.TW,健策,1030000,1030000,0,2.45,2.5,unchanged
2026-08-05,3665.TW,貿聯-KY,1101000,1101000,0,1.45,1.45,unchanged
2026-08-05,3711.TW,日月光投控,7160000,7160000,0,2.4,2.37,unchanged
2026-08-05,4958.TW,臻鼎-KY,6154000,6154000,0,1.56,1.68,unchanged
2026-08-05,4966.TW,譜瑞-KY,800000,670000,-130000,0.27,0.23,decreased
2026-08-05,5274.TW,信驊,158500,158500,0,1.41,1.42,unchanged
2026-08-05,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-08-05,6196.TW,帆宣,1000,1000,0,0.0,0.0,unchanged
2026-08-05,6223.TW,旺矽,1050000,1050000,0,3.55,3.66,unchanged
2026-08-05,6239.TW,力成,4400000,5330000,930000,0.65,0.76,increased
2026-08-05,6274.TW,台燿,1680000,1680000,0,1.29,1.38,unchanged
2026-08-05,6285.TW,啟碁,350000,350000,0,0.05,0.05,unchanged
2026-08-05,6415.TW,矽力*-KY,624000,300000,-324000,0.15,0.07,decreased
2026-08-05,6442.TW,光聖,225000,225000,0,0.18,0.17,unchanged
2026-08-05,6488.TW,環球晶,2646000,2646000,0,1.44,1.29,unchanged
2026-08-05,6669.TW,緯穎,600000,500000,-100000,2.13,1.73,decreased
2026-08-05,6805.TW,富世達,700000,700000,0,0.64,0.63,unchanged
2026-08-05,7769.TW,鴻勁,300000,300000,0,1.06,1.09,unchanged
2026-08-05,8046.TW,南電,1750000,1750000,0,1.05,1.04,unchanged
2026-08-05,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-08-05,8358.TW,金居,1312000,1312000,0,0.26,0.26,unchanged
2026-08-05,8996.TW,高力,1600000,1600000,0,0.94,0.93,unchanged
