date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-10,1303.TW,南亞,5300000,5300000,0,0.29,0.29,unchanged
2026-06-10,1560.TW,中砂,78000,78000,0,0.03,0.03,unchanged
2026-06-10,2049.TW,上銀,1010000,1010000,0,0.19,0.19,unchanged
2026-06-10,2303.TW,聯電,68000000,68000000,0,4.75,4.67,unchanged
2026-06-10,2308.TW,台達電,2430000,2430000,0,3.21,3.1,unchanged
2026-06-10,2317.TW,鴻海,3200000,3200000,0,0.49,0.49,unchanged
2026-06-10,2327.TW,國巨*,8760000,9760000,1000000,3.96,4.63,increased
2026-06-10,2330.TW,台積電,14200000,14200000,0,17.92,18.55,unchanged
2026-06-10,2337.TW,旺宏,16350000,16350000,0,1.3,1.28,unchanged
2026-06-10,2344.TW,華邦電,36000000,36000000,0,3.08,3.11,unchanged
2026-06-10,2345.TW,智邦,2100000,2100000,0,2.85,2.88,unchanged
2026-06-10,2360.TW,致茂,840000,840000,0,1.1,1.08,unchanged
2026-06-10,2368.TW,金像電,4700000,4700000,0,3.85,3.87,unchanged
2026-06-10,2383.TW,台光電,1350000,1350000,0,3.74,3.86,unchanged
2026-06-10,2454.TW,聯發科,1110000,1170000,60000,2.72,2.82,increased
2026-06-10,2455.TW,全新,450000,450000,0,0.1,0.09,unchanged
2026-06-10,2481.TW,強茂,1000,1000,0,0.0,0.0,unchanged
2026-06-10,3017.TW,奇鋐,3250000,3250000,0,4.53,4.44,unchanged
2026-06-10,3037.TW,欣興,8960000,8960000,0,4.75,4.59,unchanged
2026-06-10,3044.TW,健鼎,200000,1000,-199000,0.05,0.0,decreased
2026-06-10,3081.TW,聯亞,720000,720000,0,0.98,0.94,unchanged
2026-06-10,3105.TW,穩懋,957000,957000,0,0.26,0.26,unchanged
2026-06-10,3189.TW,景碩,1380000,1380000,0,0.54,0.53,unchanged
2026-06-10,3443.TW,創意,430000,430000,0,1.01,1.0,unchanged
2026-06-10,3529.TW,力旺,390000,390000,0,0.67,0.67,unchanged
2026-06-10,3533.TW,嘉澤,1240000,1240000,0,1.59,1.56,unchanged
2026-06-10,3583.TW,辛耘,900000,900000,0,0.43,0.41,unchanged
2026-06-10,3653.TW,健策,830000,830000,0,1.79,1.83,unchanged
2026-06-10,3665.TW,貿聯-KY,1090000,1090000,0,1.29,1.36,unchanged
2026-06-10,3711.TW,日月光投控,12101000,12101000,0,3.77,3.78,unchanged
2026-06-10,4958.TW,臻鼎-KY,5492000,5492000,0,1.64,1.6,unchanged
2026-06-10,4966.TW,譜瑞-KY,900000,900000,0,0.34,0.35,unchanged
2026-06-10,4979.TW,華星光,1200000,1155000,-45000,0.37,0.34,decreased
2026-06-10,5274.TW,信驊,45000,45000,0,0.44,0.44,unchanged
2026-06-10,5347.TW,世界,9911000,9911000,0,0.87,0.88,unchanged
2026-06-10,6147.TW,頎邦,5600000,5600000,0,0.77,0.73,unchanged
2026-06-10,6196.TW,帆宣,870000,870000,0,0.25,0.25,unchanged
2026-06-10,6223.TW,旺矽,830000,870000,40000,2.67,2.91,increased
2026-06-10,6274.TW,台燿,1420000,1520000,100000,1.26,1.32,increased
2026-06-10,6442.TW,光聖,830000,830000,0,0.95,0.91,unchanged
2026-06-10,6488.TW,環球晶,1497000,1497000,0,0.66,0.67,unchanged
2026-06-10,6515.TW,穎崴,165000,165000,0,0.78,0.78,unchanged
2026-06-10,6669.TW,緯穎,790000,790000,0,2.29,2.32,unchanged
2026-06-10,6805.TW,富世達,570000,570000,0,0.61,0.58,unchanged
2026-06-10,7769.TW,鴻勁,279000,279000,0,1.06,1.11,unchanged
2026-06-10,8046.TW,南電,1080000,1080000,0,0.54,0.53,unchanged
2026-06-10,8210.TW,勤誠,680000,680000,0,0.56,0.57,unchanged
2026-06-10,8299.TW,群聯,350000,350000,0,0.45,0.44,unchanged
2026-06-10,8358.TW,金居,1710000,1710000,0,0.57,0.55,unchanged
2026-06-10,8996.TW,高力,1234000,1334000,100000,0.9,0.94,increased
