date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-28,1303.TW,南亞,10700000,10700000,0,1.14,1.07,unchanged
2026-07-28,1560.TW,中砂,1000000,1000000,0,0.42,0.41,unchanged
2026-07-28,2049.TW,上銀,1010000,1010000,0,0.2,0.19,unchanged
2026-07-28,2303.TW,聯電,76000000,76000000,0,5.87,5.52,unchanged
2026-07-28,2308.TW,台達電,3040000,3040000,0,3.27,3.07,unchanged
2026-07-28,2317.TW,鴻海,3200000,3200000,0,0.5,0.49,unchanged
2026-07-28,2327.TW,國巨*,6000000,6000000,0,2.3,2.16,unchanged
2026-07-28,2330.TW,台積電,11600000,11600000,0,16.7,16.91,unchanged
2026-07-28,2337.TW,旺宏,10000000,10000000,0,0.77,0.72,unchanged
2026-07-28,2344.TW,華邦電,40000000,40000000,0,3.92,3.68,unchanged
2026-07-28,2345.TW,智邦,2260000,2260000,0,3.1,2.95,unchanged
2026-07-28,2360.TW,致茂,760000,760000,0,0.98,0.94,unchanged
2026-07-28,2368.TW,金像電,1800000,1800000,0,0.99,0.93,unchanged
2026-07-28,2383.TW,台光電,1360000,1360000,0,4.01,3.84,unchanged
2026-07-28,2404.TW,漢唐,180000,180000,0,0.12,0.12,unchanged
2026-07-28,2454.TW,聯發科,1730000,1730000,0,3.9,3.67,unchanged
2026-07-28,2455.TW,全新,336000,336000,0,0.07,0.07,unchanged
2026-07-28,3008.TW,大立光,60000,80000,20000,0.15,0.2,increased
2026-07-28,3017.TW,奇鋐,3450000,3450000,0,5.07,4.94,unchanged
2026-07-28,3037.TW,欣興,7600000,7600000,0,3.95,3.71,unchanged
2026-07-28,3189.TW,景碩,3217000,3217000,0,1.4,1.31,unchanged
2026-07-28,3211.TW,順達,2000000,2000000,0,0.46,0.43,unchanged
2026-07-28,3264.TW,欣銓,600000,600000,0,0.08,0.07,unchanged
2026-07-28,3443.TW,創意,510000,510000,0,1.27,1.19,unchanged
2026-07-28,3450.TW,聯鈞,200000,300000,100000,0.05,0.08,increased
2026-07-28,3533.TW,嘉澤,1240000,1240000,0,1.48,1.46,unchanged
2026-07-28,3583.TW,辛耘,900000,900000,0,0.41,0.4,unchanged
2026-07-28,3653.TW,健策,931000,931000,0,2.01,2.01,unchanged
2026-07-28,3665.TW,貿聯-KY,750000,825000,75000,0.99,1.17,increased
2026-07-28,3711.TW,日月光投控,6400000,6400000,0,2.38,2.27,unchanged
2026-07-28,4958.TW,臻鼎-KY,6154000,6154000,0,1.77,1.68,unchanged
2026-07-28,4966.TW,譜瑞-KY,800000,800000,0,0.3,0.3,unchanged
2026-07-28,5274.TW,信驊,124500,124500,0,1.12,1.05,unchanged
2026-07-28,6223.TW,旺矽,1000000,1000000,0,3.5,3.3,unchanged
2026-07-28,6239.TW,力成,2600000,2600000,0,0.44,0.42,unchanged
2026-07-28,6274.TW,台燿,1680000,1680000,0,1.29,1.21,unchanged
2026-07-28,6285.TW,啟碁,250000,250000,0,0.04,0.04,unchanged
2026-07-28,6415.TW,矽力*-KY,900000,834000,-66000,0.25,0.22,decreased
2026-07-28,6442.TW,光聖,225000,225000,0,0.18,0.18,unchanged
2026-07-28,6488.TW,環球晶,2350000,2350000,0,1.53,1.44,unchanged
2026-07-28,6515.TW,穎崴,149000,149000,0,0.58,0.57,unchanged
2026-07-28,6669.TW,緯穎,600000,600000,0,2.11,2.04,unchanged
2026-07-28,6805.TW,富世達,700000,700000,0,0.62,0.6,unchanged
2026-07-28,7769.TW,鴻勁,300000,300000,0,1.12,1.1,unchanged
2026-07-28,8046.TW,南電,1750000,1750000,0,1.15,1.09,unchanged
2026-07-28,8358.TW,金居,1750000,1750000,0,0.4,0.37,unchanged
2026-07-28,8996.TW,高力,1600000,1600000,0,0.98,0.93,unchanged
