date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-30,1303.TW,南亞,4587000,4587000,0,0.43,0.44,unchanged
2026-07-30,1560.TW,中砂,1000000,1000000,0,0.39,0.38,unchanged
2026-07-30,2049.TW,上銀,1010000,1010000,0,0.19,0.19,unchanged
2026-07-30,2303.TW,聯電,76000000,76000000,0,5.14,5.5,unchanged
2026-07-30,2308.TW,台達電,3040000,3040000,0,3.0,3.06,unchanged
2026-07-30,2317.TW,鴻海,3200000,3200000,0,0.5,0.48,unchanged
2026-07-30,2327.TW,國巨*,6000000,6000000,0,2.01,1.8,unchanged
2026-07-30,2330.TW,台積電,11760000,12000000,240000,17.07,17.4,increased
2026-07-30,2337.TW,旺宏,7498000,7498000,0,0.5,0.45,unchanged
2026-07-30,2344.TW,華邦電,40000000,40000000,0,3.43,3.12,unchanged
2026-07-30,2345.TW,智邦,2260000,2290000,30000,2.85,2.91,increased
2026-07-30,2360.TW,致茂,760000,840000,80000,0.92,1.06,increased
2026-07-30,2368.TW,金像電,1080000,420000,-660000,0.52,0.2,decreased
2026-07-30,2383.TW,台光電,1360000,1405000,45000,3.68,3.99,increased
2026-07-30,2404.TW,漢唐,180000,180000,0,0.12,0.12,unchanged
2026-07-30,2454.TW,聯發科,1730000,1795000,65000,3.6,3.82,increased
2026-07-30,2455.TW,全新,336000,336000,0,0.06,0.06,unchanged
2026-07-30,3008.TW,大立光,110000,140000,30000,0.28,0.34,increased
2026-07-30,3017.TW,奇鋐,3450000,3450000,0,4.77,4.79,unchanged
2026-07-30,3037.TW,欣興,7600000,7600000,0,3.45,3.58,unchanged
2026-07-30,3189.TW,景碩,3217000,3217000,0,1.22,1.22,unchanged
2026-07-30,3211.TW,順達,2000000,2000000,0,0.41,0.38,unchanged
2026-07-30,3264.TW,欣銓,700000,700000,0,0.08,0.07,unchanged
2026-07-30,3443.TW,創意,510000,510000,0,1.11,1.16,unchanged
2026-07-30,3450.TW,聯鈞,300000,300000,0,0.07,0.07,unchanged
2026-07-30,3533.TW,嘉澤,1240000,1240000,0,1.41,1.38,unchanged
2026-07-30,3583.TW,辛耘,900000,900000,0,0.37,0.35,unchanged
2026-07-30,3653.TW,健策,990000,990000,0,2.16,2.04,unchanged
2026-07-30,3665.TW,貿聯-KY,880000,880000,0,1.21,1.11,unchanged
2026-07-30,3711.TW,日月光投控,6400000,6400000,0,2.11,2.13,unchanged
2026-07-30,4958.TW,臻鼎-KY,6154000,6154000,0,1.64,1.52,unchanged
2026-07-30,4966.TW,譜瑞-KY,800000,800000,0,0.3,0.28,unchanged
2026-07-30,5274.TW,信驊,124500,144500,20000,1.06,1.25,increased
2026-07-30,6223.TW,旺矽,1000000,1000000,0,3.16,3.16,unchanged
2026-07-30,6239.TW,力成,2600000,2600000,0,0.4,0.37,unchanged
2026-07-30,6274.TW,台燿,1680000,1680000,0,1.13,1.12,unchanged
2026-07-30,6285.TW,啟碁,250000,250000,0,0.04,0.03,unchanged
2026-07-30,6415.TW,矽力*-KY,624000,624000,0,0.15,0.15,unchanged
2026-07-30,6442.TW,光聖,225000,225000,0,0.16,0.16,unchanged
2026-07-30,6488.TW,環球晶,2350000,2350000,0,1.34,1.2,unchanged
2026-07-30,6515.TW,穎崴,119000,89000,-30000,0.43,0.31,decreased
2026-07-30,6669.TW,緯穎,600000,600000,0,2.03,1.93,unchanged
2026-07-30,6805.TW,富世達,700000,700000,0,0.58,0.57,unchanged
2026-07-30,7769.TW,鴻勁,300000,300000,0,1.02,1.11,unchanged
2026-07-30,8046.TW,南電,1750000,1750000,0,1.02,0.96,unchanged
2026-07-30,8358.TW,金居,1604000,1312000,-292000,0.32,0.23,decreased
2026-07-30,8996.TW,高力,1600000,1600000,0,0.91,0.82,unchanged
