date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-11,1303.TW,南亞,1000000,6000000,5000000,0.1,0.64,increased
2026-08-11,1560.TW,中砂,1500000,1500000,0,0.58,0.57,unchanged
2026-08-11,1717.TW,長興,1900000,2300000,400000,0.07,0.09,increased
2026-08-11,2049.TW,上銀,1010000,1010000,0,0.22,0.21,unchanged
2026-08-11,2303.TW,聯電,79000000,79000000,0,5.45,5.41,unchanged
2026-08-11,2308.TW,台達電,3040000,3040000,0,3.1,3.06,unchanged
2026-08-11,2317.TW,鴻海,3200000,3200000,0,0.48,0.47,unchanged
2026-08-11,2327.TW,國巨*,9000000,9000000,0,2.89,3.09,unchanged
2026-08-11,2330.TW,台積電,12680000,12680000,0,16.94,16.92,unchanged
2026-08-11,2337.TW,旺宏,7498000,7498000,0,0.56,0.55,unchanged
2026-08-11,2344.TW,華邦電,42300000,42300000,0,4.26,4.2,unchanged
2026-08-11,2345.TW,智邦,2307000,2307000,0,2.8,2.74,unchanged
2026-08-11,2360.TW,致茂,897000,897000,0,1.02,1.04,unchanged
2026-08-11,2383.TW,台光電,1550000,1600000,50000,4.6,4.93,increased
2026-08-11,2404.TW,漢唐,250000,250000,0,0.16,0.16,unchanged
2026-08-11,2454.TW,聯發科,2000000,2000000,0,4.45,4.48,unchanged
2026-08-11,2455.TW,全新,336000,336000,0,0.07,0.07,unchanged
2026-08-11,2481.TW,強茂,1100000,1100000,0,0.08,0.09,unchanged
2026-08-11,3008.TW,大立光,260000,260000,0,0.64,0.63,unchanged
2026-08-11,3017.TW,奇鋐,3450000,3450000,0,5.35,5.31,unchanged
2026-08-11,3037.TW,欣興,8460000,8460000,0,4.71,4.68,unchanged
2026-08-11,3189.TW,景碩,4250000,4250000,0,1.99,1.99,unchanged
2026-08-11,3211.TW,順達,2000000,2000000,0,0.42,0.45,unchanged
2026-08-11,3264.TW,欣銓,700000,700000,0,0.09,0.09,unchanged
2026-08-11,3443.TW,創意,510000,510000,0,1.3,1.41,unchanged
2026-08-11,3450.TW,聯鈞,1600000,1600000,0,0.47,0.42,unchanged
2026-08-11,3533.TW,嘉澤,1240000,1240000,0,1.36,1.38,unchanged
2026-08-11,3583.TW,辛耘,900000,900000,0,0.35,0.35,unchanged
2026-08-11,3653.TW,健策,877000,800000,-77000,2.04,1.81,decreased
2026-08-11,3665.TW,貿聯-KY,1200000,1200000,0,1.48,1.47,unchanged
2026-08-11,3711.TW,日月光投控,8000000,8000000,0,2.83,2.8,unchanged
2026-08-11,4958.TW,臻鼎-KY,3700000,3000000,-700000,0.98,0.82,decreased
2026-08-11,4966.TW,譜瑞-KY,500000,500000,0,0.17,0.17,unchanged
2026-08-11,5274.TW,信驊,199500,199500,0,1.85,1.83,unchanged
2026-08-11,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-08-11,6196.TW,帆宣,1000,1000,0,0.0,0.0,unchanged
2026-08-11,6223.TW,旺矽,1050000,1050000,0,3.67,3.69,unchanged
2026-08-11,6239.TW,力成,5360000,5360000,0,0.87,0.84,unchanged
2026-08-11,6274.TW,台燿,1680000,1680000,0,1.38,1.5,unchanged
2026-08-11,6285.TW,啟碁,350000,350000,0,0.05,0.05,unchanged
2026-08-11,6415.TW,矽力*-KY,250000,200000,-50000,0.07,0.05,decreased
2026-08-11,6442.TW,光聖,225000,225000,0,0.18,0.18,unchanged
2026-08-11,6488.TW,環球晶,2646000,2646000,0,1.27,1.25,unchanged
2026-08-11,6669.TW,緯穎,500000,500000,0,1.69,1.65,unchanged
2026-08-11,6805.TW,富世達,700000,700000,0,0.69,0.7,unchanged
2026-08-11,7769.TW,鴻勁,175000,165000,-10000,0.62,0.58,decreased
2026-08-11,8046.TW,南電,1750000,1750000,0,1.11,1.12,unchanged
2026-08-11,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-08-11,8358.TW,金居,1312000,1312000,0,0.25,0.28,unchanged
2026-08-11,8996.TW,高力,1600000,1600000,0,0.97,0.95,unchanged
