date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-27,1303.TW,南亞,10700000,10700000,0,1.17,1.14,unchanged
2026-07-27,1560.TW,中砂,750000,1000000,250000,0.31,0.42,increased
2026-07-27,2049.TW,上銀,1010000,1010000,0,0.2,0.2,unchanged
2026-07-27,2303.TW,聯電,76000000,76000000,0,6.0,5.87,unchanged
2026-07-27,2308.TW,台達電,3040000,3040000,0,3.35,3.27,unchanged
2026-07-27,2317.TW,鴻海,3200000,3200000,0,0.5,0.5,unchanged
2026-07-27,2327.TW,國巨*,6000000,6000000,0,2.38,2.3,unchanged
2026-07-27,2330.TW,台積電,11600000,11600000,0,16.82,16.7,unchanged
2026-07-27,2337.TW,旺宏,10000000,10000000,0,0.77,0.77,unchanged
2026-07-27,2344.TW,華邦電,40000000,40000000,0,3.81,3.92,unchanged
2026-07-27,2345.TW,智邦,2260000,2260000,0,3.1,3.1,unchanged
2026-07-27,2360.TW,致茂,760000,760000,0,0.98,0.98,unchanged
2026-07-27,2368.TW,金像電,1800000,1800000,0,1.0,0.99,unchanged
2026-07-27,2383.TW,台光電,1330000,1360000,30000,3.9,4.01,increased
2026-07-27,2404.TW,漢唐,180000,180000,0,0.12,0.12,unchanged
2026-07-27,2454.TW,聯發科,1730000,1730000,0,4.0,3.9,unchanged
2026-07-27,2455.TW,全新,336000,336000,0,0.07,0.07,unchanged
2026-07-27,3008.TW,大立光,60000,60000,0,0.15,0.15,unchanged
2026-07-27,3017.TW,奇鋐,3450000,3450000,0,5.07,5.07,unchanged
2026-07-27,3037.TW,欣興,7600000,7600000,0,3.93,3.95,unchanged
2026-07-27,3189.TW,景碩,3217000,3217000,0,1.41,1.4,unchanged
2026-07-27,3211.TW,順達,2000000,2000000,0,0.47,0.46,unchanged
2026-07-27,3264.TW,欣銓,600000,600000,0,0.08,0.08,unchanged
2026-07-27,3443.TW,創意,510000,510000,0,1.28,1.27,unchanged
2026-07-27,3450.TW,聯鈞,0,200000,200000,,0.05,added
2026-07-27,3533.TW,嘉澤,1240000,1240000,0,1.51,1.48,unchanged
2026-07-27,3583.TW,辛耘,900000,900000,0,0.4,0.41,unchanged
2026-07-27,3653.TW,健策,931000,931000,0,1.97,2.01,unchanged
2026-07-27,3665.TW,貿聯-KY,680000,750000,70000,0.93,0.99,increased
2026-07-27,3711.TW,日月光投控,6400000,6400000,0,2.42,2.38,unchanged
2026-07-27,4958.TW,臻鼎-KY,6154000,6154000,0,1.83,1.77,unchanged
2026-07-27,4966.TW,譜瑞-KY,800000,800000,0,0.3,0.3,unchanged
2026-07-27,5274.TW,信驊,124500,124500,0,1.13,1.12,unchanged
2026-07-27,6223.TW,旺矽,1000000,1000000,0,3.52,3.5,unchanged
2026-07-27,6239.TW,力成,2600000,2600000,0,0.45,0.44,unchanged
2026-07-27,6274.TW,台燿,1680000,1680000,0,1.3,1.29,unchanged
2026-07-27,6285.TW,啟碁,250000,250000,0,0.04,0.04,unchanged
2026-07-27,6415.TW,矽力*-KY,900000,900000,0,0.26,0.25,unchanged
2026-07-27,6442.TW,光聖,225000,225000,0,0.18,0.18,unchanged
2026-07-27,6488.TW,環球晶,2350000,2350000,0,1.49,1.53,unchanged
2026-07-27,6515.TW,穎崴,149000,149000,0,0.58,0.58,unchanged
2026-07-27,6669.TW,緯穎,600000,600000,0,2.12,2.11,unchanged
2026-07-27,6805.TW,富世達,700000,700000,0,0.61,0.62,unchanged
2026-07-27,7769.TW,鴻勁,300000,300000,0,1.12,1.12,unchanged
2026-07-27,8046.TW,南電,1750000,1750000,0,1.2,1.15,unchanged
2026-07-27,8358.TW,金居,1750000,1750000,0,0.4,0.4,unchanged
2026-07-27,8996.TW,高力,1600000,1600000,0,0.99,0.98,unchanged
