date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-04,1303.TW,南亞,4587000,4587000,0,0.44,0.45,unchanged
2026-08-04,1560.TW,中砂,1350000,1500000,150000,0.53,0.58,increased
2026-08-04,1717.TW,長興,500000,700000,200000,0.02,0.03,increased
2026-08-04,2049.TW,上銀,1010000,1010000,0,0.19,0.19,unchanged
2026-08-04,2303.TW,聯電,77800000,77800000,0,5.33,5.28,unchanged
2026-08-04,2308.TW,台達電,3040000,3040000,0,2.79,2.82,unchanged
2026-08-04,2317.TW,鴻海,3200000,3200000,0,0.47,0.46,unchanged
2026-08-04,2327.TW,國巨*,6000000,7000000,1000000,1.92,2.27,increased
2026-08-04,2330.TW,台積電,12680000,12680000,0,17.45,16.85,unchanged
2026-08-04,2337.TW,旺宏,7498000,7498000,0,0.48,0.52,unchanged
2026-08-04,2344.TW,華邦電,40000000,41155000,1155000,3.32,3.7,increased
2026-08-04,2345.TW,智邦,2307000,2307000,0,3.13,3.07,unchanged
2026-08-04,2360.TW,致茂,897000,897000,0,1.02,0.99,unchanged
2026-08-04,2383.TW,台光電,1495000,1495000,0,4.32,4.4,unchanged
2026-08-04,2404.TW,漢唐,250000,250000,0,0.16,0.16,unchanged
2026-08-04,2454.TW,聯發科,1795000,1910000,115000,4.08,4.23,increased
2026-08-04,2455.TW,全新,336000,336000,0,0.06,0.07,unchanged
2026-08-04,2481.TW,強茂,869000,1100000,231000,0.07,0.08,increased
2026-08-04,3008.TW,大立光,170000,172000,2000,0.39,0.43,increased
2026-08-04,3017.TW,奇鋐,3450000,3450000,0,5.11,5.14,unchanged
2026-08-04,3037.TW,欣興,7600000,8060000,460000,3.82,4.27,increased
2026-08-04,3189.TW,景碩,3217000,3226000,9000,1.3,1.42,increased
2026-08-04,3211.TW,順達,2000000,2000000,0,0.36,0.37,unchanged
2026-08-04,3264.TW,欣銓,700000,700000,0,0.08,0.08,unchanged
2026-08-04,3443.TW,創意,510000,510000,0,1.24,1.21,unchanged
2026-08-04,3450.TW,聯鈞,337000,650000,313000,0.08,0.16,increased
2026-08-04,3533.TW,嘉澤,1240000,1240000,0,1.44,1.43,unchanged
2026-08-04,3583.TW,辛耘,900000,900000,0,0.35,0.36,unchanged
2026-08-04,3653.TW,健策,1030000,1030000,0,2.25,2.45,unchanged
2026-08-04,3665.TW,貿聯-KY,1010000,1101000,91000,1.23,1.45,increased
2026-08-04,3711.TW,日月光投控,6400000,7160000,760000,2.27,2.4,increased
2026-08-04,4958.TW,臻鼎-KY,6154000,6154000,0,1.51,1.56,unchanged
2026-08-04,4966.TW,譜瑞-KY,800000,800000,0,0.27,0.27,unchanged
2026-08-04,5274.TW,信驊,158500,158500,0,1.47,1.41,unchanged
2026-08-04,5347.TW,世界,0,1000,1000,,0.0,added
2026-08-04,6196.TW,帆宣,0,1000,1000,,0.0,added
2026-08-04,6223.TW,旺矽,1000000,1050000,50000,3.37,3.55,increased
2026-08-04,6239.TW,力成,3740000,4400000,660000,0.52,0.65,increased
2026-08-04,6274.TW,台燿,1680000,1680000,0,1.19,1.29,unchanged
2026-08-04,6285.TW,啟碁,250000,350000,100000,0.03,0.05,increased
2026-08-04,6415.TW,矽力*-KY,624000,624000,0,0.15,0.15,unchanged
2026-08-04,6442.TW,光聖,225000,225000,0,0.17,0.18,unchanged
2026-08-04,6488.TW,環球晶,2600000,2646000,46000,1.31,1.44,increased
2026-08-04,6515.TW,穎崴,29000,0,-29000,0.11,,removed
2026-08-04,6669.TW,緯穎,600000,600000,0,2.06,2.13,unchanged
2026-08-04,6805.TW,富世達,700000,700000,0,0.6,0.64,unchanged
2026-08-04,7769.TW,鴻勁,300000,300000,0,1.12,1.06,unchanged
2026-08-04,8046.TW,南電,1750000,1750000,0,0.97,1.05,unchanged
2026-08-04,8299.TW,群聯,0,1000,1000,,0.0,added
2026-08-04,8358.TW,金居,1312000,1312000,0,0.25,0.26,unchanged
2026-08-04,8996.TW,高力,1600000,1600000,0,0.87,0.94,unchanged
