date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-22,1303.TW,南亞,13500000,13500000,0,2.07,1.99,unchanged
2026-09-22,1560.TW,中砂,191000,191000,0,0.11,0.12,unchanged
2026-09-22,1717.TW,長興,1500000,1500000,0,0.07,0.07,unchanged
2026-09-22,2049.TW,上銀,1000,1000,0,0.0,0.0,unchanged
2026-09-22,2059.TW,川湖,65000,75000,10000,0.53,0.61,increased
2026-09-22,2301.TW,光寶科,300000,300000,0,0.06,0.05,unchanged
2026-09-22,2303.TW,聯電,60000000,60000000,0,6.03,6.12,unchanged
2026-09-22,2308.TW,台達電,2830000,2900000,70000,3.4,3.51,increased
2026-09-22,2317.TW,鴻海,3200000,3200000,0,0.51,0.52,unchanged
2026-09-22,2327.TW,國巨*,8000000,8000000,0,2.85,2.91,unchanged
2026-09-22,2330.TW,台積電,9600000,9400000,-200000,15.25,14.74,decreased
2026-09-22,2337.TW,旺宏,1000,1000,0,0.0,0.0,unchanged
2026-09-22,2344.TW,華邦電,1000,1000,0,0.0,0.0,unchanged
2026-09-22,2345.TW,智邦,2180000,2060000,-120000,2.57,2.52,decreased
2026-09-22,2360.TW,致茂,770000,680000,-90000,1.17,1.06,decreased
2026-09-22,2383.TW,台光電,1600000,1600000,0,5.02,4.96,unchanged
2026-09-22,2404.TW,漢唐,250000,250000,0,0.18,0.18,unchanged
2026-09-22,2408.TW,南亞科,2000000,2000000,0,0.66,0.63,unchanged
2026-09-22,2449.TW,京元電子,3500000,4000000,500000,0.68,0.81,increased
2026-09-22,2454.TW,聯發科,2210000,2210000,0,7.09,7.3,unchanged
2026-09-22,2455.TW,全新,386000,386000,0,0.14,0.13,unchanged
2026-09-22,2481.TW,強茂,3000000,3000000,0,0.32,0.33,unchanged
2026-09-22,2882.TW,國泰金,4000000,4000000,0,0.29,0.29,unchanged
2026-09-22,3008.TW,大立光,280000,280000,0,1.15,1.14,unchanged
2026-09-22,3017.TW,奇鋐,2850000,2850000,0,6.23,6.16,unchanged
2026-09-22,3037.TW,欣興,8460000,8460000,0,5.53,6.04,unchanged
2026-09-22,3189.TW,景碩,4000000,4000000,0,2.12,2.32,unchanged
2026-09-22,3211.TW,順達,2000000,2000000,0,0.5,0.49,unchanged
2026-09-22,3264.TW,欣銓,1000,1000,0,0.0,0.0,unchanged
2026-09-22,3443.TW,創意,645000,646000,1000,3.15,3.45,increased
2026-09-22,3450.TW,聯鈞,1500000,1500000,0,0.52,0.5,unchanged
2026-09-22,3533.TW,嘉澤,40000,0,-40000,0.04,,removed
2026-09-22,3583.TW,辛耘,800000,800000,0,0.36,0.36,unchanged
2026-09-22,3653.TW,健策,1115000,1115000,0,4.13,4.14,unchanged
2026-09-22,3665.TW,貿聯-KY,1293000,1293000,0,1.9,1.85,unchanged
2026-09-22,3711.TW,日月光投控,1000000,1000000,0,0.42,0.44,unchanged
2026-09-22,5274.TW,信驊,120500,120500,0,1.53,1.61,unchanged
2026-09-22,6196.TW,帆宣,1000,1000,0,0.0,0.0,unchanged
2026-09-22,6223.TW,旺矽,1100000,1100000,0,3.87,3.75,unchanged
2026-09-22,6239.TW,力成,1800000,1000,-1799000,0.34,0.0,decreased
2026-09-22,6274.TW,台燿,1900000,1900000,0,1.75,1.74,unchanged
2026-09-22,6285.TW,啟碁,350000,350000,0,0.05,0.05,unchanged
2026-09-22,6442.TW,光聖,350000,350000,0,0.34,0.34,unchanged
2026-09-22,6488.TW,環球晶,2800000,2800000,0,1.67,1.73,unchanged
2026-09-22,6669.TW,緯穎,1987956,1867956,-120000,2.74,2.52,decreased
2026-09-22,6805.TW,富世達,840000,840000,0,1.3,1.34,unchanged
2026-09-22,7769.TW,鴻勁,130000,130000,0,0.5,0.51,unchanged
2026-09-22,8046.TW,南電,2770000,2770000,0,1.88,2.06,unchanged
2026-09-22,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-09-22,8358.TW,金居,100000,100000,0,0.03,0.03,unchanged
2026-09-22,8996.TW,高力,1580000,1625000,45000,1.52,1.71,increased
