date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-03,1303.TW,南亞,7550000,7550000,0,0.86,0.86,unchanged
2026-07-03,1560.TW,中砂,1000000,1000000,0,0.44,0.43,unchanged
2026-07-03,2049.TW,上銀,1010000,1010000,0,0.21,0.2,unchanged
2026-07-03,2303.TW,聯電,75000000,75000000,0,7.17,7.36,unchanged
2026-07-03,2308.TW,台達電,2430000,2430000,0,2.77,2.9,unchanged
2026-07-03,2317.TW,鴻海,3200000,3200000,0,0.44,0.44,unchanged
2026-07-03,2327.TW,國巨*,10050000,10050000,0,6.13,6.04,unchanged
2026-07-03,2330.TW,台積電,12800000,12800000,0,18.23,18.01,unchanged
2026-07-03,2337.TW,旺宏,10000000,10000000,0,0.84,0.82,unchanged
2026-07-03,2344.TW,華邦電,38800000,39600000,800000,4.11,4.2,increased
2026-07-03,2345.TW,智邦,2100000,2100000,0,3.34,3.3,unchanged
2026-07-03,2360.TW,致茂,450000,450000,0,0.57,0.59,unchanged
2026-07-03,2368.TW,金像電,2750000,2750000,0,1.96,2.06,unchanged
2026-07-03,2383.TW,台光電,1140000,1140000,0,3.73,3.99,unchanged
2026-07-03,2454.TW,聯發科,1435000,1435000,0,3.6,3.46,unchanged
2026-07-03,2455.TW,全新,450000,450000,0,0.09,0.09,unchanged
2026-07-03,3017.TW,奇鋐,3450000,3450000,0,5.46,5.48,unchanged
2026-07-03,3037.TW,欣興,8960000,8960000,0,5.07,5.0,unchanged
2026-07-03,3189.TW,景碩,3217000,3217000,0,1.54,1.54,unchanged
2026-07-03,3211.TW,順達,1560000,1560000,0,0.37,0.36,unchanged
2026-07-03,3264.TW,欣銓,0,300000,300000,,0.04,added
2026-07-03,3443.TW,創意,480000,480000,0,1.48,1.39,unchanged
2026-07-03,3529.TW,力旺,390000,390000,0,0.67,0.62,unchanged
2026-07-03,3533.TW,嘉澤,1240000,1240000,0,1.56,1.55,unchanged
2026-07-03,3583.TW,辛耘,900000,900000,0,0.47,0.44,unchanged
2026-07-03,3653.TW,健策,830000,780000,-50000,1.67,1.53,decreased
2026-07-03,3665.TW,貿聯-KY,166000,166000,0,0.2,0.19,unchanged
2026-07-03,3711.TW,日月光投控,5600000,5600000,0,2.35,2.2,unchanged
2026-07-03,4958.TW,臻鼎-KY,6440000,6440000,0,2.23,2.27,unchanged
2026-07-03,4966.TW,譜瑞-KY,900000,900000,0,0.34,0.34,unchanged
2026-07-03,5274.TW,信驊,45000,45000,0,0.46,0.45,unchanged
2026-07-03,5347.TW,世界,1000000,0,-1000000,0.11,,removed
2026-07-03,6147.TW,頎邦,1000000,1000000,0,0.12,0.12,unchanged
2026-07-03,6196.TW,帆宣,1000000,1000000,0,0.34,0.34,unchanged
2026-07-03,6223.TW,旺矽,1000000,1000000,0,4.19,4.25,unchanged
2026-07-03,6239.TW,力成,500000,500000,0,0.1,0.1,unchanged
2026-07-03,6274.TW,台燿,1700000,1700000,0,1.66,1.75,unchanged
2026-07-03,6415.TW,矽力*-KY,900000,900000,0,0.32,0.31,unchanged
2026-07-03,6442.TW,光聖,300000,300000,0,0.28,0.28,unchanged
2026-07-03,6488.TW,環球晶,2000000,2000000,0,1.39,1.44,unchanged
2026-07-03,6515.TW,穎崴,200000,200000,0,1.08,1.14,unchanged
2026-07-03,6669.TW,緯穎,790000,790000,0,2.37,2.39,unchanged
2026-07-03,6805.TW,富世達,570000,570000,0,0.55,0.53,unchanged
2026-07-03,7769.TW,鴻勁,279000,279000,0,1.13,1.1,unchanged
2026-07-03,8046.TW,南電,795000,795000,0,0.53,0.54,unchanged
2026-07-03,8358.TW,金居,1950000,1950000,0,0.64,0.66,unchanged
2026-07-03,8996.TW,高力,1560000,1560000,0,1.28,1.24,unchanged
