date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-28,1303.TW,南亞,10378000,11000000,622000,1.4,1.45,increased
2026-08-28,1560.TW,中砂,300000,300000,0,0.12,0.12,unchanged
2026-08-28,1717.TW,長興,2500000,2800000,300000,0.11,0.13,increased
2026-08-28,2049.TW,上銀,1000,1000,0,0.0,0.0,unchanged
2026-08-28,2059.TW,川湖,35000,35000,0,0.3,0.3,unchanged
2026-08-28,2303.TW,聯電,50000000,50000000,0,3.52,3.88,unchanged
2026-08-28,2308.TW,台達電,2880000,2880000,0,3.03,3.14,unchanged
2026-08-28,2317.TW,鴻海,3200000,3200000,0,0.48,0.48,unchanged
2026-08-28,2327.TW,國巨*,9785000,9785000,0,3.23,3.48,unchanged
2026-08-28,2330.TW,台積電,12000000,11100000,-900000,17.19,16.02,decreased
2026-08-28,2337.TW,旺宏,4500000,4500000,0,0.34,0.34,unchanged
2026-08-28,2344.TW,華邦電,15000000,12000000,-3000000,1.66,1.3,decreased
2026-08-28,2345.TW,智邦,2307000,2307000,0,2.87,2.92,unchanged
2026-08-28,2360.TW,致茂,1000000,1000000,0,1.18,1.2,unchanged
2026-08-28,2383.TW,台光電,1600000,1600000,0,5.23,5.24,unchanged
2026-08-28,2404.TW,漢唐,250000,250000,0,0.16,0.16,unchanged
2026-08-28,2454.TW,聯發科,2110000,2110000,0,4.85,5.01,unchanged
2026-08-28,2455.TW,全新,200000,200000,0,0.05,0.05,unchanged
2026-08-28,2481.TW,強茂,1000,1000,0,0.0,0.0,unchanged
2026-08-28,3008.TW,大立光,700000,760000,60000,2.88,3.2,increased
2026-08-28,3017.TW,奇鋐,3150000,3150000,0,6.25,6.31,unchanged
2026-08-28,3037.TW,欣興,8460000,8460000,0,5.93,5.6,unchanged
2026-08-28,3189.TW,景碩,4550000,4550000,0,2.47,2.44,unchanged
2026-08-28,3211.TW,順達,2000000,2000000,0,0.47,0.48,unchanged
2026-08-28,3264.TW,欣銓,700000,700000,0,0.09,0.1,unchanged
2026-08-28,3443.TW,創意,621000,650000,29000,2.19,2.33,increased
2026-08-28,3450.TW,聯鈞,400000,400000,0,0.14,0.15,unchanged
2026-08-28,3533.TW,嘉澤,250000,250000,0,0.24,0.26,unchanged
2026-08-28,3583.TW,辛耘,800000,800000,0,0.36,0.36,unchanged
2026-08-28,3653.TW,健策,1087000,1087000,0,3.65,3.75,unchanged
2026-08-28,3665.TW,貿聯-KY,1200000,1293000,93000,1.47,1.74,increased
2026-08-28,3711.TW,日月光投控,7000000,7000000,0,2.52,2.59,unchanged
2026-08-28,4958.TW,臻鼎-KY,1000,1000,0,0.0,0.0,unchanged
2026-08-28,4966.TW,譜瑞-KY,220000,220000,0,0.08,0.08,unchanged
2026-08-28,5274.TW,信驊,179500,149500,-30000,1.63,1.39,decreased
2026-08-28,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-08-28,6196.TW,帆宣,1000,1000,0,0.0,0.0,unchanged
2026-08-28,6223.TW,旺矽,1100000,1100000,0,3.33,3.3,unchanged
2026-08-28,6239.TW,力成,5360000,5360000,0,0.88,0.92,unchanged
2026-08-28,6274.TW,台燿,1900000,1900000,0,1.63,1.69,unchanged
2026-08-28,6285.TW,啟碁,350000,350000,0,0.05,0.05,unchanged
2026-08-28,6442.TW,光聖,225000,225000,0,0.21,0.22,unchanged
2026-08-28,6488.TW,環球晶,2800000,2800000,0,1.59,1.62,unchanged
2026-08-28,6669.TW,緯穎,660000,700000,40000,2.67,3.01,increased
2026-08-28,6805.TW,富世達,936000,1050000,114000,1.24,1.47,increased
2026-08-28,7769.TW,鴻勁,130000,130000,0,0.49,0.5,unchanged
2026-08-28,8046.TW,南電,2640000,2640000,0,2.03,1.95,unchanged
2026-08-28,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-08-28,8358.TW,金居,800000,600000,-200000,0.23,0.19,decreased
2026-08-28,8996.TW,高力,1737000,1737000,0,1.35,1.31,unchanged
