date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-02,1303.TW,南亞,12000000,13500000,1500000,1.69,2.0,increased
2026-09-02,1560.TW,中砂,300000,300000,0,0.13,0.13,unchanged
2026-09-02,1717.TW,長興,3100000,3100000,0,0.16,0.16,unchanged
2026-09-02,2049.TW,上銀,1000,1000,0,0.0,0.0,unchanged
2026-09-02,2059.TW,川湖,35000,35000,0,0.3,0.3,unchanged
2026-09-02,2301.TW,光寶科,0,300000,300000,,0.06,added
2026-09-02,2303.TW,聯電,50000000,50000000,0,3.99,3.92,unchanged
2026-09-02,2308.TW,台達電,2880000,2750000,-130000,3.23,2.96,decreased
2026-09-02,2317.TW,鴻海,3200000,3200000,0,0.49,0.5,unchanged
2026-09-02,2327.TW,國巨*,8000000,8000000,0,2.74,2.69,unchanged
2026-09-02,2330.TW,台積電,10800000,10500000,-300000,15.86,15.59,decreased
2026-09-02,2337.TW,旺宏,3000000,2000000,-1000000,0.22,0.15,decreased
2026-09-02,2344.TW,華邦電,7000000,5000000,-2000000,0.74,0.56,decreased
2026-09-02,2345.TW,智邦,2307000,2307000,0,3.06,3.07,unchanged
2026-09-02,2360.TW,致茂,1000000,1000000,0,1.22,1.23,unchanged
2026-09-02,2383.TW,台光電,1600000,1600000,0,5.43,5.43,unchanged
2026-09-02,2404.TW,漢唐,250000,250000,0,0.17,0.16,unchanged
2026-09-02,2449.TW,京元電子,1700000,1700000,0,0.29,0.29,unchanged
2026-09-02,2454.TW,聯發科,2110000,2110000,0,5.48,5.62,unchanged
2026-09-02,2455.TW,全新,386000,386000,0,0.12,0.13,unchanged
2026-09-02,2481.TW,強茂,1000,1000,0,0.0,0.0,unchanged
2026-09-02,2882.TW,國泰金,0,1200000,1200000,,0.08,added
2026-09-02,3008.TW,大立光,810000,810000,0,3.7,3.94,unchanged
2026-09-02,3017.TW,奇鋐,3150000,3150000,0,6.47,6.49,unchanged
2026-09-02,3037.TW,欣興,8460000,8460000,0,4.95,5.13,unchanged
2026-09-02,3189.TW,景碩,3400000,3400000,0,1.79,1.79,unchanged
2026-09-02,3211.TW,順達,2000000,2000000,0,0.49,0.49,unchanged
2026-09-02,3264.TW,欣銓,700000,700000,0,0.1,0.1,unchanged
2026-09-02,3443.TW,創意,650000,650000,0,2.35,2.39,unchanged
2026-09-02,3450.TW,聯鈞,860000,1100000,240000,0.32,0.41,increased
2026-09-02,3533.TW,嘉澤,250000,250000,0,0.26,0.27,unchanged
2026-09-02,3583.TW,辛耘,800000,800000,0,0.37,0.38,unchanged
2026-09-02,3653.TW,健策,1115000,1115000,0,3.95,4.01,unchanged
2026-09-02,3665.TW,貿聯-KY,1293000,1293000,0,1.8,1.75,unchanged
2026-09-02,3711.TW,日月光投控,6000000,4500000,-1500000,2.2,1.65,decreased
2026-09-02,4958.TW,臻鼎-KY,1000,1000,0,0.0,0.0,unchanged
2026-09-02,4966.TW,譜瑞-KY,220000,220000,0,0.08,0.08,unchanged
2026-09-02,5274.TW,信驊,149500,189500,40000,1.54,2.09,increased
2026-09-02,5347.TW,世界,1000,0,-1000,0.0,,removed
2026-09-02,6196.TW,帆宣,1000,1000,0,0.0,0.0,unchanged
2026-09-02,6223.TW,旺矽,1100000,1100000,0,3.58,3.62,unchanged
2026-09-02,6239.TW,力成,5360000,5360000,0,0.92,0.93,unchanged
2026-09-02,6274.TW,台燿,1900000,1900000,0,1.66,1.67,unchanged
2026-09-02,6285.TW,啟碁,350000,350000,0,0.05,0.05,unchanged
2026-09-02,6442.TW,光聖,225000,225000,0,0.22,0.25,unchanged
2026-09-02,6488.TW,環球晶,2800000,2800000,0,1.68,1.69,unchanged
2026-09-02,6669.TW,緯穎,700000,2087956,1387956,3.29,3.39,increased
2026-09-02,6805.TW,富世達,1050000,850000,-200000,1.44,1.12,decreased
2026-09-02,7769.TW,鴻勁,130000,130000,0,0.46,0.46,unchanged
2026-09-02,8046.TW,南電,2640000,2640000,0,1.95,1.97,unchanged
2026-09-02,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-09-02,8358.TW,金居,600000,400000,-200000,0.19,0.13,decreased
2026-09-02,8996.TW,高力,1737000,1737000,0,1.23,1.37,unchanged
