date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-06,1303.TW,南亞,7550000,7550000,0,0.86,0.83,unchanged
2026-07-06,1560.TW,中砂,1000000,1000000,0,0.43,0.44,unchanged
2026-07-06,2049.TW,上銀,1010000,1010000,0,0.2,0.22,unchanged
2026-07-06,2303.TW,聯電,75000000,75000000,0,7.36,7.37,unchanged
2026-07-06,2308.TW,台達電,2430000,2430000,0,2.9,2.87,unchanged
2026-07-06,2317.TW,鴻海,3200000,3200000,0,0.44,0.46,unchanged
2026-07-06,2327.TW,國巨*,10050000,10050000,0,6.04,5.98,unchanged
2026-07-06,2330.TW,台積電,12800000,12800000,0,18.01,18.64,unchanged
2026-07-06,2337.TW,旺宏,10000000,10000000,0,0.82,0.86,unchanged
2026-07-06,2344.TW,華邦電,39600000,39600000,0,4.2,4.29,unchanged
2026-07-06,2345.TW,智邦,2100000,2100000,0,3.3,3.29,unchanged
2026-07-06,2360.TW,致茂,450000,450000,0,0.59,0.58,unchanged
2026-07-06,2368.TW,金像電,2750000,2750000,0,2.06,1.99,unchanged
2026-07-06,2383.TW,台光電,1140000,1140000,0,3.99,3.69,unchanged
2026-07-06,2454.TW,聯發科,1435000,1490000,55000,3.46,3.64,increased
2026-07-06,2455.TW,全新,450000,450000,0,0.09,0.09,unchanged
2026-07-06,3017.TW,奇鋐,3450000,3450000,0,5.48,5.45,unchanged
2026-07-06,3037.TW,欣興,8960000,7500000,-1460000,5.0,4.07,decreased
2026-07-06,3189.TW,景碩,3217000,3217000,0,1.54,1.45,unchanged
2026-07-06,3211.TW,順達,1560000,1800000,240000,0.36,0.45,increased
2026-07-06,3264.TW,欣銓,300000,600000,300000,0.04,0.09,increased
2026-07-06,3443.TW,創意,480000,480000,0,1.39,1.31,unchanged
2026-07-06,3529.TW,力旺,390000,269000,-121000,0.62,0.45,decreased
2026-07-06,3533.TW,嘉澤,1240000,1240000,0,1.55,1.56,unchanged
2026-07-06,3583.TW,辛耘,900000,900000,0,0.44,0.46,unchanged
2026-07-06,3653.TW,健策,780000,780000,0,1.53,1.53,unchanged
2026-07-06,3665.TW,貿聯-KY,166000,166000,0,0.19,0.19,unchanged
2026-07-06,3711.TW,日月光投控,5600000,5600000,0,2.2,2.25,unchanged
2026-07-06,4958.TW,臻鼎-KY,6440000,6440000,0,2.27,2.21,unchanged
2026-07-06,4966.TW,譜瑞-KY,900000,800000,-100000,0.34,0.3,decreased
2026-07-06,5274.TW,信驊,45000,45000,0,0.45,0.43,unchanged
2026-07-06,6147.TW,頎邦,1000000,1000000,0,0.12,0.13,unchanged
2026-07-06,6196.TW,帆宣,1000000,1000000,0,0.34,0.34,unchanged
2026-07-06,6223.TW,旺矽,1000000,1000000,0,4.25,4.06,unchanged
2026-07-06,6239.TW,力成,500000,900000,400000,0.1,0.18,increased
2026-07-06,6274.TW,台燿,1700000,1700000,0,1.75,1.64,unchanged
2026-07-06,6415.TW,矽力*-KY,900000,900000,0,0.31,0.33,unchanged
2026-07-06,6442.TW,光聖,300000,300000,0,0.28,0.28,unchanged
2026-07-06,6488.TW,環球晶,2000000,2000000,0,1.44,1.58,unchanged
2026-07-06,6515.TW,穎崴,200000,200000,0,1.14,1.06,unchanged
2026-07-06,6669.TW,緯穎,790000,790000,0,2.39,2.35,unchanged
2026-07-06,6805.TW,富世達,570000,570000,0,0.53,0.53,unchanged
2026-07-06,7769.TW,鴻勁,279000,279000,0,1.1,1.12,unchanged
2026-07-06,8046.TW,南電,795000,795000,0,0.54,0.51,unchanged
2026-07-06,8358.TW,金居,1950000,1950000,0,0.66,0.65,unchanged
2026-07-06,8996.TW,高力,1560000,1560000,0,1.24,1.32,unchanged
