date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-07,1303.TW,南亞,7550000,7550000,0,0.83,0.78,unchanged
2026-07-07,1560.TW,中砂,1000000,1000000,0,0.44,0.44,unchanged
2026-07-07,2049.TW,上銀,1010000,1010000,0,0.22,0.22,unchanged
2026-07-07,2303.TW,聯電,75000000,75000000,0,7.37,7.23,unchanged
2026-07-07,2308.TW,台達電,2430000,2430000,0,2.87,2.86,unchanged
2026-07-07,2317.TW,鴻海,3200000,3200000,0,0.46,0.47,unchanged
2026-07-07,2327.TW,國巨*,10050000,10050000,0,5.98,5.66,unchanged
2026-07-07,2330.TW,台積電,12800000,12800000,0,18.64,19.44,unchanged
2026-07-07,2337.TW,旺宏,10000000,10000000,0,0.86,0.87,unchanged
2026-07-07,2344.TW,華邦電,39600000,39600000,0,4.29,4.29,unchanged
2026-07-07,2345.TW,智邦,2100000,2100000,0,3.29,3.21,unchanged
2026-07-07,2360.TW,致茂,450000,450000,0,0.58,0.55,unchanged
2026-07-07,2368.TW,金像電,2750000,2750000,0,1.99,1.94,unchanged
2026-07-07,2383.TW,台光電,1140000,1140000,0,3.69,3.7,unchanged
2026-07-07,2454.TW,聯發科,1490000,1600000,110000,3.64,4.01,increased
2026-07-07,2455.TW,全新,450000,450000,0,0.09,0.09,unchanged
2026-07-07,3017.TW,奇鋐,3450000,3450000,0,5.45,5.26,unchanged
2026-07-07,3037.TW,欣興,7500000,7064000,-436000,4.07,3.69,decreased
2026-07-07,3189.TW,景碩,3217000,3217000,0,1.45,1.38,unchanged
2026-07-07,3211.TW,順達,1800000,1800000,0,0.45,0.44,unchanged
2026-07-07,3264.TW,欣銓,600000,600000,0,0.09,0.09,unchanged
2026-07-07,3443.TW,創意,480000,480000,0,1.31,1.34,unchanged
2026-07-07,3529.TW,力旺,269000,269000,0,0.45,0.46,unchanged
2026-07-07,3533.TW,嘉澤,1240000,1240000,0,1.56,1.52,unchanged
2026-07-07,3583.TW,辛耘,900000,900000,0,0.46,0.45,unchanged
2026-07-07,3653.TW,健策,780000,780000,0,1.53,1.55,unchanged
2026-07-07,3665.TW,貿聯-KY,166000,166000,0,0.19,0.2,unchanged
2026-07-07,3711.TW,日月光投控,5600000,5900000,300000,2.25,2.39,increased
2026-07-07,4958.TW,臻鼎-KY,6440000,6440000,0,2.21,2.2,unchanged
2026-07-07,4966.TW,譜瑞-KY,800000,800000,0,0.3,0.32,unchanged
2026-07-07,5274.TW,信驊,45000,49500,4500,0.43,0.44,increased
2026-07-07,6147.TW,頎邦,1000000,1000000,0,0.13,0.12,unchanged
2026-07-07,6196.TW,帆宣,1000000,1000000,0,0.34,0.35,unchanged
2026-07-07,6223.TW,旺矽,1000000,1000000,0,4.06,3.93,unchanged
2026-07-07,6239.TW,力成,900000,900000,0,0.18,0.18,unchanged
2026-07-07,6274.TW,台燿,1700000,1700000,0,1.64,1.67,unchanged
2026-07-07,6415.TW,矽力*-KY,900000,900000,0,0.33,0.31,unchanged
2026-07-07,6442.TW,光聖,300000,300000,0,0.28,0.29,unchanged
2026-07-07,6488.TW,環球晶,2000000,2000000,0,1.58,1.5,unchanged
2026-07-07,6515.TW,穎崴,200000,200000,0,1.06,1.0,unchanged
2026-07-07,6669.TW,緯穎,790000,790000,0,2.35,2.47,unchanged
2026-07-07,6805.TW,富世達,570000,570000,0,0.53,0.53,unchanged
2026-07-07,7769.TW,鴻勁,279000,279000,0,1.12,1.07,unchanged
2026-07-07,8046.TW,南電,795000,795000,0,0.51,0.51,unchanged
2026-07-07,8358.TW,金居,1950000,1950000,0,0.65,0.63,unchanged
2026-07-07,8996.TW,高力,1560000,1560000,0,1.32,1.3,unchanged
