date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-24,1303.TW,南亞,10700000,10700000,0,1.25,1.17,unchanged
2026-07-24,1560.TW,中砂,750000,750000,0,0.31,0.31,unchanged
2026-07-24,2049.TW,上銀,1010000,1010000,0,0.19,0.2,unchanged
2026-07-24,2303.TW,聯電,76000000,76000000,0,6.24,6.0,unchanged
2026-07-24,2308.TW,台達電,3040000,3040000,0,3.39,3.35,unchanged
2026-07-24,2317.TW,鴻海,3200000,3200000,0,0.49,0.5,unchanged
2026-07-24,2327.TW,國巨*,6000000,6000000,0,2.48,2.38,unchanged
2026-07-24,2330.TW,台積電,11600000,11600000,0,16.55,16.82,unchanged
2026-07-24,2337.TW,旺宏,10000000,10000000,0,0.77,0.77,unchanged
2026-07-24,2344.TW,華邦電,40000000,40000000,0,3.82,3.81,unchanged
2026-07-24,2345.TW,智邦,2260000,2260000,0,3.12,3.1,unchanged
2026-07-24,2360.TW,致茂,760000,760000,0,0.97,0.98,unchanged
2026-07-24,2368.TW,金像電,2060000,1800000,-260000,1.15,1.0,decreased
2026-07-24,2383.TW,台光電,1330000,1330000,0,4.02,3.9,unchanged
2026-07-24,2404.TW,漢唐,180000,180000,0,0.12,0.12,unchanged
2026-07-24,2454.TW,聯發科,1730000,1730000,0,3.98,4.0,unchanged
2026-07-24,2455.TW,全新,336000,336000,0,0.07,0.07,unchanged
2026-07-24,3008.TW,大立光,60000,60000,0,0.15,0.15,unchanged
2026-07-24,3017.TW,奇鋐,3450000,3450000,0,4.99,5.07,unchanged
2026-07-24,3037.TW,欣興,7600000,7600000,0,4.04,3.93,unchanged
2026-07-24,3189.TW,景碩,3217000,3217000,0,1.5,1.41,unchanged
2026-07-24,3211.TW,順達,2000000,2000000,0,0.46,0.47,unchanged
2026-07-24,3264.TW,欣銓,600000,600000,0,0.08,0.08,unchanged
2026-07-24,3443.TW,創意,510000,510000,0,1.32,1.28,unchanged
2026-07-24,3533.TW,嘉澤,1240000,1240000,0,1.5,1.51,unchanged
2026-07-24,3583.TW,辛耘,900000,900000,0,0.41,0.4,unchanged
2026-07-24,3653.TW,健策,931000,931000,0,2.05,1.97,unchanged
2026-07-24,3665.TW,貿聯-KY,600000,680000,80000,0.81,0.93,increased
2026-07-24,3711.TW,日月光投控,6400000,6400000,0,2.46,2.42,unchanged
2026-07-24,4958.TW,臻鼎-KY,6154000,6154000,0,1.85,1.83,unchanged
2026-07-24,4966.TW,譜瑞-KY,800000,800000,0,0.29,0.3,unchanged
2026-07-24,5274.TW,信驊,124500,124500,0,1.15,1.13,unchanged
2026-07-24,6223.TW,旺矽,1000000,1000000,0,3.71,3.52,unchanged
2026-07-24,6239.TW,力成,2350000,2600000,250000,0.41,0.45,increased
2026-07-24,6274.TW,台燿,1680000,1680000,0,1.33,1.3,unchanged
2026-07-24,6285.TW,啟碁,250000,250000,0,0.04,0.04,unchanged
2026-07-24,6415.TW,矽力*-KY,900000,900000,0,0.25,0.26,unchanged
2026-07-24,6442.TW,光聖,225000,225000,0,0.19,0.18,unchanged
2026-07-24,6488.TW,環球晶,2350000,2350000,0,1.56,1.49,unchanged
2026-07-24,6515.TW,穎崴,149000,149000,0,0.58,0.58,unchanged
2026-07-24,6669.TW,緯穎,600000,600000,0,1.95,2.12,unchanged
2026-07-24,6805.TW,富世達,700000,700000,0,0.6,0.61,unchanged
2026-07-24,7769.TW,鴻勁,300000,300000,0,1.15,1.12,unchanged
2026-07-24,8046.TW,南電,1750000,1750000,0,1.28,1.2,unchanged
2026-07-24,8358.TW,金居,1750000,1750000,0,0.42,0.4,unchanged
2026-07-24,8996.TW,高力,1600000,1600000,0,1.02,0.99,unchanged
