date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-16,1303.TW,南亞,7550000,7550000,0,0.48,0.49,unchanged
2026-06-16,1560.TW,中砂,800000,800000,0,0.31,0.31,unchanged
2026-06-16,2049.TW,上銀,1010000,1010000,0,0.18,0.18,unchanged
2026-06-16,2303.TW,聯電,72400000,72400000,0,5.6,5.73,unchanged
2026-06-16,2308.TW,台達電,2430000,2430000,0,2.94,3.04,unchanged
2026-06-16,2317.TW,鴻海,3200000,3200000,0,0.47,0.48,unchanged
2026-06-16,2327.TW,國巨*,9900000,9900000,0,5.09,5.28,unchanged
2026-06-16,2330.TW,台積電,14200000,14200000,0,18.44,19.14,unchanged
2026-06-16,2337.TW,旺宏,16350000,16350000,0,1.42,1.53,unchanged
2026-06-16,2344.TW,華邦電,38000000,38000000,0,3.93,4.2,unchanged
2026-06-16,2345.TW,智邦,2100000,2100000,0,2.79,2.97,unchanged
2026-06-16,2360.TW,致茂,840000,610000,-230000,1.04,0.8,decreased
2026-06-16,2368.TW,金像電,4700000,4700000,0,3.39,3.55,unchanged
2026-06-16,2383.TW,台光電,1350000,1350000,0,3.71,3.88,unchanged
2026-06-16,2454.TW,聯發科,1280000,1280000,0,3.13,3.28,unchanged
2026-06-16,2455.TW,全新,450000,450000,0,0.09,0.1,unchanged
2026-06-16,2481.TW,強茂,1000,0,-1000,0.0,,removed
2026-06-16,3017.TW,奇鋐,3250000,3250000,0,4.28,4.33,unchanged
2026-06-16,3037.TW,欣興,8960000,8960000,0,4.7,4.94,unchanged
2026-06-16,3081.TW,聯亞,570000,570000,0,0.73,0.73,unchanged
2026-06-16,3105.TW,穩懋,957000,957000,0,0.27,0.26,unchanged
2026-06-16,3189.TW,景碩,1380000,1380000,0,0.5,0.5,unchanged
2026-06-16,3211.TW,順達,1100000,1560000,460000,0.26,0.38,increased
2026-06-16,3443.TW,創意,430000,430000,0,1.13,1.19,unchanged
2026-06-16,3529.TW,力旺,390000,390000,0,0.68,0.7,unchanged
2026-06-16,3533.TW,嘉澤,1240000,1240000,0,1.56,1.6,unchanged
2026-06-16,3583.TW,辛耘,900000,900000,0,0.4,0.41,unchanged
2026-06-16,3653.TW,健策,830000,830000,0,1.74,1.76,unchanged
2026-06-16,3665.TW,貿聯-KY,1090000,980000,-110000,1.35,1.17,decreased
2026-06-16,3711.TW,日月光投控,8900000,6200000,-2700000,2.87,2.06,decreased
2026-06-16,4958.TW,臻鼎-KY,6020000,6440000,420000,1.94,2.26,increased
2026-06-16,4966.TW,譜瑞-KY,900000,900000,0,0.33,0.33,unchanged
2026-06-16,4979.TW,華星光,748000,650000,-98000,0.22,0.21,decreased
2026-06-16,5274.TW,信驊,45000,45000,0,0.44,0.46,unchanged
2026-06-16,5347.TW,世界,9911000,9911000,0,0.95,0.95,unchanged
2026-06-16,6147.TW,頎邦,5600000,5600000,0,0.72,0.72,unchanged
2026-06-16,6196.TW,帆宣,1000000,1000000,0,0.31,0.3,unchanged
2026-06-16,6223.TW,旺矽,900000,900000,0,3.17,3.26,unchanged
2026-06-16,6274.TW,台燿,1520000,1650000,130000,1.3,1.49,increased
2026-06-16,6415.TW,矽力*-KY,0,500000,500000,,0.17,added
2026-06-16,6442.TW,光聖,830000,830000,0,0.87,0.87,unchanged
2026-06-16,6488.TW,環球晶,1700000,1700000,0,0.88,1.0,unchanged
2026-06-16,6515.TW,穎崴,200000,200000,0,1.09,1.12,unchanged
2026-06-16,6669.TW,緯穎,790000,790000,0,2.12,2.16,unchanged
2026-06-16,6805.TW,富世達,570000,570000,0,0.54,0.55,unchanged
2026-06-16,7769.TW,鴻勁,279000,279000,0,1.1,1.15,unchanged
2026-06-16,8046.TW,南電,1080000,1080000,0,0.51,0.55,unchanged
2026-06-16,8210.TW,勤誠,680000,540000,-140000,0.53,0.41,decreased
2026-06-16,8299.TW,群聯,350000,1000,-349000,0.44,0.0,decreased
2026-06-16,8358.TW,金居,1710000,1710000,0,0.58,0.61,unchanged
2026-06-16,8996.TW,高力,1334000,1334000,0,0.92,1.03,unchanged
