date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-17,1303.TW,南亞,7550000,7550000,0,0.49,0.54,unchanged
2026-06-17,1560.TW,中砂,800000,800000,0,0.31,0.31,unchanged
2026-06-17,2049.TW,上銀,1010000,1010000,0,0.18,0.19,unchanged
2026-06-17,2303.TW,聯電,72400000,72400000,0,5.73,5.77,unchanged
2026-06-17,2308.TW,台達電,2430000,2430000,0,3.04,2.98,unchanged
2026-06-17,2317.TW,鴻海,3200000,3200000,0,0.48,0.5,unchanged
2026-06-17,2327.TW,國巨*,9900000,10050000,150000,5.28,5.63,increased
2026-06-17,2330.TW,台積電,14200000,14200000,0,19.14,19.28,unchanged
2026-06-17,2337.TW,旺宏,16350000,16350000,0,1.53,1.5,unchanged
2026-06-17,2344.TW,華邦電,38000000,38800000,800000,4.2,4.4,increased
2026-06-17,2345.TW,智邦,2100000,2100000,0,2.97,2.98,unchanged
2026-06-17,2360.TW,致茂,610000,610000,0,0.8,0.77,unchanged
2026-06-17,2368.TW,金像電,4700000,4700000,0,3.55,3.67,unchanged
2026-06-17,2383.TW,台光電,1350000,1350000,0,3.88,4.0,unchanged
2026-06-17,2454.TW,聯發科,1280000,1280000,0,3.28,3.25,unchanged
2026-06-17,2455.TW,全新,450000,450000,0,0.1,0.11,unchanged
2026-06-17,3017.TW,奇鋐,3250000,3250000,0,4.33,4.38,unchanged
2026-06-17,3037.TW,欣興,8960000,8960000,0,4.94,5.04,unchanged
2026-06-17,3081.TW,聯亞,570000,450000,-120000,0.73,0.58,decreased
2026-06-17,3105.TW,穩懋,957000,957000,0,0.26,0.28,unchanged
2026-06-17,3189.TW,景碩,1380000,1380000,0,0.5,0.55,unchanged
2026-06-17,3211.TW,順達,1560000,1560000,0,0.38,0.38,unchanged
2026-06-17,3443.TW,創意,430000,430000,0,1.19,1.24,unchanged
2026-06-17,3529.TW,力旺,390000,390000,0,0.7,0.7,unchanged
2026-06-17,3533.TW,嘉澤,1240000,1240000,0,1.6,1.62,unchanged
2026-06-17,3583.TW,辛耘,900000,900000,0,0.41,0.42,unchanged
2026-06-17,3653.TW,健策,830000,830000,0,1.76,1.89,unchanged
2026-06-17,3665.TW,貿聯-KY,980000,820000,-160000,1.17,0.98,decreased
2026-06-17,3711.TW,日月光投控,6200000,4500000,-1700000,2.06,1.52,decreased
2026-06-17,4958.TW,臻鼎-KY,6440000,6440000,0,2.26,2.34,unchanged
2026-06-17,4966.TW,譜瑞-KY,900000,900000,0,0.33,0.35,unchanged
2026-06-17,4979.TW,華星光,650000,600000,-50000,0.21,0.19,decreased
2026-06-17,5274.TW,信驊,45000,45000,0,0.46,0.47,unchanged
2026-06-17,5347.TW,世界,9911000,9911000,0,0.95,0.94,unchanged
2026-06-17,6147.TW,頎邦,5600000,5600000,0,0.72,0.73,unchanged
2026-06-17,6196.TW,帆宣,1000000,1000000,0,0.3,0.31,unchanged
2026-06-17,6223.TW,旺矽,900000,900000,0,3.26,3.29,unchanged
2026-06-17,6274.TW,台燿,1650000,1700000,50000,1.49,1.62,increased
2026-06-17,6415.TW,矽力*-KY,500000,750000,250000,0.17,0.24,increased
2026-06-17,6442.TW,光聖,830000,801000,-29000,0.87,0.84,decreased
2026-06-17,6488.TW,環球晶,1700000,2000000,300000,1.0,1.25,increased
2026-06-17,6515.TW,穎崴,200000,200000,0,1.12,1.08,unchanged
2026-06-17,6669.TW,緯穎,790000,790000,0,2.16,2.29,unchanged
2026-06-17,6805.TW,富世達,570000,570000,0,0.55,0.56,unchanged
2026-06-17,7769.TW,鴻勁,279000,279000,0,1.15,1.16,unchanged
2026-06-17,8046.TW,南電,1080000,1080000,0,0.55,0.54,unchanged
2026-06-17,8210.TW,勤誠,540000,500000,-40000,0.41,0.38,decreased
2026-06-17,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-06-17,8358.TW,金居,1710000,1710000,0,0.61,0.62,unchanged
2026-06-17,8996.TW,高力,1334000,1346000,12000,1.03,1.16,increased
