date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-22,1303.TW,南亞,7550000,7550000,0,0.6,0.64,unchanged
2026-06-22,1560.TW,中砂,800000,800000,0,0.32,0.32,unchanged
2026-06-22,2049.TW,上銀,1010000,1010000,0,0.19,0.19,unchanged
2026-06-22,2303.TW,聯電,72400000,72400000,0,6.01,6.49,unchanged
2026-06-22,2308.TW,台達電,2430000,2430000,0,2.98,2.93,unchanged
2026-06-22,2317.TW,鴻海,3200000,3200000,0,0.49,0.48,unchanged
2026-06-22,2327.TW,國巨*,10050000,10050000,0,6.19,5.99,unchanged
2026-06-22,2330.TW,台積電,13300000,12900000,-400000,18.29,18.14,decreased
2026-06-22,2337.TW,旺宏,16350000,16350000,0,1.58,1.7,unchanged
2026-06-22,2344.TW,華邦電,38800000,38800000,0,4.84,4.82,unchanged
2026-06-22,2345.TW,智邦,2100000,2100000,0,2.92,3.05,unchanged
2026-06-22,2360.TW,致茂,610000,450000,-160000,0.8,0.58,decreased
2026-06-22,2368.TW,金像電,4700000,4700000,0,3.63,3.67,unchanged
2026-06-22,2383.TW,台光電,1350000,1350000,0,4.31,4.4,unchanged
2026-06-22,2454.TW,聯發科,1280000,1320000,40000,3.21,3.3,increased
2026-06-22,2455.TW,全新,450000,450000,0,0.11,0.1,unchanged
2026-06-22,3017.TW,奇鋐,3250000,3250000,0,4.45,4.41,unchanged
2026-06-22,3037.TW,欣興,8960000,8960000,0,4.95,5.04,unchanged
2026-06-22,3081.TW,聯亞,450000,360000,-90000,0.63,0.48,decreased
2026-06-22,3105.TW,穩懋,957000,1000,-956000,0.29,0.0,decreased
2026-06-22,3189.TW,景碩,1380000,1572000,192000,0.57,0.7,increased
2026-06-22,3211.TW,順達,1560000,1560000,0,0.39,0.4,unchanged
2026-06-22,3443.TW,創意,430000,430000,0,1.19,1.15,unchanged
2026-06-22,3529.TW,力旺,390000,390000,0,0.73,0.69,unchanged
2026-06-22,3533.TW,嘉澤,1240000,1240000,0,1.62,1.61,unchanged
2026-06-22,3583.TW,辛耘,900000,900000,0,0.46,0.45,unchanged
2026-06-22,3653.TW,健策,830000,830000,0,1.88,1.79,unchanged
2026-06-22,3665.TW,貿聯-KY,820000,500000,-320000,0.98,0.56,decreased
2026-06-22,3711.TW,日月光投控,4500000,4500000,0,1.57,1.7,unchanged
2026-06-22,4958.TW,臻鼎-KY,6440000,6440000,0,2.36,2.24,unchanged
2026-06-22,4966.TW,譜瑞-KY,900000,900000,0,0.36,0.35,unchanged
2026-06-22,4979.TW,華星光,600000,600000,0,0.19,0.19,unchanged
2026-06-22,5274.TW,信驊,45000,45000,0,0.49,0.49,unchanged
2026-06-22,5347.TW,世界,9911000,9911000,0,0.99,1.06,unchanged
2026-06-22,6147.TW,頎邦,5600000,5600000,0,0.81,0.87,unchanged
2026-06-22,6196.TW,帆宣,1000000,1000000,0,0.32,0.31,unchanged
2026-06-22,6223.TW,旺矽,900000,900000,0,3.29,3.24,unchanged
2026-06-22,6274.TW,台燿,1700000,1700000,0,1.78,1.81,unchanged
2026-06-22,6415.TW,矽力*-KY,750000,900000,150000,0.27,0.34,increased
2026-06-22,6442.TW,光聖,801000,670000,-131000,0.89,0.78,decreased
2026-06-22,6488.TW,環球晶,2000000,2000000,0,1.27,1.25,unchanged
2026-06-22,6515.TW,穎崴,200000,200000,0,1.08,1.06,unchanged
2026-06-22,6669.TW,緯穎,790000,790000,0,2.31,2.15,unchanged
2026-06-22,6805.TW,富世達,570000,570000,0,0.57,0.58,unchanged
2026-06-22,7769.TW,鴻勁,279000,279000,0,1.11,1.08,unchanged
2026-06-22,8046.TW,南電,1080000,1080000,0,0.54,0.52,unchanged
2026-06-22,8210.TW,勤誠,280000,1000,-279000,0.22,0.0,decreased
2026-06-22,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-06-22,8358.TW,金居,1710000,1950000,240000,0.68,0.75,increased
2026-06-22,8996.TW,高力,1502000,1502000,0,1.36,1.31,unchanged
