date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-18,1303.TW,南亞,7550000,7550000,0,0.54,0.6,unchanged
2026-06-18,1560.TW,中砂,800000,800000,0,0.31,0.32,unchanged
2026-06-18,2049.TW,上銀,1010000,1010000,0,0.19,0.19,unchanged
2026-06-18,2303.TW,聯電,72400000,72400000,0,5.77,6.01,unchanged
2026-06-18,2308.TW,台達電,2430000,2430000,0,2.98,2.98,unchanged
2026-06-18,2317.TW,鴻海,3200000,3200000,0,0.5,0.49,unchanged
2026-06-18,2327.TW,國巨*,10050000,10050000,0,5.63,6.19,unchanged
2026-06-18,2330.TW,台積電,14200000,13300000,-900000,19.28,18.29,decreased
2026-06-18,2337.TW,旺宏,16350000,16350000,0,1.5,1.58,unchanged
2026-06-18,2344.TW,華邦電,38800000,38800000,0,4.4,4.84,unchanged
2026-06-18,2345.TW,智邦,2100000,2100000,0,2.98,2.92,unchanged
2026-06-18,2360.TW,致茂,610000,610000,0,0.77,0.8,unchanged
2026-06-18,2368.TW,金像電,4700000,4700000,0,3.67,3.63,unchanged
2026-06-18,2383.TW,台光電,1350000,1350000,0,4.0,4.31,unchanged
2026-06-18,2454.TW,聯發科,1280000,1280000,0,3.25,3.21,unchanged
2026-06-18,2455.TW,全新,450000,450000,0,0.11,0.11,unchanged
2026-06-18,3017.TW,奇鋐,3250000,3250000,0,4.38,4.45,unchanged
2026-06-18,3037.TW,欣興,8960000,8960000,0,5.04,4.95,unchanged
2026-06-18,3081.TW,聯亞,450000,450000,0,0.58,0.63,unchanged
2026-06-18,3105.TW,穩懋,957000,957000,0,0.28,0.29,unchanged
2026-06-18,3189.TW,景碩,1380000,1380000,0,0.55,0.57,unchanged
2026-06-18,3211.TW,順達,1560000,1560000,0,0.38,0.39,unchanged
2026-06-18,3443.TW,創意,430000,430000,0,1.24,1.19,unchanged
2026-06-18,3529.TW,力旺,390000,390000,0,0.7,0.73,unchanged
2026-06-18,3533.TW,嘉澤,1240000,1240000,0,1.62,1.62,unchanged
2026-06-18,3583.TW,辛耘,900000,900000,0,0.42,0.46,unchanged
2026-06-18,3653.TW,健策,830000,830000,0,1.89,1.88,unchanged
2026-06-18,3665.TW,貿聯-KY,820000,820000,0,0.98,0.98,unchanged
2026-06-18,3711.TW,日月光投控,4500000,4500000,0,1.52,1.57,unchanged
2026-06-18,4958.TW,臻鼎-KY,6440000,6440000,0,2.34,2.36,unchanged
2026-06-18,4966.TW,譜瑞-KY,900000,900000,0,0.35,0.36,unchanged
2026-06-18,4979.TW,華星光,600000,600000,0,0.19,0.19,unchanged
2026-06-18,5274.TW,信驊,45000,45000,0,0.47,0.49,unchanged
2026-06-18,5347.TW,世界,9911000,9911000,0,0.94,0.99,unchanged
2026-06-18,6147.TW,頎邦,5600000,5600000,0,0.73,0.81,unchanged
2026-06-18,6196.TW,帆宣,1000000,1000000,0,0.31,0.32,unchanged
2026-06-18,6223.TW,旺矽,900000,900000,0,3.29,3.29,unchanged
2026-06-18,6274.TW,台燿,1700000,1700000,0,1.62,1.78,unchanged
2026-06-18,6415.TW,矽力*-KY,750000,750000,0,0.24,0.27,unchanged
2026-06-18,6442.TW,光聖,801000,801000,0,0.84,0.89,unchanged
2026-06-18,6488.TW,環球晶,2000000,2000000,0,1.25,1.27,unchanged
2026-06-18,6515.TW,穎崴,200000,200000,0,1.08,1.08,unchanged
2026-06-18,6669.TW,緯穎,790000,790000,0,2.29,2.31,unchanged
2026-06-18,6805.TW,富世達,570000,570000,0,0.56,0.57,unchanged
2026-06-18,7769.TW,鴻勁,279000,279000,0,1.16,1.11,unchanged
2026-06-18,8046.TW,南電,1080000,1080000,0,0.54,0.54,unchanged
2026-06-18,8210.TW,勤誠,500000,280000,-220000,0.38,0.22,decreased
2026-06-18,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
2026-06-18,8358.TW,金居,1710000,1710000,0,0.62,0.68,unchanged
2026-06-18,8996.TW,高力,1346000,1502000,156000,1.16,1.36,increased
