date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-11,1303.TW,南亞,5300000,7000000,1700000,0.29,0.38,increased
2026-06-11,1560.TW,中砂,78000,340000,262000,0.03,0.12,increased
2026-06-11,2049.TW,上銀,1010000,1010000,0,0.19,0.18,unchanged
2026-06-11,2303.TW,聯電,68000000,68000000,0,4.67,4.82,unchanged
2026-06-11,2308.TW,台達電,2430000,2430000,0,3.1,2.97,unchanged
2026-06-11,2317.TW,鴻海,3200000,3200000,0,0.49,0.47,unchanged
2026-06-11,2327.TW,國巨*,9760000,9900000,140000,4.63,4.72,increased
2026-06-11,2330.TW,台積電,14200000,14200000,0,18.55,18.1,unchanged
2026-06-11,2337.TW,旺宏,16350000,16350000,0,1.28,1.3,unchanged
2026-06-11,2344.TW,華邦電,36000000,36000000,0,3.11,3.19,unchanged
2026-06-11,2345.TW,智邦,2100000,2100000,0,2.88,2.71,unchanged
2026-06-11,2360.TW,致茂,840000,840000,0,1.08,1.04,unchanged
2026-06-11,2368.TW,金像電,4700000,4700000,0,3.87,3.58,unchanged
2026-06-11,2383.TW,台光電,1350000,1350000,0,3.86,3.9,unchanged
2026-06-11,2454.TW,聯發科,1170000,1170000,0,2.82,2.71,unchanged
2026-06-11,2455.TW,全新,450000,450000,0,0.09,0.08,unchanged
2026-06-11,2481.TW,強茂,1000,1000,0,0.0,0.0,unchanged
2026-06-11,3017.TW,奇鋐,3250000,3250000,0,4.44,4.3,unchanged
2026-06-11,3037.TW,欣興,8960000,8960000,0,4.59,4.34,unchanged
2026-06-11,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-06-11,3081.TW,聯亞,720000,690000,-30000,0.94,0.85,decreased
2026-06-11,3105.TW,穩懋,957000,957000,0,0.26,0.26,unchanged
2026-06-11,3189.TW,景碩,1380000,1380000,0,0.53,0.48,unchanged
2026-06-11,3443.TW,創意,430000,430000,0,1.0,1.0,unchanged
2026-06-11,3529.TW,力旺,390000,390000,0,0.67,0.67,unchanged
2026-06-11,3533.TW,嘉澤,1240000,1240000,0,1.56,1.51,unchanged
2026-06-11,3583.TW,辛耘,900000,900000,0,0.41,0.4,unchanged
2026-06-11,3653.TW,健策,830000,830000,0,1.83,1.7,unchanged
2026-06-11,3665.TW,貿聯-KY,1090000,1090000,0,1.36,1.33,unchanged
2026-06-11,3711.TW,日月光投控,12101000,12101000,0,3.78,3.73,unchanged
2026-06-11,4958.TW,臻鼎-KY,5492000,5600000,108000,1.6,1.68,increased
2026-06-11,4966.TW,譜瑞-KY,900000,900000,0,0.35,0.34,unchanged
2026-06-11,4979.TW,華星光,1155000,1000000,-155000,0.34,0.27,decreased
2026-06-11,5274.TW,信驊,45000,45000,0,0.44,0.45,unchanged
2026-06-11,5347.TW,世界,9911000,9911000,0,0.88,0.91,unchanged
2026-06-11,6147.TW,頎邦,5600000,5600000,0,0.73,0.71,unchanged
2026-06-11,6196.TW,帆宣,870000,870000,0,0.25,0.25,unchanged
2026-06-11,6223.TW,旺矽,870000,870000,0,2.91,3.0,unchanged
2026-06-11,6274.TW,台燿,1520000,1520000,0,1.32,1.27,unchanged
2026-06-11,6442.TW,光聖,830000,830000,0,0.91,0.86,unchanged
2026-06-11,6488.TW,環球晶,1497000,1497000,0,0.67,0.67,unchanged
2026-06-11,6515.TW,穎崴,165000,165000,0,0.78,0.82,unchanged
2026-06-11,6669.TW,緯穎,790000,790000,0,2.32,2.19,unchanged
2026-06-11,6805.TW,富世達,570000,570000,0,0.58,0.57,unchanged
2026-06-11,7769.TW,鴻勁,279000,279000,0,1.11,1.12,unchanged
2026-06-11,8046.TW,南電,1080000,1080000,0,0.53,0.49,unchanged
2026-06-11,8210.TW,勤誠,680000,680000,0,0.57,0.55,unchanged
2026-06-11,8299.TW,群聯,350000,350000,0,0.44,0.44,unchanged
2026-06-11,8358.TW,金居,1710000,1710000,0,0.55,0.52,unchanged
2026-06-11,8996.TW,高力,1334000,1334000,0,0.94,0.86,unchanged
