date,symbol,name,weight_percent,shares
2026-08-24,2059.TW,川湖,9.02,260000
2026-08-24,2330.TW,台積電,7.47,1306000
2026-08-24,3017.TW,奇鋐,6.88,1001000
2026-08-24,3037.TW,欣興,6.42,2482000
2026-08-24,2383.TW,台光電,6.08,465000
2026-08-24,3665.TW,貿聯-KY,5.73,1161000
2026-08-24,2345.TW,智邦,5.35,1074000
2026-08-24,8996.TW,高力,4.49,1630000
2026-08-24,3008.TW,大立光,4.45,343000
2026-08-24,6223.TW,旺矽,3.59,268000
2026-08-24,6584.TW,南俊國際,3.15,2231000
2026-08-24,3231.TW,緯創,3.06,7245000
2026-08-24,1815.TW,富喬,2.82,10877000
2026-08-24,2308.TW,台達電,2.64,632000
2026-08-24,2455.TW,全新,2.53,2753000
2026-08-24,8021.TW,尖點,2.51,2682000
2026-08-24,2454.TW,聯發科,2.41,266000
2026-08-24,1303.TW,南亞,2.36,5445000
2026-08-24,3443.TW,創意,2.12,164000
2026-08-24,3661.TW,世芯-KY,1.93,215000
2026-08-24,3189.TW,景碩,1.61,844013
2026-08-24,6669.TW,緯穎,1.17,77000
2026-08-24,4958.TW,臻鼎-KY,1.05,1000000
2026-08-24,3711.TW,日月光投控,1.02,716000
2026-08-24,8046.TW,南電,0.82,300000
2026-08-24,6139.TW,亞翔,0.46,250000
2026-08-24,2301.TW,光寶科,0.46,659000
2026-08-24,2357.TW,華碩,0.44,196000
2026-08-24,6213.TW,聯茂,0.43,373000
2026-08-24,3081.TW,聯亞,0.42,63000
2026-08-24,2376.TW,技嘉,0.42,508000
2026-08-24,3653.TW,健策,0.41,33000
2026-08-24,8150.TW,南茂,0.41,1957000
2026-08-24,6274.TW,台燿,0.4,113000
2026-08-24,5274.TW,信驊,0.4,11000
2026-08-24,2404.TW,漢唐,0.4,155000
2026-08-24,3026.TW,禾伸堂,0.4,261000
2026-08-24,6187.TW,萬潤,0.39,134000
2026-08-24,2360.TW,致茂,0.38,76000
2026-08-24,5289.TW,宜鼎,0.37,98000
2026-08-24,5347.TW,世界,0.23,629000
