date,symbol,name,weight_percent,shares
2026-09-02,3017.TW,奇鋐,7.74,1001000
2026-09-02,2059.TW,川湖,7.61,235000
2026-09-02,2330.TW,台積電,6.22,1116000
2026-09-02,2383.TW,台光電,5.92,465000
2026-09-02,3665.TW,貿聯-KY,5.89,1161000
2026-09-02,3037.TW,欣興,5.64,2482000
2026-09-02,2345.TW,智邦,5.37,1074000
2026-09-02,3008.TW,大立光,5.35,293000
2026-09-02,8996.TW,高力,4.82,1630000
2026-09-02,2455.TW,全新,3.49,2753000
2026-09-02,6584.TW,南俊國際,3.43,2231000
2026-09-02,1815.TW,富喬,3.33,10877000
2026-09-02,6223.TW,旺矽,3.31,268000
2026-09-02,3231.TW,緯創,3.14,7245000
2026-09-02,1303.TW,南亞,3.02,5445000
2026-09-02,8021.TW,尖點,2.88,2682000
2026-09-02,8046.TW,南電,2.71,968000
2026-09-02,3443.TW,創意,2.26,164000
2026-09-02,3661.TW,世芯-KY,2.11,215000
2026-09-02,3189.TW,景碩,1.67,844013
2026-09-02,2308.TW,台達電,1.54,382000
2026-09-02,2454.TW,聯發科,1.45,145000
2026-09-02,6669.TW,緯穎,1.4,229675
2026-09-02,4958.TW,臻鼎-KY,1.18,1000000
2026-09-02,3081.TW,聯亞,0.5,63000
2026-09-02,2301.TW,光寶科,0.49,659000
2026-09-02,6213.TW,聯茂,0.47,373000
2026-09-02,5274.TW,信驊,0.46,11000
2026-09-02,2357.TW,華碩,0.46,196000
2026-09-02,3653.TW,健策,0.45,33000
2026-09-02,2376.TW,技嘉,0.43,508000
2026-09-02,3026.TW,禾伸堂,0.42,261000
2026-09-02,6139.TW,亞翔,0.42,250000
2026-09-02,6187.TW,萬潤,0.42,134000
2026-09-02,8150.TW,南茂,0.41,1957000
2026-09-02,6274.TW,台燿,0.37,113000
2026-09-02,2404.TW,漢唐,0.37,155000
2026-09-02,2360.TW,致茂,0.35,76000
2026-09-02,5289.TW,宜鼎,0.33,99952
2026-09-02,5347.TW,世界,0.22,629000
