date,symbol,name,weight_percent,shares
2026-09-23,3017.TW,奇鋐,8.24,1001000
2026-09-23,3037.TW,欣興,6.83,2482000
2026-09-23,2330.TW,台積電,6.62,1116000
2026-09-23,3665.TW,貿聯-KY,6.45,1161000
2026-09-23,2059.TW,川湖,6.03,205000
2026-09-23,8996.TW,高力,5.96,1630000
2026-09-23,2383.TW,台光電,5.54,465000
2026-09-23,2345.TW,智邦,4.95,1104000
2026-09-23,6223.TW,旺矽,4.59,344000
2026-09-23,3008.TW,大立光,4.3,293000
2026-09-23,3443.TW,創意,3.26,164000
2026-09-23,1815.TW,富喬,3.25,11420868
2026-09-23,3231.TW,緯創,3.09,7245000
2026-09-23,8021.TW,尖點,3.04,2682000
2026-09-23,1303.TW,南亞,2.94,5445000
2026-09-23,6584.TW,南俊國際,2.85,2213000
2026-09-23,8046.TW,南電,2.78,968000
2026-09-23,2455.TW,全新,2.23,1700000
2026-09-23,2454.TW,聯發科,2.2,179000
2026-09-23,6669.TW,緯穎,2.15,429675
2026-09-23,3189.TW,景碩,1.81,844013
2026-09-23,4958.TW,臻鼎-KY,1.12,1000000
2026-09-23,2308.TW,台達電,0.9,200000
2026-09-23,6515.TW,穎崴,0.73,51000
2026-09-23,5274.TW,信驊,0.53,11000
2026-09-23,3653.TW,健策,0.5,33000
2026-09-23,8150.TW,南茂,0.5,1957000
2026-09-23,6213.TW,聯茂,0.48,373000
2026-09-23,3026.TW,禾伸堂,0.48,261000
2026-09-23,2404.TW,漢唐,0.46,155000
2026-09-23,2357.TW,華碩,0.45,196000
2026-09-23,2301.TW,光寶科,0.44,659000
2026-09-23,2376.TW,技嘉,0.44,508000
2026-09-23,6139.TW,亞翔,0.44,250000
2026-09-23,2360.TW,致茂,0.42,76000
2026-09-23,3711.TW,日月光投控,0.41,250000
2026-09-23,3081.TW,聯亞,0.4,63000
2026-09-23,6274.TW,台燿,0.39,113000
2026-09-23,6187.TW,萬潤,0.38,134000
2026-09-23,5289.TW,宜鼎,0.31,99952
2026-09-23,5347.TW,世界,0.26,629000
2026-09-23,3131.TW,弘塑,0.01,1000
