date,symbol,name,weight_percent,shares
2026-07-30,2330.TW,台積電,9.39,1406000
2026-07-30,2383.TW,台光電,7.36,563000
2026-07-30,3017.TW,奇鋐,6.41,1002000
2026-07-30,2059.TW,川湖,6.34,293000
2026-07-30,2345.TW,智邦,6.33,1080000
2026-07-30,3665.TW,貿聯-KY,5.53,955000
2026-07-30,6223.TW,旺矽,4.74,326000
2026-07-30,3008.TW,大立光,4.73,420000
2026-07-30,3037.TW,欣興,4.55,2097000
2026-07-30,2454.TW,聯發科,3.98,406000
2026-07-30,8996.TW,高力,3.84,1630000
2026-07-30,6187.TW,萬潤,3.12,1220000
2026-07-30,6584.TW,南俊國際,2.75,2231000
2026-07-30,3231.TW,緯創,2.75,5662000
2026-07-30,3711.TW,日月光投控,2.49,1629000
2026-07-30,8021.TW,尖點,2.23,2501000
2026-07-30,3443.TW,創意,2.21,211000
2026-07-30,2455.TW,全新,2.21,2753000
2026-07-30,3661.TW,世芯-KY,1.81,215000
2026-07-30,8299.TW,群聯,1.66,366000
2026-07-30,6669.TW,緯穎,1.14,77000
2026-07-30,3026.TW,禾伸堂,1.06,821000
2026-07-30,7751.TW,竑騰,1.05,310000
2026-07-30,6488.TW,環球晶,0.93,394000
2026-07-30,3189.TW,景碩,0.77,440013
2026-07-30,6515.TW,穎崴,0.67,42000
2026-07-30,7734.TW,印能科技,0.52,56000
2026-07-30,6139.TW,亞翔,0.49,250000
2026-07-30,6805.TW,富世達,0.41,109000
2026-07-30,3260.TW,威剛,0.41,358000
2026-07-30,2337.TW,旺宏,0.37,1343000
2026-07-30,5289.TW,宜鼎,0.35,98000
2026-07-30,3583.TW,辛耘,0.26,147000
2026-07-30,3363.TW,上詮,0.26,200000
2026-07-30,3264.TW,欣銓,0.04,72000
2026-07-30,3491.TW,昇達科,0.0,1000
