date,symbol,name,weight_percent,shares
2026-09-16,3017.TW,奇鋐,7.97,1001000
2026-09-16,2330.TW,台積電,6.66,1116000
2026-09-16,2059.TW,川湖,6.2,205000
2026-09-16,3037.TW,欣興,5.98,2482000
2026-09-16,2383.TW,台光電,5.93,465000
2026-09-16,3665.TW,貿聯-KY,5.81,1161000
2026-09-16,8996.TW,高力,5.32,1630000
2026-09-16,2345.TW,智邦,4.96,1074000
2026-09-16,3008.TW,大立光,4.58,293000
2026-09-16,6223.TW,旺矽,3.77,268000
2026-09-16,1815.TW,富喬,3.4,11420868
2026-09-16,3231.TW,緯創,3.33,7245000
2026-09-16,6584.TW,南俊國際,3.11,2231000
2026-09-16,1303.TW,南亞,3.06,5445000
2026-09-16,8021.TW,尖點,2.96,2682000
2026-09-16,2455.TW,全新,2.78,2150000
2026-09-16,8046.TW,南電,2.68,968000
2026-09-16,3443.TW,創意,2.54,164000
2026-09-16,6669.TW,緯穎,2.33,429675
2026-09-16,3661.TW,世芯-KY,1.8,215000
2026-09-16,3189.TW,景碩,1.74,844013
2026-09-16,2454.TW,聯發科,1.65,145000
2026-09-16,4958.TW,臻鼎-KY,1.24,1000000
2026-09-16,6515.TW,穎崴,0.79,51000
2026-09-16,6213.TW,聯茂,0.51,373000
2026-09-16,3026.TW,禾伸堂,0.51,261000
2026-09-16,5274.TW,信驊,0.5,11000
2026-09-16,2301.TW,光寶科,0.46,659000
2026-09-16,2357.TW,華碩,0.46,196000
2026-09-16,2376.TW,技嘉,0.45,508000
2026-09-16,6139.TW,亞翔,0.44,250000
2026-09-16,3081.TW,聯亞,0.44,63000
2026-09-16,3653.TW,健策,0.43,33000
2026-09-16,8150.TW,南茂,0.43,1957000
2026-09-16,6187.TW,萬潤,0.41,134000
2026-09-16,6274.TW,台燿,0.4,113000
2026-09-16,2404.TW,漢唐,0.4,155000
2026-09-16,2360.TW,致茂,0.4,76000
2026-09-16,3711.TW,日月光投控,0.38,250000
2026-09-16,5289.TW,宜鼎,0.32,99952
2026-09-16,5347.TW,世界,0.25,629000
