date,symbol,name,weight_percent,shares
2026-08-14,2059.TW,川湖,8.34,293000
2026-08-14,2330.TW,台積電,7.67,1406000
2026-08-14,3017.TW,奇鋐,7.38,1002000
2026-08-14,2383.TW,台光電,6.54,466000
2026-08-14,3665.TW,貿聯-KY,5.82,1161000
2026-08-14,3037.TW,欣興,5.8,2497000
2026-08-14,2345.TW,智邦,5.66,1080000
2026-08-14,8996.TW,高力,4.75,1630000
2026-08-14,3008.TW,大立光,4.41,420000
2026-08-14,2454.TW,聯發科,3.89,406000
2026-08-14,6223.TW,旺矽,3.86,263000
2026-08-14,3231.TW,緯創,3.38,7662000
2026-08-14,6584.TW,南俊國際,3.07,2231000
2026-08-14,2308.TW,台達電,2.71,632000
2026-08-14,8021.TW,尖點,2.65,2682000
2026-08-14,1303.TW,南亞,2.57,5445000
2026-08-14,2455.TW,全新,2.38,2753000
2026-08-14,3711.TW,日月光投控,2.29,1629000
2026-08-14,1815.TW,富喬,2.27,10877000
2026-08-14,3661.TW,世芯-KY,2.06,215000
2026-08-14,3443.TW,創意,1.99,160000
2026-08-14,3189.TW,景碩,1.65,840013
2026-08-14,6669.TW,緯穎,1.13,77000
2026-08-14,4958.TW,臻鼎-KY,1.11,1000000
2026-08-14,8046.TW,南電,0.89,300000
2026-08-14,6515.TW,穎崴,0.65,42000
2026-08-14,7751.TW,竑騰,0.49,149000
2026-08-14,6805.TW,富世達,0.45,109000
2026-08-14,6139.TW,亞翔,0.45,250000
2026-08-14,2337.TW,旺宏,0.42,1343000
2026-08-14,7734.TW,印能科技,0.39,56000
2026-08-14,5289.TW,宜鼎,0.33,98000
2026-08-14,3260.TW,威剛,0.33,358000
2026-08-14,3583.TW,辛耘,0.24,147000
2026-08-14,5347.TW,世界,0.23,629000
2026-08-14,3264.TW,欣銓,0.04,72000
