date,symbol,name,weight_percent,shares
2026-07-22,2330.TW,台積電,8.58,1406000
2026-07-22,2383.TW,台光電,7.34,563000
2026-07-22,2345.TW,智邦,6.28,1080000
2026-07-22,2059.TW,川湖,6.06,293000
2026-07-22,3017.TW,奇鋐,5.77,1002000
2026-07-22,3665.TW,貿聯-KY,5.14,955000
2026-07-22,6223.TW,旺矽,4.98,326000
2026-07-22,3037.TW,欣興,4.84,2097000
2026-07-22,8996.TW,高力,4.48,1630000
2026-07-22,3008.TW,大立光,4.27,420000
2026-07-22,2454.TW,聯發科,3.98,406000
2026-07-22,2327.TW,國巨*,3.69,2066000
2026-07-22,6187.TW,萬潤,3.27,1220000
2026-07-22,6584.TW,南俊國際,3.13,2231000
2026-07-22,3711.TW,日月光投控,2.72,1629000
2026-07-22,2303.TW,聯電,2.47,7000000
2026-07-22,3443.TW,創意,2.35,211000
2026-07-22,2455.TW,全新,2.27,2753000
2026-07-22,8299.TW,群聯,2.17,445000
2026-07-22,3661.TW,世芯-KY,1.96,215000
2026-07-22,8021.TW,尖點,1.6,1501000
2026-07-22,3026.TW,禾伸堂,1.53,909000
2026-07-22,6488.TW,環球晶,1.24,394000
2026-07-22,7751.TW,竑騰,1.02,318000
2026-07-22,3189.TW,景碩,0.89,440013
2026-07-22,6515.TW,穎崴,0.69,42000
2026-07-22,6139.TW,亞翔,0.54,250000
2026-07-22,2337.TW,旺宏,0.46,1343000
2026-07-22,7734.TW,印能科技,0.45,56000
2026-07-22,3363.TW,上詮,0.43,300000
2026-07-22,6805.TW,富世達,0.39,109000
2026-07-22,3260.TW,威剛,0.35,358000
2026-07-22,5289.TW,宜鼎,0.34,98000
2026-07-22,3583.TW,辛耘,0.29,147000
2026-07-22,3264.TW,欣銓,0.04,72000
2026-07-22,3491.TW,昇達科,0.0,1000
