date,symbol,name,weight_percent,shares
2026-06-30,2330.TW,台積電,7.74,1406000
2026-06-30,2383.TW,台光電,6.93,563000
2026-06-30,3017.TW,奇鋐,5.82,1009000
2026-06-30,8996.TW,高力,5.77,1630000
2026-06-30,2345.TW,智邦,5.57,977000
2026-06-30,3037.TW,欣興,5.13,2097000
2026-06-30,2059.TW,川湖,4.93,293000
2026-06-30,6223.TW,旺矽,4.54,326000
2026-06-30,3665.TW,貿聯-KY,4.18,955000
2026-06-30,3008.TW,大立光,4.12,420000
2026-06-30,2327.TW,國巨*,4.08,1566000
2026-06-30,2454.TW,聯發科,3.94,406000
2026-06-30,6584.TW,南俊國際,3.74,2231000
2026-06-30,3443.TW,創意,3.44,311000
2026-06-30,6187.TW,萬潤,2.78,1220000
2026-06-30,6515.TW,穎崴,2.68,145000
2026-06-30,2303.TW,聯電,2.63,7000000
2026-06-30,3711.TW,日月光投控,2.53,1629000
2026-06-30,8299.TW,群聯,2.42,445000
2026-06-30,2455.TW,全新,2.18,2753000
2026-06-30,3661.TW,世芯-KY,2.05,215000
2026-06-30,8021.TW,尖點,1.97,1501000
2026-06-30,6182.TW,合晶,1.26,4500000
2026-06-30,3583.TW,辛耘,1.17,566000
2026-06-30,7751.TW,竑騰,1.16,372000
2026-06-30,3189.TW,景碩,0.9,440013
2026-06-30,2368.TW,金像電,0.89,325000
2026-06-30,6139.TW,亞翔,0.53,250000
2026-06-30,2337.TW,旺宏,0.48,1343000
2026-06-30,6805.TW,富世達,0.42,109000
2026-06-30,3363.TW,上詮,0.4,300000
2026-06-30,7734.TW,印能科技,0.39,56000
2026-06-30,5289.TW,宜鼎,0.36,98000
2026-06-30,3260.TW,威剛,0.33,358000
2026-06-30,3264.TW,欣銓,0.04,72000
2026-06-30,3491.TW,昇達科,0.0,1000
