date,symbol,name,weight_percent,shares
2026-07-07,2330.TW,台積電,8.27,1406000
2026-07-07,2383.TW,台光電,7.09,563000
2026-07-07,3017.TW,奇鋐,5.96,1009000
2026-07-07,2059.TW,川湖,5.84,293000
2026-07-07,2345.TW,智邦,5.78,977000
2026-07-07,8996.TW,高力,5.25,1630000
2026-07-07,6223.TW,旺矽,4.96,326000
2026-07-07,3665.TW,貿聯-KY,4.56,955000
2026-07-07,3037.TW,欣興,4.25,2097000
2026-07-07,2454.TW,聯發科,3.95,406000
2026-07-07,3008.TW,大立光,3.94,420000
2026-07-07,6584.TW,南俊國際,3.57,2231000
2026-07-07,2327.TW,國巨*,3.42,1566000
2026-07-07,3443.TW,創意,3.36,311000
2026-07-07,6187.TW,萬潤,2.87,1220000
2026-07-07,2303.TW,聯電,2.62,7000000
2026-07-07,3711.TW,日月光投控,2.56,1629000
2026-07-07,6515.TW,穎崴,2.32,120000
2026-07-07,8299.TW,群聯,2.3,445000
2026-07-07,2455.TW,全新,2.11,2753000
2026-07-07,3661.TW,世芯-KY,2.09,215000
2026-07-07,8021.TW,尖點,1.8,1501000
2026-07-07,6182.TW,合晶,1.58,4500000
2026-07-07,7751.TW,竑騰,1.22,372000
2026-07-07,6488.TW,環球晶,1.14,394000
2026-07-07,3583.TW,辛耘,1.1,566000
2026-07-07,3189.TW,景碩,0.73,440013
2026-07-07,6139.TW,亞翔,0.53,250000
2026-07-07,2337.TW,旺宏,0.45,1343000
2026-07-07,3363.TW,上詮,0.42,300000
2026-07-07,6805.TW,富世達,0.39,109000
2026-07-07,5289.TW,宜鼎,0.38,98000
2026-07-07,7734.TW,印能科技,0.37,56000
2026-07-07,3260.TW,威剛,0.35,358000
2026-07-07,3264.TW,欣銓,0.04,72000
2026-07-07,3491.TW,昇達科,0.0,1000
