date,symbol,name,weight_percent,shares
2026-08-13,2059.TW,川湖,8.21,293000
2026-08-13,2330.TW,台積電,7.84,1406000
2026-08-13,3017.TW,奇鋐,7.34,1002000
2026-08-13,2383.TW,台光電,6.07,466000
2026-08-13,3665.TW,貿聯-KY,5.86,1161000
2026-08-13,3037.TW,欣興,5.72,2497000
2026-08-13,2345.TW,智邦,5.61,1080000
2026-08-13,8996.TW,高力,4.8,1630000
2026-08-13,3008.TW,大立光,4.48,420000
2026-08-13,2454.TW,聯發科,3.93,406000
2026-08-13,6223.TW,旺矽,3.91,263000
2026-08-13,3231.TW,緯創,3.46,7662000
2026-08-13,6584.TW,南俊國際,3.05,2231000
2026-08-13,2308.TW,台達電,2.73,632000
2026-08-13,8021.TW,尖點,2.64,2682000
2026-08-13,2455.TW,全新,2.42,2753000
2026-08-13,1303.TW,南亞,2.36,5445000
2026-08-13,3711.TW,日月光投控,2.34,1629000
2026-08-13,1815.TW,富喬,2.24,10877000
2026-08-13,3661.TW,世芯-KY,2.06,215000
2026-08-13,3443.TW,創意,2.03,160000
2026-08-13,3189.TW,景碩,1.64,840013
2026-08-13,4958.TW,臻鼎-KY,1.09,1000000
2026-08-13,6669.TW,緯穎,1.07,77000
2026-08-13,8046.TW,南電,0.83,300000
2026-08-13,6515.TW,穎崴,0.65,42000
2026-08-13,6139.TW,亞翔,0.46,250000
2026-08-13,6805.TW,富世達,0.46,109000
2026-08-13,7751.TW,竑騰,0.45,149000
2026-08-13,7734.TW,印能科技,0.42,56000
2026-08-13,2337.TW,旺宏,0.42,1343000
2026-08-13,3260.TW,威剛,0.34,358000
2026-08-13,5289.TW,宜鼎,0.34,98000
2026-08-13,3583.TW,辛耘,0.24,147000
2026-08-13,5347.TW,世界,0.23,629000
2026-08-13,3264.TW,欣銓,0.04,72000
