date,symbol,name,weight_percent,shares
2026-06-29,2330.TW,台積電,7.88,1406000
2026-06-29,2383.TW,台光電,7.26,563000
2026-06-29,8996.TW,高力,5.69,1630000
2026-06-29,3017.TW,奇鋐,5.49,1009000
2026-06-29,2345.TW,智邦,5.41,977000
2026-06-29,2059.TW,川湖,4.93,293000
2026-06-29,3037.TW,欣興,4.84,2097000
2026-06-29,6223.TW,旺矽,4.67,326000
2026-06-29,3665.TW,貿聯-KY,4.25,955000
2026-06-29,3008.TW,大立光,3.94,380000
2026-06-29,2327.TW,國巨*,3.85,1566000
2026-06-29,2454.TW,聯發科,3.75,406000
2026-06-29,6584.TW,南俊國際,3.61,2231000
2026-06-29,3443.TW,創意,3.25,311000
2026-06-29,6187.TW,萬潤,2.83,1220000
2026-06-29,6515.TW,穎崴,2.75,145000
2026-06-29,2303.TW,聯電,2.72,7000000
2026-06-29,8299.TW,群聯,2.46,445000
2026-06-29,3711.TW,日月光投控,2.42,1629000
2026-06-29,2455.TW,全新,2.19,2753000
2026-06-29,3661.TW,世芯-KY,2.03,215000
2026-06-29,8021.TW,尖點,1.85,1501000
2026-06-29,6182.TW,合晶,1.19,4500000
2026-06-29,7751.TW,竑騰,1.17,372000
2026-06-29,3583.TW,辛耘,1.15,566000
2026-06-29,2368.TW,金像電,0.89,325000
2026-06-29,3189.TW,景碩,0.84,440013
2026-06-29,6139.TW,亞翔,0.56,250000
2026-06-29,2337.TW,旺宏,0.5,1343000
2026-06-29,6805.TW,富世達,0.42,109000
2026-06-29,3363.TW,上詮,0.4,300000
2026-06-29,7734.TW,印能科技,0.39,56000
2026-06-29,5289.TW,宜鼎,0.37,98000
2026-06-29,3260.TW,威剛,0.34,358000
2026-06-29,3264.TW,欣銓,0.04,72000
2026-06-29,3491.TW,昇達科,0.0,1000
