date,symbol,name,weight_percent,shares
2026-06-24,2330.TW,台積電,7.43,1406000
2026-06-24,2383.TW,台光電,6.92,563000
2026-06-24,3017.TW,奇鋐,5.65,1009000
2026-06-24,8996.TW,高力,5.23,1630000
2026-06-24,6223.TW,旺矽,5.17,326000
2026-06-24,2345.TW,智邦,5.13,977000
2026-06-24,2059.TW,川湖,4.86,293000
2026-06-24,3037.TW,欣興,4.32,2097000
2026-06-24,3665.TW,貿聯-KY,4.24,955000
2026-06-24,3008.TW,大立光,4.12,380000
2026-06-24,2454.TW,聯發科,3.85,406000
2026-06-24,2327.TW,國巨*,3.64,1566000
2026-06-24,3443.TW,創意,3.36,311000
2026-06-24,6584.TW,南俊國際,3.23,2204000
2026-06-24,6515.TW,穎崴,3.05,145000
2026-06-24,6187.TW,萬潤,2.86,1220000
2026-06-24,2368.TW,金像電,2.62,945000
2026-06-24,8299.TW,群聯,2.46,445000
2026-06-24,2455.TW,全新,2.42,2753000
2026-06-24,3711.TW,日月光投控,2.35,1629000
2026-06-24,3661.TW,世芯-KY,2.06,215000
2026-06-24,3105.TW,穩懋,2.06,1949000
2026-06-24,8021.TW,尖點,1.89,1501000
2026-06-24,7751.TW,竑騰,1.23,375000
2026-06-24,3583.TW,辛耘,1.07,566000
2026-06-24,2303.TW,聯電,0.79,2000000
2026-06-24,3189.TW,景碩,0.72,440013
2026-06-24,2337.TW,旺宏,0.51,1343000
2026-06-24,6139.TW,亞翔,0.45,250000
2026-06-24,6805.TW,富世達,0.44,109000
2026-06-24,3363.TW,上詮,0.44,300000
2026-06-24,7734.TW,印能科技,0.4,56000
2026-06-24,5289.TW,宜鼎,0.39,98000
2026-06-24,3260.TW,威剛,0.32,358000
2026-06-24,2360.TW,致茂,0.24,50000
2026-06-24,3264.TW,欣銓,0.04,72000
2026-06-24,3491.TW,昇達科,0.0,1000
