date,symbol,name,weight_percent,shares
2026-09-04,3017.TW,奇鋐,8.46,1001000
2026-09-04,2059.TW,川湖,6.73,205000
2026-09-04,2330.TW,台積電,6.37,1116000
2026-09-04,2383.TW,台光電,5.96,465000
2026-09-04,3665.TW,貿聯-KY,5.9,1161000
2026-09-04,2345.TW,智邦,5.34,1074000
2026-09-04,3037.TW,欣興,5.3,2482000
2026-09-04,3008.TW,大立光,5.14,293000
2026-09-04,8996.TW,高力,5.02,1630000
2026-09-04,2455.TW,全新,3.44,2753000
2026-09-04,3231.TW,緯創,3.4,7245000
2026-09-04,6584.TW,南俊國際,3.35,2231000
2026-09-04,6223.TW,旺矽,3.27,268000
2026-09-04,1815.TW,富喬,3.05,10877000
2026-09-04,1303.TW,南亞,2.91,5445000
2026-09-04,8021.TW,尖點,2.67,2682000
2026-09-04,6669.TW,緯穎,2.61,429675
2026-09-04,8046.TW,南電,2.42,968000
2026-09-04,3443.TW,創意,2.26,164000
2026-09-04,3661.TW,世芯-KY,2.15,215000
2026-09-04,2308.TW,台達電,1.65,382000
2026-09-04,3189.TW,景碩,1.64,844013
2026-09-04,2454.TW,聯發科,1.52,145000
2026-09-04,4958.TW,臻鼎-KY,1.1,1000000
2026-09-04,2301.TW,光寶科,0.48,659000
2026-09-04,2357.TW,華碩,0.48,196000
2026-09-04,3081.TW,聯亞,0.47,63000
2026-09-04,5274.TW,信驊,0.46,11000
2026-09-04,6213.TW,聯茂,0.46,373000
2026-09-04,3653.TW,健策,0.46,33000
2026-09-04,6139.TW,亞翔,0.44,250000
2026-09-04,3026.TW,禾伸堂,0.43,261000
2026-09-04,2376.TW,技嘉,0.43,508000
2026-09-04,8150.TW,南茂,0.42,1957000
2026-09-04,6187.TW,萬潤,0.41,134000
2026-09-04,2404.TW,漢唐,0.39,155000
2026-09-04,2360.TW,致茂,0.37,76000
2026-09-04,6274.TW,台燿,0.37,113000
2026-09-04,5289.TW,宜鼎,0.32,99952
2026-09-04,5347.TW,世界,0.22,629000
