date,symbol,name,weight_percent,shares
2026-09-07,3017.TW,奇鋐,8.12,1001000
2026-09-07,2059.TW,川湖,6.76,205000
2026-09-07,2330.TW,台積電,6.51,1116000
2026-09-07,2383.TW,台光電,6.06,465000
2026-09-07,3665.TW,貿聯-KY,5.7,1161000
2026-09-07,3037.TW,欣興,5.59,2482000
2026-09-07,2345.TW,智邦,5.35,1074000
2026-09-07,8996.TW,高力,4.79,1630000
2026-09-07,3008.TW,大立光,4.63,293000
2026-09-07,6223.TW,旺矽,3.49,268000
2026-09-07,3231.TW,緯創,3.38,7245000
2026-09-07,1815.TW,富喬,3.35,10877000
2026-09-07,6584.TW,南俊國際,3.28,2231000
2026-09-07,2455.TW,全新,3.26,2753000
2026-09-07,1303.TW,南亞,2.98,5445000
2026-09-07,8021.TW,尖點,2.94,2682000
2026-09-07,6669.TW,緯穎,2.54,429675
2026-09-07,8046.TW,南電,2.41,968000
2026-09-07,3443.TW,創意,2.31,164000
2026-09-07,3661.TW,世芯-KY,2.06,215000
2026-09-07,2308.TW,台達電,1.68,382000
2026-09-07,2454.TW,聯發科,1.64,145000
2026-09-07,3189.TW,景碩,1.63,844013
2026-09-07,4958.TW,臻鼎-KY,1.19,1000000
2026-09-07,5274.TW,信驊,0.5,11000
2026-09-07,3026.TW,禾伸堂,0.48,261000
2026-09-07,2301.TW,光寶科,0.47,659000
2026-09-07,2357.TW,華碩,0.46,196000
2026-09-07,3081.TW,聯亞,0.46,63000
2026-09-07,6213.TW,聯茂,0.45,373000
2026-09-07,3653.TW,健策,0.44,33000
2026-09-07,6139.TW,亞翔,0.44,250000
2026-09-07,6187.TW,萬潤,0.44,134000
2026-09-07,2376.TW,技嘉,0.44,508000
2026-09-07,8150.TW,南茂,0.42,1957000
2026-09-07,2404.TW,漢唐,0.4,155000
2026-09-07,2360.TW,致茂,0.4,76000
2026-09-07,6274.TW,台燿,0.37,113000
2026-09-07,5289.TW,宜鼎,0.33,99952
2026-09-07,5347.TW,世界,0.23,629000
