date,symbol,name,weight_percent,shares
2026-07-28,2330.TW,台積電,8.97,1406000
2026-07-28,2383.TW,台光電,6.95,563000
2026-07-28,3017.TW,奇鋐,6.28,1002000
2026-07-28,2345.TW,智邦,6.17,1080000
2026-07-28,2059.TW,川湖,6.11,293000
2026-07-28,3665.TW,貿聯-KY,5.92,955000
2026-07-28,6223.TW,旺矽,4.71,326000
2026-07-28,3008.TW,大立光,4.59,420000
2026-07-28,3037.TW,欣興,4.49,2097000
2026-07-28,8996.TW,高力,4.13,1630000
2026-07-28,2454.TW,聯發科,3.77,406000
2026-07-28,6187.TW,萬潤,3.29,1220000
2026-07-28,6584.TW,南俊國際,3.01,2231000
2026-07-28,3231.TW,緯創,2.69,5662000
2026-07-28,3711.TW,日月光投控,2.53,1629000
2026-07-28,8021.TW,尖點,2.46,2501000
2026-07-28,2455.TW,全新,2.33,2753000
2026-07-28,2303.TW,聯電,2.22,7000000
2026-07-28,3443.TW,創意,2.16,211000
2026-07-28,2327.TW,國巨*,1.97,1247000
2026-07-28,3661.TW,世芯-KY,1.87,215000
2026-07-28,8299.TW,群聯,1.69,366000
2026-07-28,3026.TW,禾伸堂,1.34,909000
2026-07-28,6669.TW,緯穎,1.15,77000
2026-07-28,6488.TW,環球晶,1.06,394000
2026-07-28,7751.TW,竑騰,1.03,310000
2026-07-28,3189.TW,景碩,0.79,440013
2026-07-28,6515.TW,穎崴,0.7,42000
2026-07-28,6139.TW,亞翔,0.49,250000
2026-07-28,7734.TW,印能科技,0.49,56000
2026-07-28,3363.TW,上詮,0.45,300000
2026-07-28,2337.TW,旺宏,0.42,1343000
2026-07-28,6805.TW,富世達,0.41,109000
2026-07-28,3260.TW,威剛,0.37,358000
2026-07-28,5289.TW,宜鼎,0.33,98000
2026-07-28,3583.TW,辛耘,0.28,147000
2026-07-28,3264.TW,欣銓,0.04,72000
2026-07-28,3491.TW,昇達科,0.0,1000
