date,symbol,name,weight_percent,shares
2026-07-03,2330.TW,台積電,7.72,1406000
2026-07-03,2383.TW,台光電,7.68,563000
2026-07-03,3017.TW,奇鋐,6.25,1009000
2026-07-03,2345.TW,智邦,6.0,977000
2026-07-03,6223.TW,旺矽,5.4,326000
2026-07-03,2059.TW,川湖,5.26,293000
2026-07-03,8996.TW,高力,5.05,1630000
2026-07-03,3037.TW,欣興,4.56,2097000
2026-07-03,3665.TW,貿聯-KY,4.28,955000
2026-07-03,3008.TW,大立光,3.99,420000
2026-07-03,2454.TW,聯發科,3.82,406000
2026-07-03,2327.TW,國巨*,3.67,1566000
2026-07-03,6584.TW,南俊國際,3.54,2231000
2026-07-03,3443.TW,創意,3.52,311000
2026-07-03,6187.TW,萬潤,2.82,1220000
2026-07-03,2303.TW,聯電,2.68,7000000
2026-07-03,6515.TW,穎崴,2.67,120000
2026-07-03,3711.TW,日月光投控,2.49,1629000
2026-07-03,8299.TW,群聯,2.29,445000
2026-07-03,3661.TW,世芯-KY,2.24,215000
2026-07-03,2455.TW,全新,2.21,2753000
2026-07-03,8021.TW,尖點,1.88,1501000
2026-07-03,6182.TW,合晶,1.65,4500000
2026-07-03,7751.TW,竑騰,1.2,372000
2026-07-03,3583.TW,辛耘,1.08,566000
2026-07-03,3189.TW,景碩,0.82,440013
2026-07-03,6139.TW,亞翔,0.53,250000
2026-07-03,2337.TW,旺宏,0.43,1343000
2026-07-03,6805.TW,富世達,0.4,109000
2026-07-03,7734.TW,印能科技,0.4,56000
2026-07-03,3363.TW,上詮,0.39,300000
2026-07-03,5289.TW,宜鼎,0.36,98000
2026-07-03,3260.TW,威剛,0.33,358000
2026-07-03,3264.TW,欣銓,0.04,72000
2026-07-03,3491.TW,昇達科,0.0,1000
