date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-05-15,1319.TW,東陽,511000,511000,0,0.02,0.02,unchanged
2026-05-15,1590.TW,亞德客-KY,530000,530000,0,0.29,0.3,unchanged
2026-05-15,1815.TW,富喬,107000,107000,0,0.0,0.0,unchanged
2026-05-15,2002.TW,中鋼,5163000,5163000,0,0.04,0.04,unchanged
2026-05-15,2303.TW,聯電,46374000,56167000,9793000,1.87,2.4,increased
2026-05-15,2308.TW,台達電,6572000,6572000,0,5.28,5.3,unchanged
2026-05-15,2313.TW,華通,4124000,4124000,0,0.38,0.38,unchanged
2026-05-15,2317.TW,鴻海,1000,1000,0,0.0,0.0,unchanged
2026-05-15,2327.TW,國巨*,18313000,18313000,0,3.15,3.24,unchanged
2026-05-15,2330.TW,台積電,11657000,11657000,0,9.86,10.26,unchanged
2026-05-15,2337.TW,旺宏,8000,0,-8000,0.0,,removed
2026-05-15,2345.TW,智邦,6231000,6231000,0,6.21,6.07,unchanged
2026-05-15,2357.TW,華碩,1996000,1703000,-293000,0.51,0.42,decreased
2026-05-15,2368.TW,金像電,7018000,7018000,0,3.74,3.52,unchanged
2026-05-15,2383.TW,台光電,4723000,4723000,0,8.66,8.47,unchanged
2026-05-15,2404.TW,漢唐,1394000,1394000,0,0.55,0.54,unchanged
2026-05-15,2439.TW,美律,18000,18000,0,0.0,0.0,unchanged
2026-05-15,2449.TW,京元電子,12919000,12919000,0,1.43,1.5,unchanged
2026-05-15,2454.TW,聯發科,4263000,4263000,0,5.41,5.4,unchanged
2026-05-15,2481.TW,強茂,3654000,3654000,0,0.16,0.17,unchanged
2026-05-15,3008.TW,大立光,329000,329000,0,0.38,0.44,unchanged
2026-05-15,3017.TW,奇鋐,4925000,4925000,0,4.69,4.7,unchanged
2026-05-15,3036.TW,文曄,1200000,1200000,0,0.12,0.13,unchanged
2026-05-15,3037.TW,欣興,10822000,10822000,0,3.55,3.45,unchanged
2026-05-15,3217.TW,優群,874000,874000,0,0.06,0.06,unchanged
2026-05-15,3264.TW,欣銓,9030000,9030000,0,0.77,0.79,unchanged
2026-05-15,3376.TW,新日興,1741000,1741000,0,0.13,0.13,unchanged
2026-05-15,3443.TW,創意,618000,107000,-511000,1.17,0.2,decreased
2026-05-15,3653.TW,健策,2267000,2267000,0,2.84,3.05,unchanged
2026-05-15,3661.TW,世芯-KY,89000,1000,-88000,0.16,0.0,decreased
2026-05-15,3665.TW,貿聯-KY,4703848,4703848,0,3.94,3.83,unchanged
2026-05-15,3711.TW,日月光投控,14998000,14998000,0,3.06,3.19,unchanged
2026-05-15,4966.TW,譜瑞-KY,1036000,1036000,0,0.32,0.32,unchanged
2026-05-15,5274.TW,信驊,483000,483000,0,3.21,3.23,unchanged
2026-05-15,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-05-15,5439.TW,高技,3528000,3528000,0,0.54,0.54,unchanged
2026-05-15,6147.TW,頎邦,1000,1000,0,0.0,0.0,unchanged
2026-05-15,6187.TW,萬潤,1224000,1224000,0,0.52,0.54,unchanged
2026-05-15,6191.TW,精成科,3988000,3988000,0,0.14,0.14,unchanged
2026-05-15,6223.TW,旺矽,2169000,2169000,0,5.08,4.97,unchanged
2026-05-15,6274.TW,台燿,4151000,4151000,0,2.24,2.11,unchanged
2026-05-15,6278.TW,台表科,2500000,2500000,0,0.21,0.21,unchanged
2026-05-15,6415.TW,矽力*-KY,940000,940000,0,0.18,0.17,unchanged
2026-05-15,6510.TW,精測,930000,930000,0,1.44,1.35,unchanged
2026-05-15,6515.TW,穎崴,442000,442000,0,1.74,1.68,unchanged
2026-05-15,6669.TW,緯穎,2294000,2294000,0,4.65,4.56,unchanged
2026-05-15,6805.TW,富世達,1761000,1761000,0,1.17,1.19,unchanged
2026-05-15,8046.TW,南電,12658000,12658000,0,4.0,3.87,unchanged
2026-05-15,8150.TW,南茂,11334000,11334000,0,0.35,0.36,unchanged
2026-05-15,8210.TW,勤誠,1967000,1967000,0,1.07,1.08,unchanged
2026-05-15,8358.TW,金居,1980000,1980000,0,0.32,0.3,unchanged
2026-05-15,8996.TW,高力,1034000,1034000,0,0.41,0.42,unchanged
