date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-23,1590.TW,亞德客-KY,530000,530000,0,0.25,0.25,unchanged
2026-06-23,1815.TW,富喬,107000,107000,0,0.0,0.0,unchanged
2026-06-23,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-06-23,2303.TW,聯電,77390000,77390000,0,4.12,4.48,unchanged
2026-06-23,2308.TW,台達電,6222000,6222000,0,4.46,4.4,unchanged
2026-06-23,2313.TW,華通,1000,1000,0,0.0,0.0,unchanged
2026-06-23,2317.TW,鴻海,7307000,7307000,0,0.65,0.65,unchanged
2026-06-23,2327.TW,國巨*,23892000,23892000,0,8.48,8.29,unchanged
2026-06-23,2330.TW,台積電,11960000,11960000,0,10.0,10.13,unchanged
2026-06-23,2345.TW,智邦,6334000,6334000,0,5.48,5.25,unchanged
2026-06-23,2368.TW,金像電,8315000,8315000,0,3.86,3.58,unchanged
2026-06-23,2382.TW,廣達,1000,1000,0,0.0,0.0,unchanged
2026-06-23,2383.TW,台光電,4486000,4486000,0,8.71,8.7,unchanged
2026-06-23,2439.TW,美律,18000,18000,0,0.0,0.0,unchanged
2026-06-23,2449.TW,京元電子,6484000,6484000,0,0.73,0.73,unchanged
2026-06-23,2454.TW,聯發科,4861000,4977000,116000,7.23,7.68,increased
2026-06-23,2481.TW,強茂,5000,5000,0,0.0,0.0,unchanged
2026-06-23,3008.TW,大立光,1000,1000,0,0.0,0.0,unchanged
2026-06-23,3017.TW,奇鋐,5191000,5191000,0,4.18,4.28,unchanged
2026-06-23,3037.TW,欣興,13307000,13307000,0,4.46,4.41,unchanged
2026-06-23,3264.TW,欣銓,1508000,1508000,0,0.12,0.12,unchanged
2026-06-23,3376.TW,新日興,1741000,1741000,0,0.12,0.12,unchanged
2026-06-23,3443.TW,創意,1000,1000,0,0.0,0.0,unchanged
2026-06-23,3533.TW,嘉澤,852000,852000,0,0.66,0.65,unchanged
2026-06-23,3653.TW,健策,2267000,2267000,0,2.9,2.96,unchanged
2026-06-23,3661.TW,世芯-KY,1000,1000,0,0.0,0.0,unchanged
2026-06-23,3665.TW,貿聯-KY,4833848,4833848,0,3.2,3.29,unchanged
2026-06-23,3711.TW,日月光投控,17948000,17948000,0,4.03,4.04,unchanged
2026-06-23,4958.TW,臻鼎-KY,1000,1000,0,0.0,0.0,unchanged
2026-06-23,4966.TW,譜瑞-KY,1642000,1642000,0,0.38,0.37,unchanged
2026-06-23,5274.TW,信驊,422000,422000,0,2.71,2.66,unchanged
2026-06-23,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-06-23,5439.TW,高技,3528000,3528000,0,0.39,0.39,unchanged
2026-06-23,6147.TW,頎邦,6275000,6275000,0,0.58,0.55,unchanged
2026-06-23,6187.TW,萬潤,1334000,1334000,0,0.56,0.53,unchanged
2026-06-23,6191.TW,精成科,3988000,3988000,0,0.14,0.13,unchanged
2026-06-23,6223.TW,旺矽,2279000,2279000,0,4.88,5.18,unchanged
2026-06-23,6271.TW,同欣電,2966000,2966000,0,0.26,0.25,unchanged
2026-06-23,6274.TW,台燿,5058000,5058000,0,3.2,2.99,unchanged
2026-06-23,6278.TW,台表科,4334000,4334000,0,0.3,0.3,unchanged
2026-06-23,6488.TW,環球晶,350000,350000,0,0.13,0.12,unchanged
2026-06-23,6510.TW,精測,930000,930000,0,1.09,1.16,unchanged
2026-06-23,6515.TW,穎崴,348000,348000,0,1.1,1.12,unchanged
2026-06-23,6669.TW,緯穎,2492000,2417000,-75000,4.03,3.85,decreased
2026-06-23,6805.TW,富世達,1811000,1811000,0,1.1,1.09,unchanged
2026-06-23,8046.TW,南電,8917000,8917000,0,2.57,2.76,unchanged
2026-06-23,8150.TW,南茂,11635000,1444000,-10191000,0.44,0.05,decreased
2026-06-23,8210.TW,勤誠,2267000,2267000,0,1.03,1.01,unchanged
2026-06-23,8358.TW,金居,980000,980000,0,0.23,0.22,unchanged
2026-06-23,8996.TW,高力,354000,354000,0,0.18,0.17,unchanged
