date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-22,1590.TW,亞德客-KY,530000,530000,0,0.25,0.25,unchanged
2026-06-22,1815.TW,富喬,107000,107000,0,0.0,0.0,unchanged
2026-06-22,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-06-22,2303.TW,聯電,77390000,77390000,0,3.78,4.12,unchanged
2026-06-22,2308.TW,台達電,6572000,6222000,-350000,4.75,4.46,decreased
2026-06-22,2313.TW,華通,329000,1000,-328000,0.03,0.0,decreased
2026-06-22,2317.TW,鴻海,7307000,7307000,0,0.66,0.65,unchanged
2026-06-22,2327.TW,國巨*,23892000,23892000,0,8.67,8.48,unchanged
2026-06-22,2330.TW,台積電,11960000,11960000,0,9.68,10.0,unchanged
2026-06-22,2345.TW,智邦,6334000,6334000,0,5.18,5.48,unchanged
2026-06-22,2368.TW,金像電,8315000,8315000,0,3.78,3.86,unchanged
2026-06-22,2382.TW,廣達,1000,1000,0,0.0,0.0,unchanged
2026-06-22,2383.TW,台光電,4486000,4486000,0,8.44,8.71,unchanged
2026-06-22,2439.TW,美律,18000,18000,0,0.0,0.0,unchanged
2026-06-22,2449.TW,京元電子,6484000,6484000,0,0.67,0.73,unchanged
2026-06-22,2454.TW,聯發科,4861000,4861000,0,7.17,7.23,unchanged
2026-06-22,2481.TW,強茂,5000,5000,0,0.0,0.0,unchanged
2026-06-22,3008.TW,大立光,1000,1000,0,0.0,0.0,unchanged
2026-06-22,3017.TW,奇鋐,5191000,5191000,0,4.18,4.18,unchanged
2026-06-22,3037.TW,欣興,12466000,13307000,841000,4.05,4.46,increased
2026-06-22,3264.TW,欣銓,1508000,1508000,0,0.12,0.12,unchanged
2026-06-22,3376.TW,新日興,1741000,1741000,0,0.12,0.12,unchanged
2026-06-22,3443.TW,創意,258000,1000,-257000,0.42,0.0,decreased
2026-06-22,3533.TW,嘉澤,852000,852000,0,0.66,0.66,unchanged
2026-06-22,3653.TW,健策,2267000,2267000,0,3.02,2.9,unchanged
2026-06-22,3661.TW,世芯-KY,1000,1000,0,0.0,0.0,unchanged
2026-06-22,3665.TW,貿聯-KY,4833848,4833848,0,3.41,3.2,unchanged
2026-06-22,3711.TW,日月光投控,17948000,17948000,0,3.7,4.03,unchanged
2026-06-22,4958.TW,臻鼎-KY,1428000,1000,-1427000,0.31,0.0,decreased
2026-06-22,4966.TW,譜瑞-KY,1642000,1642000,0,0.38,0.38,unchanged
2026-06-22,5274.TW,信驊,422000,422000,0,2.69,2.71,unchanged
2026-06-22,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-06-22,5439.TW,高技,3528000,3528000,0,0.39,0.39,unchanged
2026-06-22,6147.TW,頎邦,6275000,6275000,0,0.53,0.58,unchanged
2026-06-22,6187.TW,萬潤,1334000,1334000,0,0.55,0.56,unchanged
2026-06-22,6191.TW,精成科,3988000,3988000,0,0.13,0.14,unchanged
2026-06-22,6223.TW,旺矽,2279000,2279000,0,4.91,4.88,unchanged
2026-06-22,6271.TW,同欣電,1966000,2966000,1000000,0.16,0.26,increased
2026-06-22,6274.TW,台燿,5058000,5058000,0,3.12,3.2,unchanged
2026-06-22,6278.TW,台表科,4334000,4334000,0,0.3,0.3,unchanged
2026-06-22,6488.TW,環球晶,350000,350000,0,0.13,0.13,unchanged
2026-06-22,6510.TW,精測,930000,930000,0,1.13,1.09,unchanged
2026-06-22,6515.TW,穎崴,436000,348000,-88000,1.38,1.1,decreased
2026-06-22,6669.TW,緯穎,2492000,2492000,0,4.29,4.03,unchanged
2026-06-22,6805.TW,富世達,1811000,1811000,0,1.07,1.1,unchanged
2026-06-22,8046.TW,南電,10828000,8917000,-1911000,3.18,2.57,decreased
2026-06-22,8150.TW,南茂,11635000,11635000,0,0.41,0.44,unchanged
2026-06-22,8210.TW,勤誠,2267000,2267000,0,1.04,1.03,unchanged
2026-06-22,8358.TW,金居,980000,980000,0,0.23,0.23,unchanged
2026-06-22,8996.TW,高力,1034000,354000,-680000,0.55,0.18,decreased
