date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-11,2059.TW,川湖,293000,293000,0,4.16,4.22,unchanged
2026-06-11,2308.TW,台達電,344000,344000,0,1.69,1.67,unchanged
2026-06-11,2327.TW,國巨*,1566000,1566000,0,2.86,2.97,unchanged
2026-06-11,2330.TW,台積電,1706000,1706000,0,8.58,8.64,unchanged
2026-06-11,2337.TW,旺宏,1343000,1343000,0,0.4,0.42,unchanged
2026-06-11,2345.TW,智邦,977000,977000,0,5.15,5.0,unchanged
2026-06-11,2360.TW,致茂,200000,200000,0,0.99,0.99,unchanged
2026-06-11,2368.TW,金像電,945000,945000,0,2.99,2.86,unchanged
2026-06-11,2383.TW,台光電,563000,563000,0,6.2,6.45,unchanged
2026-06-11,2454.TW,聯發科,406000,406000,0,3.76,3.73,unchanged
2026-06-11,2455.TW,全新,2753000,2753000,0,2.18,1.98,unchanged
2026-06-11,3008.TW,大立光,125000,125000,0,1.15,1.17,unchanged
2026-06-11,3017.TW,奇鋐,809000,1009000,200000,4.26,5.3,increased
2026-06-11,3037.TW,欣興,2097000,2097000,0,4.13,4.03,unchanged
2026-06-11,3105.TW,穩懋,1949000,1949000,0,2.08,2.11,unchanged
2026-06-11,3189.TW,景碩,440013,440013,0,0.65,0.61,unchanged
2026-06-11,3260.TW,威剛,358000,358000,0,0.31,0.32,unchanged
2026-06-11,3363.TW,上詮,300000,300000,0,0.5,0.49,unchanged
2026-06-11,3443.TW,創意,311000,311000,0,2.79,2.87,unchanged
2026-06-11,3491.TW,昇達科,1000,1000,0,0.0,0.0,unchanged
2026-06-11,3583.TW,辛耘,566000,566000,0,0.99,1.01,unchanged
2026-06-11,3653.TW,健策,214000,214000,0,1.81,1.74,unchanged
2026-06-11,3661.TW,世芯-KY,262000,262000,0,2.36,2.39,unchanged
2026-06-11,3665.TW,貿聯-KY,955000,955000,0,4.59,4.64,unchanged
2026-06-11,3711.TW,日月光投控,1629000,1629000,0,1.96,1.99,unchanged
2026-06-11,5274.TW,信驊,29000,0,-29000,1.09,,removed
2026-06-11,5289.TW,宜鼎,98000,98000,0,0.39,0.38,unchanged
2026-06-11,6139.TW,亞翔,250000,250000,0,0.41,0.41,unchanged
2026-06-11,6187.TW,萬潤,1220000,1220000,0,2.9,2.83,unchanged
2026-06-11,6223.TW,旺矽,326000,326000,0,4.19,4.47,unchanged
2026-06-11,6274.TW,台燿,441000,0,-441000,1.47,,removed
2026-06-11,6515.TW,穎崴,145000,145000,0,2.63,2.85,unchanged
2026-06-11,6584.TW,南俊國際,2204000,2204000,0,2.95,2.77,unchanged
2026-06-11,6669.TW,緯穎,228000,228000,0,2.57,2.51,unchanged
2026-06-11,6805.TW,富世達,109000,109000,0,0.43,0.43,unchanged
2026-06-11,7734.TW,印能科技,56000,56000,0,0.41,0.39,unchanged
2026-06-11,7751.TW,竑騰,375000,375000,0,1.16,1.11,unchanged
2026-06-11,7769.TW,鴻勁,91000,91000,0,1.39,1.44,unchanged
2026-06-11,8021.TW,尖點,501000,501000,0,0.62,0.64,unchanged
2026-06-11,8046.TW,南電,718000,718000,0,1.36,1.3,unchanged
2026-06-11,8299.TW,群聯,445000,445000,0,2.14,2.2,unchanged
2026-06-11,8996.TW,高力,1630000,1630000,0,4.43,4.18,unchanged
