date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-18,2059.TW,川湖,293000,293000,0,4.14,4.28,unchanged
2026-06-18,2303.TW,聯電,2000000,2000000,0,0.6,0.62,unchanged
2026-06-18,2308.TW,台達電,344000,344000,0,1.58,1.57,unchanged
2026-06-18,2327.TW,國巨*,1566000,1566000,0,3.29,3.6,unchanged
2026-06-18,2330.TW,台積電,1706000,1406000,-300000,8.68,7.21,decreased
2026-06-18,2337.TW,旺宏,1343000,1343000,0,0.46,0.48,unchanged
2026-06-18,2345.TW,智邦,977000,977000,0,5.2,5.06,unchanged
2026-06-18,2360.TW,致茂,50000,50000,0,0.24,0.25,unchanged
2026-06-18,2368.TW,金像電,945000,945000,0,2.76,2.72,unchanged
2026-06-18,2383.TW,台光電,563000,563000,0,6.24,6.7,unchanged
2026-06-18,2454.TW,聯發科,406000,406000,0,3.86,3.79,unchanged
2026-06-18,2455.TW,全新,2753000,2753000,0,2.51,2.44,unchanged
2026-06-18,3008.TW,大立光,260000,380000,120000,2.85,4.2,increased
2026-06-18,3017.TW,奇鋐,1009000,1009000,0,5.09,5.15,unchanged
2026-06-18,3037.TW,欣興,2097000,2097000,0,4.42,4.32,unchanged
2026-06-18,3105.TW,穩懋,1949000,1949000,0,2.16,2.19,unchanged
2026-06-18,3189.TW,景碩,440013,440013,0,0.66,0.68,unchanged
2026-06-18,3260.TW,威剛,358000,358000,0,0.32,0.32,unchanged
2026-06-18,3264.TW,欣銓,72000,72000,0,0.03,0.04,unchanged
2026-06-18,3363.TW,上詮,300000,300000,0,0.44,0.45,unchanged
2026-06-18,3443.TW,創意,311000,311000,0,3.37,3.21,unchanged
2026-06-18,3491.TW,昇達科,1000,1000,0,0.0,0.0,unchanged
2026-06-18,3583.TW,辛耘,566000,566000,0,1.0,1.07,unchanged
2026-06-18,3653.TW,健策,214000,214000,0,1.82,1.8,unchanged
2026-06-18,3661.TW,世芯-KY,262000,262000,0,2.41,2.44,unchanged
2026-06-18,3665.TW,貿聯-KY,955000,955000,0,4.26,4.26,unchanged
2026-06-18,3711.TW,日月光投控,1629000,1629000,0,2.07,2.12,unchanged
2026-06-18,5289.TW,宜鼎,98000,98000,0,0.39,0.4,unchanged
2026-06-18,6139.TW,亞翔,250000,250000,0,0.43,0.44,unchanged
2026-06-18,6187.TW,萬潤,1220000,1220000,0,3.0,3.2,unchanged
2026-06-18,6223.TW,旺矽,326000,326000,0,4.46,4.45,unchanged
2026-06-18,6515.TW,穎崴,145000,145000,0,2.92,2.91,unchanged
2026-06-18,6584.TW,南俊國際,2204000,2204000,0,2.88,2.93,unchanged
2026-06-18,6805.TW,富世達,109000,109000,0,0.4,0.41,unchanged
2026-06-18,7734.TW,印能科技,56000,56000,0,0.4,0.43,unchanged
2026-06-18,7751.TW,竑騰,375000,375000,0,1.16,1.18,unchanged
2026-06-18,7769.TW,鴻勁,91000,91000,0,1.42,1.35,unchanged
2026-06-18,8021.TW,尖點,1501000,1501000,0,1.73,1.73,unchanged
2026-06-18,8299.TW,群聯,445000,445000,0,2.21,2.39,unchanged
2026-06-18,8996.TW,高力,1630000,1630000,0,5.27,5.51,unchanged
