date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-24,2059.TW,川湖,293000,293000,0,4.77,4.86,unchanged
2026-06-24,2303.TW,聯電,2000000,2000000,0,0.74,0.79,unchanged
2026-06-24,2308.TW,台達電,224000,0,-224000,1.01,,removed
2026-06-24,2327.TW,國巨*,1566000,1566000,0,3.48,3.64,unchanged
2026-06-24,2330.TW,台積電,1406000,1406000,0,7.62,7.43,unchanged
2026-06-24,2337.TW,旺宏,1343000,1343000,0,0.5,0.51,unchanged
2026-06-24,2345.TW,智邦,977000,977000,0,5.18,5.13,unchanged
2026-06-24,2360.TW,致茂,50000,50000,0,0.25,0.24,unchanged
2026-06-24,2368.TW,金像電,945000,945000,0,2.6,2.62,unchanged
2026-06-24,2383.TW,台光電,563000,563000,0,6.98,6.92,unchanged
2026-06-24,2454.TW,聯發科,406000,406000,0,4.01,3.85,unchanged
2026-06-24,2455.TW,全新,2753000,2753000,0,2.38,2.42,unchanged
2026-06-24,3008.TW,大立光,380000,380000,0,4.13,4.12,unchanged
2026-06-24,3017.TW,奇鋐,1009000,1009000,0,5.32,5.65,unchanged
2026-06-24,3037.TW,欣興,2097000,2097000,0,4.44,4.32,unchanged
2026-06-24,3105.TW,穩懋,1949000,1949000,0,2.21,2.06,unchanged
2026-06-24,3189.TW,景碩,440013,440013,0,0.7,0.72,unchanged
2026-06-24,3260.TW,威剛,358000,358000,0,0.32,0.32,unchanged
2026-06-24,3264.TW,欣銓,72000,72000,0,0.04,0.04,unchanged
2026-06-24,3363.TW,上詮,300000,300000,0,0.45,0.44,unchanged
2026-06-24,3443.TW,創意,311000,311000,0,3.2,3.36,unchanged
2026-06-24,3491.TW,昇達科,1000,1000,0,0.0,0.0,unchanged
2026-06-24,3583.TW,辛耘,566000,566000,0,1.09,1.07,unchanged
2026-06-24,3653.TW,健策,132000,0,-132000,1.1,,removed
2026-06-24,3661.TW,世芯-KY,215000,215000,0,2.05,2.06,unchanged
2026-06-24,3665.TW,貿聯-KY,955000,955000,0,4.16,4.24,unchanged
2026-06-24,3711.TW,日月光投控,1629000,1629000,0,2.35,2.35,unchanged
2026-06-24,5289.TW,宜鼎,98000,98000,0,0.4,0.39,unchanged
2026-06-24,6139.TW,亞翔,250000,250000,0,0.43,0.45,unchanged
2026-06-24,6187.TW,萬潤,1220000,1220000,0,3.11,2.86,unchanged
2026-06-24,6223.TW,旺矽,326000,326000,0,4.74,5.17,unchanged
2026-06-24,6515.TW,穎崴,145000,145000,0,2.98,3.05,unchanged
2026-06-24,6584.TW,南俊國際,2204000,2204000,0,3.11,3.23,unchanged
2026-06-24,6805.TW,富世達,109000,109000,0,0.42,0.44,unchanged
2026-06-24,7734.TW,印能科技,56000,56000,0,0.41,0.4,unchanged
2026-06-24,7751.TW,竑騰,375000,375000,0,1.2,1.23,unchanged
2026-06-24,8021.TW,尖點,1501000,1501000,0,1.85,1.89,unchanged
2026-06-24,8299.TW,群聯,445000,445000,0,2.35,2.46,unchanged
2026-06-24,8996.TW,高力,1630000,1630000,0,5.14,5.23,unchanged
