date,symbol,name,weight_percent,shares
2026-07-31,2330.TW,台積電,15.14,5400000
2026-07-31,2383.TW,台光電,7.3,1330000
2026-07-31,2408.TW,南亞科,5.42,13000000
2026-07-31,2454.TW,聯發科,4.44,1080000
2026-07-31,2327.TW,國巨*,4.35,7500000
2026-07-31,2345.TW,智邦,4.18,1700000
2026-07-31,6223.TW,旺矽,4.15,680000
2026-07-31,2059.TW,川湖,4.08,450000
2026-07-31,3037.TW,欣興,3.87,4250000
2026-07-31,6669.TW,緯穎,3.24,520000
2026-07-31,8046.TW,南電,3.19,3000000
2026-07-31,6274.TW,台燿,2.76,2150000
2026-07-31,3711.TW,日月光投控,2.7,4200000
2026-07-31,3017.TW,奇鋐,2.68,1000000
2026-07-31,7769.TW,鴻勁,2.57,360000
2026-07-31,3189.TW,景碩,2.35,3200000
2026-07-31,8299.TW,群聯,2.28,1200000
2026-07-31,2360.TW,致茂,1.7,700000
2026-07-31,5274.TW,信驊,1.69,100500
2026-07-31,2308.TW,台達電,1.63,860000
2026-07-31,3665.TW,貿聯-KY,1.55,640000
2026-07-31,3026.TW,禾伸堂,1.41,2700000
2026-07-31,2404.TW,漢唐,1.02,799000
2026-07-31,3653.TW,健策,0.4,100000
