date,symbol,name,weight_percent,shares
2026-07-17,2330.TW,台積電,13.23,4200000
2026-07-17,2383.TW,台光電,7.73,1250000
2026-07-17,2327.TW,國巨*,6.92,7200000
2026-07-17,2408.TW,南亞科,5.49,10100000
2026-07-17,3037.TW,欣興,4.64,4250000
2026-07-17,2454.TW,聯發科,4.64,1000000
2026-07-17,6223.TW,旺矽,4.47,580000
2026-07-17,8046.TW,南電,4.43,2800000
2026-07-17,2059.TW,川湖,4.23,390000
2026-07-17,2345.TW,智邦,3.74,1300000
2026-07-17,6274.TW,台燿,3.38,2100000
2026-07-17,3711.TW,日月光投控,2.87,3400000
2026-07-17,7769.TW,鴻勁,2.84,340000
2026-07-17,2303.TW,聯電,2.77,14000000
2026-07-17,8299.TW,群聯,2.7,1100000
2026-07-17,3189.TW,景碩,2.67,2800000
2026-07-17,6669.TW,緯穎,2.22,350000
2026-07-17,3017.TW,奇鋐,2.21,730000
2026-07-17,3026.TW,禾伸堂,2.09,2200000
2026-07-17,6515.TW,穎崴,1.83,220000
2026-07-17,2492.TW,華新科,1.52,3600000
2026-07-17,3665.TW,貿聯-KY,1.12,460000
2026-07-17,5274.TW,信驊,1.11,62500
2026-07-17,2404.TW,漢唐,1.04,650000
2026-07-17,2344.TW,華邦電,1.02,4800000
2026-07-17,2308.TW,台達電,0.02,9000
2026-07-17,2368.TW,金像電,0.01,9000
