date,symbol,name,weight_percent,shares
2026-08-06,2330.TW,台積電,14.28,5400000
2026-08-06,2383.TW,台光電,8.48,1430000
2026-08-06,2408.TW,南亞科,7.18,14000000
2026-08-06,2059.TW,川湖,5.65,500000
2026-08-06,3037.TW,欣興,5.44,5000000
2026-08-06,6223.TW,旺矽,5.07,720000
2026-08-06,2454.TW,聯發科,5.04,1150000
2026-08-06,2327.TW,國巨*,4.91,7700000
2026-08-06,2345.TW,智邦,4.85,1800000
2026-08-06,6669.TW,緯穎,3.99,570000
2026-08-06,3017.TW,奇鋐,3.94,1200000
2026-08-06,6274.TW,台燿,3.93,2300000
2026-08-06,8046.TW,南電,3.71,3000000
2026-08-06,3189.TW,景碩,3.43,3600000
2026-08-06,3711.TW,日月光投控,3.06,4600000
2026-08-06,8299.TW,群聯,2.94,1300000
2026-08-06,7769.TW,鴻勁,2.9,400000
2026-08-06,5274.TW,信驊,2.26,120500
2026-08-06,3665.TW,貿聯-KY,2.01,760000
2026-08-06,3231.TW,緯創,1.91,9000000
2026-08-06,3026.TW,禾伸堂,1.79,2700000
2026-08-06,3653.TW,健策,1.62,325000
2026-08-06,2885.TW,元大金,0.46,6100000
